Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2023-05-08;11:53:45;1;1;49;1471;510308054;134354304
2023-05-08;11:53:46;1;0;48;2618;25608;1010981
2023-05-08;11:53:46;1;2;34;2573;34382;11
2023-05-08;11:53:46;1;1;49;1471;510308061;134354300
2023-05-08;11:53:47;1;0;48;2618;25504;1011035
2023-05-08;11:53:47;1;2;34;2539;34206;11
2023-05-08;11:53:47;1;1;49;1471;510308068;134354294
2023-05-08;11:53:48;1;0;48;2604;25476;1010997
2023-05-08;11:53:48;1;2;34;2487;33985;11
2023-05-08;11:53:48;1;1;49;1471;510308076;134354288
2023-05-08;11:53:49;1;0;48;2602;25475;1011070
2023-05-08;11:53:49;1;2;34;2447;33901;11
2023-05-08;11:53:49;1;1;49;1471;510308084;134354280
2023-05-08;11:53:50;1;101;2023-05-08;11:53:50
2023-05-08;11:53:50;1;0;48;2598;25483;1011018
2023-05-08;11:53:50;1;2;34;2427;33878;41
2023-05-08;11:53:50;1;1;49;1472;510308093;134354266
2023-05-08;11:53:51;1;0;48;2591;25448;1010977
2023-05-08;11:53:51;1;2;34;2413;33978;11
2023-05-08;11:53:51;1;1;49;1470;510308101;134354249
2023-05-08;11:53:52;1;0;48;2592;25500;1011030
2023-05-08;11:53:52;1;2;34;2420;34077;11
2023-05-08;11:53:52;1;1;49;1467;510308108;134354233
2023-05-08;11:53:53;1;0;48;2589;25561;1011032
2023-05-08;11:53:53;1;2;34;2409;34153;11
2023-05-08;11:53:53;1;1;49;1464;510308117;134354211
2023-05-08;11:53:54;1;0;48;2571;25333;1011041
2023-05-08;11:53:54;1;2;34;2365;34184;11
2023-05-08;11:53:54;1;1;49;1460;510308127;134354192
2023-05-08;11:53:55;1;0;48;2567;25475;1011052
2023-05-08;11:53:55;1;2;34;2327;34199;11
2023-05-08;11:53:55;1;1;49;1456;510308135;134354181
2023-05-08;11:53:56;1;0;48;2564;25371;1011063
2023-05-08;11:53:56;1;2;34;2310;34298;11
2023-05-08;11:53:56;1;1;49;1454;510308145;134354170
2023-05-08;11:53:57;1;0;48;2561;25296;1011028
2023-05-08;11:53:57;1;2;34;2304;34374;11
2023-05-08;11:53:57;1;1;49;1452;510308155;134354157
2023-05-08;11:53:58;1;0;48;2554;25489;1010996
2023-05-08;11:53:58;1;2;34;2309;34496;45
2023-05-08;11:53:58;1;1;49;1449;510308162;134354148
2023-05-08;11:53:59;1;0;48;2562;25773;1010964
2023-05-08;11:53:59;1;2;34;2329;34710;11
2023-05-08;11:53:59;1;1;49;1447;510308167;134354147
2023-05-08;11:54:00;1;101;2023-05-08;11:54:00
2023-05-08;11:54:00;1;0;48;2567;25983;1011079
2023-05-08;11:54:00;1;2;34;2368;34916;37
2023-05-08;11:54:00;1;1;49;1446;510308170;134354147
2023-05-08;11:54:01;1;0;48;2575;26173;1011057
2023-05-08;11:54:01;1;2;34;2413;35175;11
2023-05-08;11:54:01;1;1;49;1446;510308173;134354148
2023-05-08;11:54:02;1;0;48;2576;26206;1011048
2023-05-08;11:54:02;1;2;34;2440;35358;11
2023-05-08;11:54:02;1;1;49;1446;510308175;134354149
2023-05-08;11:54:03;1;0;48;2585;26076;1011070
2023-05-08;11:54:03;1;2;34;2479;35465;11
2023-05-08;11:54:03;1;1;49;1447;510308177;134354143
2023-05-08;11:54:04;1;0;48;2591;26277;1011067
2023-05-08;11:54:04;1;2;34;2514;35503;11
2023-05-08;11:54:04;1;1;49;1445;510308176;134354138
2023-05-08;11:54:05;1;0;48;2594;26061;1011011
2023-05-08;11:54:05;1;2;34;2536;35473;11
2023-05-08;11:54:05;1;1;49;1444;510308178;134354129
2023-05-08;11:54:06;1;0;48;2597;26062;1011009
2023-05-08;11:54:06;1;2;34;2561;35366;11
2023-05-08;11:54:06;1;1;49;1441;510308182;134354126
2023-05-08;11:54:07;1;0;48;2607;26306;1011032
2023-05-08;11:54:07;1;2;34;2594;35336;11
2023-05-08;11:54:08;1;0;48;2617;26250;1011053
2023-05-08;11:54:08;1;2;34;2625;35275;57
2023-05-08;11:54:08;1;1;49;1437;510308190;134354122
2023-05-08;11:54:09;1;0;48;2620;26251;1011025
2023-05-08;11:54:09;1;2;34;2637;35137;11
2023-05-08;11:54:09;1;1;49;1436;510308195;134354120
2023-05-08;11:54:10;1;101;2023-05-08;11:54:10
2023-05-08;11:54:10;1;0;48;2626;26027;1011039
2023-05-08;11:54:10;1;2;34;2652;34992;11
2023-05-08;11:54:10;1;1;49;1435;510308202;134354120
2023-05-08;11:54:11;1;0;48;2631;26050;1011037
2023-05-08;11:54:11;1;2;34;2662;34840;11
2023-05-08;11:54:11;1;1;49;1434;510308213;134354119
2023-05-08;11:54:12;1;0;48;2626;25882;1011066
2023-05-08;11:54:12;1;2;34;2654;34679;114
2023-05-08;11:54:12;1;1;49;1434;510308225;134354116
2023-05-08;11:54:13;1;0;48;2639;25942;1011015
2023-05-08;11:54:13;1;2;34;2667;34473;11
2023-05-08;11:54:14;1;0;48;2649;26031;1011000
2023-05-08;11:54:14;1;2;34;2688;34390;11
2023-05-08;11:54:14;1;1;49;1432;510308241;134354108
2023-05-08;11:54:15;1;0;48;2640;25683;1011068
2023-05-08;11:54:15;1;2;34;2658;34176;11
2023-05-08;11:54:15;1;1;49;1432;510308247;134354105
2023-05-08;11:54:16;1;0;48;2643;25830;1011012
2023-05-08;11:54:16;1;2;34;2655;34039;11
2023-05-08;11:54:16;1;1;49;1431;510308254;134354097
2023-05-08;11:54:17;1;0;48;2650;25709;1011018
2023-05-08;11:54:17;1;2;34;2661;33939;45
2023-05-08;11:54:17;1;1;49;1430;510308260;134354091
2023-05-08;11:54:18;1;0;48;2653;25722;1011016
2023-05-08;11:54:18;1;2;34;2662;33825;11
2023-05-08;11:54:18;1;1;49;1429;510308262;134354086
2023-05-08;11:54:19;1;0;48;2661;25499;1011020
2023-05-08;11:54:19;1;2;34;2677;33718;11
2023-05-08;11:54:19;1;1;49;1428;510308263;134354083
2023-05-08;11:54:20;1;101;2023-05-08;11:54:20
2023-05-08;11:54:20;1;0;48;2671;25545;1010997
2023-05-08;11:54:20;1;2;34;2693;33657;11
2023-05-08;11:54:20;1;1;49;1427;510308265;134354076
2023-05-08;11:54:21;1;0;48;2675;25526;1011004
2023-05-08;11:54:21;1;2;34;2698;33581;11
2023-05-08;11:54:21;1;1;49;1426;510308270;134354072
2023-05-08;11:54:22;1;0;48;2680;25457;1010983
2023-05-08;11:54:22;1;2;34;2707;33459;11
2023-05-08;11:54:22;1;1;49;1425;510308274;134354064
2023-05-08;11:54:23;1;0;48;2679;25280;1011047
2023-05-08;11:54:23;1;2;34;2693;33337;11
2023-05-08;11:54:23;1;1;49;1424;510308277;134354056
2023-05-08;11:54:24;1;0;48;2669;25129;1011079
2023-05-08;11:54:24;1;2;34;2649;33169;43078
2023-05-08;11:54:24;1;1;49;1423;510308278;134354048
2023-05-08;11:54:25;1;0;48;2665;24919;1011009
2023-05-08;11:54:25;1;2;34;2583;32932;11
2023-05-08;11:54:25;1;1;49;1421;510308275;134354033
2023-05-08;11:54:26;1;0;48;2655;24945;1011105
2023-05-08;11:54:26;1;2;34;2536;32772;11015
2023-05-08;11:54:26;1;1;49;1418;510308278;134354023
2023-05-08;11:54:27;1;0;48;2657;24925;1011023
2023-05-08;11:54:27;1;2;34;2510;32742;11
2023-05-08;11:54:27;1;1;49;1416;510308280;134354017
2023-05-08;11:54:28;1;0;48;2645;24691;1011074
2023-05-08;11:54:28;1;2;34;2499;32764;11
2023-05-08;11:54:28;1;1;49;1415;510308282;134354013
2023-05-08;11:54:29;1;0;48;2664;24898;1011037
2023-05-08;11:54:29;1;2;34;2523;32917;11
2023-05-08;11:54:29;1;1;49;1415;510308276;134354005
2023-05-08;11:54:30;1;101;2023-05-08;11:54:30
2023-05-08;11:54:30;1;0;48;2668;25097;1011053
2023-05-08;11:54:30;1;2;34;2546;33093;11
2023-05-08;11:54:30;1;1;49;1412;510308275;134354002
2023-05-08;11:54:31;1;0;48;2668;25150;1011062
2023-05-08;11:54:31;1;2;34;2566;33268;11
2023-05-08;11:54:32;1;0;48;2670;25161;1010980
2023-05-08;11:54:32;1;2;34;2574;33413;11
2023-05-08;11:54:32;1;1;49;1411;510308268;134353997
2023-05-08;11:54:33;1;0;48;2670;25109;1011034
2023-05-08;11:54:33;1;2;34;2584;33489;11
2023-05-08;11:54:34;1;0;48;2678;25197;1011002
2023-05-08;11:54:34;1;2;34;2594;33512;119
2023-05-08;11:54:34;1;1;49;1406;510308266;134353979
2023-05-08;11:54:35;1;0;48;2677;24967;1011048
2023-05-08;11:54:35;1;2;34;2602;33512;11
2023-05-08;11:54:35;1;1;49;1405;510308264;134353967
2023-05-08;11:54:36;1;0;48;2685;24961;1011052
2023-05-08;11:54:36;1;2;34;2617;33489;11
2023-05-08;11:54:36;1;1;49;1402;510308265;134353958
2023-05-08;11:54:37;1;0;48;2687;25025;1011033
2023-05-08;11:54:37;1;2;34;2637;33482;11
2023-05-08;11:54:37;1;1;49;1400;510308266;134353952
2023-05-08;11:54:38;1;0;48;2691;25080;1010994
2023-05-08;11:54:38;1;2;34;2652;33405;11
2023-05-08;11:54:38;1;1;49;1399;510308269;134353944
2023-05-08;11:54:39;1;0;48;2691;25028;1011013
2023-05-08;11:54:39;1;2;34;2665;33382;11
2023-05-08;11:54:39;1;1;49;1397;510308269;134353934
2023-05-08;11:54:40;1;101;2023-05-08;11:54:40
2023-05-08;11:54:40;1;0;48;2701;25302;1011016
2023-05-08;11:54:40;1;2;34;2686;33398;11
2023-05-08;11:54:40;1;1;49;1395;510308268;134353920
2023-05-08;11:54:41;1;0;48;2706;25202;1010977
2023-05-08;11:54:41;1;2;34;2699;33375;11
2023-05-08;11:54:41;1;1;49;1392;510308265;134353905
2023-05-08;11:54:42;1;0;48;2712;25267;1011028
2023-05-08;11:54:42;1;2;34;2712;33321;222
2023-05-08;11:54:42;1;1;49;1389;510308260;134353885
2023-05-08;11:54:43;1;0;48;2714;25186;1010972
2023-05-08;11:54:43;1;2;34;2721;33276;11
2023-05-08;11:54:43;1;1;49;1385;510308256;134353866
2023-05-08;11:54:44;1;0;48;2720;24992;1011015
2023-05-08;11:54:44;1;2;34;2727;33176;11
2023-05-08;11:54:44;1;1;49;1380;510308253;134353851
2023-05-08;11:54:45;1;0;48;2726;25151;1010966
2023-05-08;11:54:45;1;2;34;2737;33100;11
2023-05-08;11:54:45;1;1;49;1377;510308251;134353836
2023-05-08;11:54:46;1;0;48;2730;24841;1011009
2023-05-08;11:54:46;1;2;34;2749;32993;11
2023-05-08;11:54:46;1;1;49;1374;510308252;134353831
2023-05-08;11:54:47;1;0;48;2727;24913;1010983
2023-05-08;11:54:47;1;2;34;2744;32879;11
2023-05-08;11:54:47;1;1;49;1373;510308255;134353831
2023-05-08;11:54:48;1;0;48;2718;24897;1010997
2023-05-08;11:54:48;1;2;34;2721;32719;11
2023-05-08;11:54:48;1;1;49;1374;510308257;134353829
