from,to,t_abs,t_rel
2023-08-11 08:30:00,2023-08-11 08:40:00,0.13023459175230243,0.006159275322730726
2023-08-11 08:40:00,2023-08-11 08:50:00,0.1691610502981027,0.007909479288992686
2023-08-11 08:50:00,2023-08-11 09:00:00,0.17225788080665577,0.00794120690711199
2023-08-11 09:00:00,2023-08-11 09:10:00,0.18931014822830344,0.008526191143458879
2023-08-11 09:10:00,2023-08-11 09:20:00,0.10049831258948244,0.0045460258964747325
2023-08-11 09:20:00,2023-08-11 09:30:00,0.08759189676044582,0.003886551116019536
2023-08-11 09:30:00,2023-08-11 09:40:00,0.20683519405555711,0.009046108235480564
2023-08-11 09:40:00,2023-08-11 09:50:00,0.14211964345422337,0.006142902964951826
