from,to,t_abs,t_rel
2023-08-14 12:50:00,2023-08-14 13:00:00,1.6421225265246266,0.044674382752371886
2023-08-14 13:00:00,2023-08-14 13:10:00,1.2172044613399848,0.03339164067285876
2023-08-14 13:10:00,2023-08-14 13:20:00,1.5772201058261406,0.042622117868510716
2023-08-14 13:20:00,2023-08-14 13:30:00,1.1128698990547918,0.02986706926914525
2023-08-14 13:30:00,2023-08-14 13:40:00,1.0289880464428254,0.02798976089945898
2023-08-14 13:40:00,2023-08-14 13:50:00,0.7686792251678896,0.0203319810384317
2023-08-14 13:50:00,2023-08-14 14:00:00,1.2569322933237097,0.033216061195993504
2023-08-14 14:00:00,2023-08-14 14:10:00,1.017269916656014,0.027435573625039147
2023-08-14 14:10:00,2023-08-14 14:20:00,1.0825494964306352,0.02970709991732616
