from,to,t_abs,t_rel
2023-08-14 08:00:00,2023-08-14 08:10:00,0.5907048330114061,0.017641173633274082
2023-08-14 08:10:00,2023-08-14 08:20:00,0.8444038291402207,0.024899706569913506
2023-08-14 08:20:00,2023-08-14 08:30:00,0.8170498903575799,0.023762433518910775
2023-08-14 08:30:00,2023-08-14 08:40:00,1.0352853063554779,0.029450530760604568
2023-08-14 08:40:00,2023-08-14 08:50:00,1.9672114945583667,0.05394278706795823
2023-08-14 08:50:00,2023-08-14 09:00:00,1.5296142323220658,0.04031739015652801
2023-08-14 09:00:00,2023-08-14 09:10:00,0.9670720091251391,0.025274173237378926
2023-08-14 09:10:00,2023-08-14 09:20:00,1.1720992419823315,0.03134917740738573
2023-08-14 09:20:00,2023-08-14 09:30:00,2.273735227298382,0.06080939153218916
