from,to,t_abs,t_rel
2023-07-11 11:40:00,2023-07-11 11:50:00,0.39470776813007147,0.013285201606514169
2023-07-11 11:50:00,2023-07-11 12:00:00,0.2854946929843395,0.009639918207774979
2023-07-11 12:00:00,2023-07-11 12:10:00,0.5562307324018171,0.018600542007463416
2023-07-11 12:10:00,2023-07-11 12:20:00,0.5419761772132302,0.017942844470190403
2023-07-11 12:20:00,2023-07-11 12:30:00,0.21710473087122403,0.007031834662245249
