from,to,t_abs,t_rel,wind_z_abs,wind_z_rel,wind_h_abs,wind_h_rel
2023-08-14 12:50:00,2023-08-14 13:00:00,0.6777607345250156,0.02133188486446399,0.3442748897643019,12.838094086922382,0.5902383288130215,0.7643300526557445
2023-08-14 13:00:00,2023-08-14 13:10:00,0.6156476710997576,0.01941390190000137,0.4251929443565069,-30.829699892918963,0.6804096898372175,0.7563358643893995
2023-08-14 13:10:00,2023-08-14 13:20:00,0.8560629354054524,0.02681164358499355,0.3934396917466089,-14.293903424036655,0.6443897351582779,0.9141961982462843
2023-08-14 13:20:00,2023-08-14 13:30:00,0.80565797057781,0.025133116610116687,0.35060308269783114,-5.451907467116722,0.4809184726968623,0.878238289541
2023-08-14 13:30:00,2023-08-14 13:40:00,0.8646495320439888,0.026937290335608693,0.3406759257547984,-18.041090507756316,0.4908670345373999,0.8104484456124625
2023-08-14 13:40:00,2023-08-14 13:50:00,0.6542549578952805,0.020066303140076267,0.3248161873360926,-194.88971240165606,0.4486541970128416,0.7678679700149528
2023-08-14 13:50:00,2023-08-14 14:00:00,1.0953577131340346,0.033156269804927266,0.3169763117682806,-2377.3223382619967,0.3950741751440104,0.8740606274332543
2023-08-14 14:00:00,2023-08-14 14:10:00,0.7479815055924399,0.02274538769126143,0.3877990455406282,-5.090339692066876,0.5643352723370791,0.8231539213334826
2023-08-14 14:10:00,2023-08-14 14:20:00,0.632503577888431,0.01934357832425712,0.34148440504492866,-2.996353363950821,0.5530954867394128,0.8671603858107026
