from,to,t_abs,t_rel
2023-07-11 10:00:00,2023-07-11 10:10:00,0.3177465038989989,0.011309501761583973
2023-07-11 10:10:00,2023-07-11 10:20:00,0.2565466017510114,0.009088200812382761
2023-07-11 10:20:00,2023-07-11 10:30:00,0.1967457468127047,0.006929212388186498
2023-07-11 10:30:00,2023-07-11 10:40:00,0.4383289071386159,0.015264035322563058
2023-07-11 10:40:00,2023-07-11 10:50:00,0.22707563503457268,0.007787725184444569
2023-07-11 10:50:00,2023-07-11 11:00:00,0.3724192962538625,0.012766341759172762
