frequencies,t_spec,t_spec_smooth,wind_z_spec,wind_z_spec_smooth,wind_h_spec,wind_h_spec_smooth
0.00037030179596371043,414.038543379454,753.2087971231298,0.056779852922982134,0.5808913778083988,20.696621818945207,24.9251577907868
0.0007406035919274209,497.4226870967037,774.3199114712988,0.03576702709911773,1.2314691102569395,20.76297744753846,23.795867117863356
0.0011109053878911312,958.020480609417,780.8612527858876,3.758586540163232,2.140443857777967,48.66205651453745,21.73365990202829
0.0014812071838548417,1759.8785247667042,793.0384396827899,0.5400294341047566,2.588672110764201,19.89397241777709,20.016849685268227
0.0018515089798185522,1832.5350184817494,933.1137481050419,1.1338516591789887,2.667692207360543,35.75284061434373,22.63041118889827
0.0022218107757822625,625.149686861144,974.0193625348027,6.562557177408389,3.0894262255350973,9.403715089710776,26.992756835579492
0.002592112571745973,479.45195652534153,959.2882835191365,9.14652732813326,5.3530342081423,0.07454966059455319,27.368491741762284
0.0029624143677096835,535.8104123484763,911.71616359908,4.539062382785316,8.44541580354015,3.5285196513445785,33.82681439799677
0.0033327161636733937,1814.7916276019737,878.7450021681094,0.846980818886406,9.081709240637514,46.83223685524563,30.378714442600092
0.0037030179596371044,823.0946876770635,723.3605911124172,4.274120034668525,9.563897342785872,64.32007828575742,28.896725093543942
0.004073319755600815,266.7277532227921,734.5615449709178,22.692859678995013,10.145158581825388,24.45397088077317,28.91210456031893
0.004443621551564525,21.701487896139195,889.6545243172804,30.959582981077627,10.568197318731741,85.3462040098833,29.01561779237081
0.004813923347528236,628.3088662997101,1119.143581647802,10.121520911136873,13.732143680447564,14.181056960570645,38.594122849323526
0.005184225143491946,206.03441420978203,1473.6457345314725,5.361910455588334,18.376687309463005,5.074078927215635,41.47941133436193
0.005554526939455656,1944.5445570667544,1335.105154853302,6.946464049574163,18.816203361340403,35.906635282093625,37.51536302436874
0.005924828735419367,2176.079480324772,1286.2722555104322,10.79294454647191,18.500447578169585,10.438847410229565,31.455323460539415
0.006295130531383078,2774.3425298305588,1307.8558897520008,40.78599094529148,16.854346604407773,95.8596002301217,29.10489893982234
0.0066654323273467875,4080.8319411851817,1988.6770899976364,50.98449867293974,17.044409760955663,32.38140450172855,33.16697481093387
0.007035734123310498,429.3858308202688,2365.4877132126076,5.242141337660373,16.438560067193176,7.191753755313806,41.218798991644505
0.007406035919274209,334.7656942483635,2439.1593640438227,1.116562202960342,21.681299173198745,3.7196826474641767,52.096802261471396
0.007776337715237919,482.56409563847967,2358.432321719257,6.231849941376885,21.981492005747835,0.9497256736024446,55.771639658577996
0.00814663951120163,6829.913490352494,2149.4923494205764,32.86021454655652,21.35799378809775,125.96696272099864,62.62717807450107
0.00851694130716534,4396.415098449423,1961.36759695572,4.06302397351202,18.191352132237217,94.69929876767695,56.20644305518057
0.00888724310312905,942.7509225219325,1579.3369795290625,57.78930151564403,18.317588945504525,113.85411162548455,59.26493178154377
0.009257544899092762,1137.2741338210965,2057.5791989758013,9.94839237506506,19.694822328755716,72.6550092531596,61.39363988564645
0.009627846695056471,86.67975733796305,2289.162953773023,4.557962369971057,26.28159808475227,78.99423156946031,63.30421852134712
0.009998148491020181,893.0950051819946,2595.8751106392565,9.11957438668616,26.091551575913012,31.652250036916737,71.16942518708008
0.010368450286983893,260.525766918608,2009.0954026340455,52.24686680561283,23.24260285510663,62.966291765360616,62.99424387106747
0.010738752082947603,5211.808025287658,1866.6251870440126,19.014475170172286,32.09639192378819,28.478834796340553,55.40669456914918
0.011109053878911312,2650.6032422205817,2141.9416289401247,66.9843197629259,31.49816547592934,22.825469004470776,45.341316445892176
0.011479355674875024,3549.685664300816,2195.028399728443,4.331384852984289,33.182079576283385,79.60179233093214,38.3421116721428
0.011849657470838734,962.1164103003838,2190.9684460108933,4.37072733849266,34.718588374729094,44.215149560872526,31.2486324126236
0.012219959266802444,2971.7129425490925,2125.384546414659,92.6009146603276,33.81568968810936,18.823805748494117,29.804214655396144
0.012590261062766155,3695.9153414830557,2144.2865532157384,51.80703703705554,37.758051479163484,13.200330392914523,34.75341950147361
0.012960562858729865,1668.141841704284,1638.528838308374,26.78753337860552,38.09781852715115,2.662961515665849,32.041475796248
0.013330864654693575,46.080220162460805,1379.8978216209487,19.9230503544281,33.37360354931734,8.059438974268327,30.135291390040617
0.013701166450657287,237.25600921965219,1041.6708266250855,0.09058752048883348,37.02507254497523,17.208072464642186,24.86850503275716
0.014071468246620996,449.54583492940463,1019.9834324141981,91.67048471615404,41.63925888617029,112.45834022613526,21.43470232518198
0.014441770042584706,154.23087621401103,771.1005995336661,22.41214565004897,36.49412644385904,1.3593977440844394,27.714777868223212
0.014812071838548418,64.29307534633004,855.6063856958147,19.742169984587825,36.60000026756923,3.7636249423969868,48.16271081127794
0.015182373634512128,167.41571434218375,1062.732926498103,40.846074809563206,48.86074918299808,26.933928758097554,52.158718518032266
0.015552675430475837,745.2424681915096,1082.1921108692131,50.51259075044324,47.283370240414385,9.877122485120712,52.42854156900656
0.01592297722643955,482.88461374377306,1096.4794137716904,41.14959023721508,48.40154488259015,81.62456117890645,55.895551649499204
0.01629327902240326,4540.9732031045405,1308.8073812258824,52.86577527415743,41.463389309540126,217.6796598234618,65.96922747574784
0.01666358081836697,3739.4072497271686,1372.9511319523342,149.39502253289407,43.8878861270766,42.623038583209066,67.20260784054776
0.01703388261433068,240.67206387355995,1406.600062612096,4.149260928591195,42.1634765769861,10.757669484011297,67.4089757592911
0.017404184410294392,380.1290382444242,1633.2049719562604,11.272333942246439,40.8785565385027,51.878173269568606,72.36508127151572
0.0177744862062581,2572.825509471326,1676.6856582402397,22.288928985653786,40.28001244760735,213.19509848862168,72.36465042739123
0.01814478800222181,795.6683834785281,1664.8035347025118,46.65711382541368,37.20399719497208,13.693201392083601,64.54296619917534
0.018515089798185523,400.78238194394766,1292.0935992345737,2.4980744836828914,36.800065242078524,5.827304129830309,45.12484297643742
0.01888539159414923,2433.4648077838274,1436.2354047837266,27.996874424729143,27.243982399223047,76.49498388034381,45.416358088184275
0.019255693390112943,1180.049331031304,1453.0082125145798,44.52714984148968,28.535378986167352,9.872814043875804,48.68936827652504
0.019625995186076654,364.06337836649243,2051.042409456184,10.38943771086245,37.7481683015478,3.4077188967476157,46.70893021886595
0.019996296982040362,813.8738484251605,1984.2179351864283,48.826455745221814,41.743859175222866,23.49842759608261,27.762887005200565
0.020366598778004074,5180.825305218697,1918.6279101058371,53.83419410433931,38.85351141429564,45.53818970067756,30.822935788925196
0.020736900573967786,408.40014118209064,1943.1944466200475,17.063226798034243,48.90662694202892,43.48777136741894,33.25243351918739
0.021107202369931494,6360.471007660466,1742.271621208667,103.40022709605091,48.30079088045358,32.073792692977726,27.863900161172882
