frequencies,EXPE_t,EXPE_rh,EXPE_p,SONIC_t,SONIC_wind3d,SONIC_wind2d
0.0001852537977028529,1395.110473115481,2701.265373631604,4.120330448661416,763.0353732945766,126.57118102977476,117.46144893286889
0.0003705075954057058,1516.7228949818284,4051.7182944186416,1.2269215041779737,637.2286027040067,99.7063866379097,108.97677685578013
0.0005557613931085587,2620.96692859522,6786.960561892471,29.583477385307255,848.9188375916477,214.68871201679298,193.31700410518803
0.0007410151908114116,190.25761292686718,794.9270207198086,5.631424055415284,603.0294120377562,152.34165563098094,140.76285229152262
0.0009262689885142645,1913.2841264045337,5205.35007579118,0.0789601366885967,1581.9349462373395,219.5094006683674,202.45136908449936
0.0011115227862171174,3149.8653518779947,8441.298118607587,2.1070918297075973,1371.4348474221508,333.83088708520825,325.47551213242343
0.0012967765839199705,6036.320201764426,14573.317473146692,1.0560264792045435,2396.850477198955,368.1611504347652,322.7578191633033
0.0014820303816228233,7180.363640766303,15460.11495572951,1.569104017765267,7122.106492733664,75.47978003512968,62.18275108566052
0.001667284179325676,105.60953465214476,389.08799686479205,1.623737595241447,324.6216661529504,336.53728098473647,329.8560132315358
0.001852537977028529,87.43614038699945,227.15235630048673,1.4116011708595961,557.387776261696,35.39344534287619,28.608102354424698
0.002037791774731382,284.20610644208864,985.4913337810829,0.7040073509759794,46.20395093528267,182.04227479553657,150.53382544964475
0.002223045572434235,1947.4815695327072,5903.385957489536,2.675482963703209,1192.340558484244,329.5403203463327,315.1680205926724
0.0024082993701370877,1632.6247044120748,3547.4801033080016,0.6497841318373564,4228.352507326088,55.85685318770958,72.5599128899307
0.002593553167839941,1858.1409011881037,4485.374695476812,1.8682190170455257,3189.7991257811677,460.21324968303344,465.5624984077512
0.0027788069655427937,4752.988617776779,11678.623349510059,5.0835027850368855,410.3228621486998,692.8962027364173,643.2107612201571
0.0029640607632456465,3863.0219785057916,7063.710060544962,6.563808593116476,6045.971976202334,766.9142333002267,693.747974024246
0.0031493145609484993,2892.649704234567,5142.398727311858,5.580632018035047,6316.99794741192,764.8459763509095,687.3798967031761
0.003334568358651352,482.3738083696982,768.9610382534843,0.40462731802283564,402.185705456703,550.7217273115543,482.6500494009145
0.0035198221563542053,298.18207091449244,902.0457820461744,0.9378131528213911,6681.713033884194,764.6525022156823,690.9918879668045
0.003705075954057058,1978.8258989678984,3796.484448794915,1.152981737175224,9921.421878401885,350.41488632097804,309.33975306126064
0.003890329751759911,2579.3407382152036,4106.5804552330155,0.6632462762619006,7576.8725505240845,158.86285846588288,142.78332026998837
0.004075583549462764,7971.292934768105,20598.644230763784,6.6130049039890855,8713.011027639279,3418.8178549237123,3351.8245877009567
0.0042608373471656165,328.7550666393458,1543.9251835353007,0.8069748059970954,2369.0877964568494,101.22448468815814,99.82355834841579
0.00444609114486847,2252.4612792567686,4867.118302262481,0.5489255940135087,3014.7652520701527,492.93706704008486,505.8002538940301
0.004631344942571323,1970.2241069064683,4277.1888851827935,2.303649619471058,325.0062816206545,585.4640391616703,540.8525314123209
0.004816598740274175,67.88791080840778,1021.2508229616385,0.14591234433989336,174.37974107621542,564.801159520611,509.4265002460983
0.005001852537977029,3177.145071880847,7869.64606242501,2.7249536344440273,4225.695117778543,243.70218319025588,283.9712309378467
0.005187106335679882,694.3653322567038,1776.243982228612,0.8510277541585024,845.8908916575473,68.934411982713,52.79445775774345
0.005372360133382734,3584.7384946755687,8014.479095911281,4.314319278298374,2986.4565090960746,440.1497895939418,431.9941083775677
0.005557613931085587,2958.7804541499895,5546.799343911832,2.6850455823656185,4597.09486285103,984.0836424069319,968.0073732379876
0.00574286772878844,300.755948051513,778.1676840984093,0.365362578416089,475.4185570154992,482.6657751409176,451.90304104685566
0.005928121526491293,699.0097215688174,715.6641874320186,2.114148319177848,4080.7346149169007,356.9387134496005,319.22674317060176
0.006113375324194146,305.4754532245619,356.78957364705576,2.0306866430864274,11137.753801671504,608.8045715409073,534.4513895064874
0.006298629121896999,38.951940619783024,379.17340992474135,0.16562525991898364,1617.6761421219744,97.05006092397407,85.19651467981319
0.006483882919599852,2153.5521870169405,4674.097405951376,0.3719490759179356,4575.040277052586,564.6672401165856,580.8617028783032
0.006669136717302704,5243.226946901952,11158.52534610316,7.203090370585369,4882.9631572111775,1707.1912730759948,1470.6977735697783
0.006854390515005557,198.87806966412515,526.6435392831645,0.6947563669014756,3973.0092013629337,664.1813958164831,736.2753995804343
0.007039644312708411,293.97780138326647,355.17219934861777,0.9290633667652036,1869.5021670644403,1509.4908490252994,1492.734659387276
0.007224898110411263,206.2749835908842,303.34447314520844,0.06058957034622511,1284.6236880585616,1509.749451693339,1475.0217323689683
0.007410151908114116,715.5255425749225,1509.65017377446,1.7564730778352815,1544.4142069846353,235.85123123716912,237.1345769398504
0.0075954057058169695,695.2434182471,935.1237636069452,1.4161385927192087,5393.074100830181,1510.9963815136996,1578.763478012554
0.007780659503519822,82.73922013615531,113.58854068622122,0.34054781930931444,3943.2897489770066,235.47797919266102,237.01734466174992
0.007965913301222675,147.1508812611844,518.2738825799406,0.18995889429151777,1027.2453251267636,73.29089293628365,75.93771621743403
0.008151167098925528,1808.0053377643574,4253.134093326754,1.2922713014722713,4102.240434291362,721.1648678068814,697.2546183463559
0.008336420896628382,268.07030370385024,868.6231907481782,0.1710591172140197,30.76038941436153,754.3768769843053,681.559259238237
0.008521674694331233,274.5199751674645,281.275252899992,0.24741958870126834,2276.8504209763078,1066.177384911146,937.6446622726879
