freqs,t_spectrum,rH_spectrum,p_spectrum
0.0001852537977028529,659361.7086799,660015.2518891834,490350548.62395585
0.0003705075954057058,444308.9520392307,461091.24413621676,340106820.0217923
0.0005557613931085587,58473.47749512669,123222.94520758172,58717242.07857402
0.0007410151908114116,80.43634542807483,559.018243078331,121.997530706695
0.0009262689885142645,949.4062804566805,10619.162727605213,2015560.7969256532
0.0011115227862171174,2930.3415688098503,7884.330006932246,2.7130156962183256
0.0012967765839199705,7465.026205467981,7442.477286225751,309519.6294734045
0.0014820303816228233,4574.162263975996,10477.752643740445,17.13370448043149
0.001667284179325676,998.9800123858131,1807.4994819338087,83127.46321072921
0.001852537977028529,266.01750021303127,574.1286072861648,0.09620483563521849
0.002037791774731382,252.36180001916316,1205.839109407512,28655.08090707686
0.002223045572434235,1399.0067924948094,4243.848389706653,4.169807934242183
0.0024082993701370877,1851.3604191972347,6200.152676017164,12441.792944574723
0.002593553167839941,2403.376118137676,5330.503551422921,1.2594354218258212
0.0027788069655427937,2173.45844100484,5028.661332397564,5996.826619477912
0.0029640607632456465,1182.4835293980282,1709.6757229370319,5.323934725323307
0.0031493145609484993,1273.9078362419946,1667.5688361173789,3334.9944481227426
0.003334568358651352,179.64361245979728,155.54240259820654,0.20508209517487508
0.0035198221563542053,9.401095399217555,148.32516545917056,1806.902490466138
0.003705075954057058,1224.362193904354,2503.26046028168,0.10607288777102462
0.003890329751759911,3642.632063441687,7025.398996648816,1107.7473962804054
0.004075583549462764,6881.833350772677,16675.400098900132,6.490913225894865
0.0042608373471656165,196.85460034509,1208.1241943354778,709.1660153161035
0.00444609114486847,1502.6563261130573,3421.3319034231586,0.042076610627377546
0.004631344942571323,983.5740879842981,2329.0900279361213,442.53757094403124
0.004816598740274175,62.43673733066373,98.5526451759547,0.2892088519163031
0.005001852537977029,2407.8716102948265,6198.175589834757,327.3603581435801
0.005187106335679882,1276.2598237249665,3200.570562650532,2.39602816070841
0.005372360133382734,2770.4227012172264,5813.465493099224,237.44145997577115
0.005557613931085587,3263.2746348336186,6414.571572626595,2.7851795105979344
0.00574286772878844,314.3618435848022,753.9054247352996,132.54488111196056
0.005928121526491293,774.73376489465,806.5892321662238,1.8991065689042887
0.006113375324194146,184.13933958951827,139.18102316718063,127.17040142832863
0.006298629121896999,22.149003483346757,201.71931102736755,0.10892713262802241
0.006483882919599852,2155.0733237080854,4199.787297602607,90.24441169070785
0.006669136717302704,4756.598040036494,10364.80474336933,5.462809674800131
0.006854390515005557,294.34627102554117,776.8046342234544,57.4355088412956
0.007039644312708411,167.01684578732846,203.31722302161776,0.8549246792300836
0.007224898110411263,118.46535666568582,222.1167202465045,48.21416772408645
0.007410151908114116,343.6101098121945,738.7823565610727,0.42063518071154554
0.0075954057058169695,709.4649230325675,913.8140379596415,51.482903078673935
0.007780659503519822,12.572414244127396,41.21103113597719,0.18796058040640357
0.007965913301222675,393.2398125697853,1207.9095263484517,30.818030113707835
0.008151167098925528,1137.2796714632384,2636.1211772428323,0.47331745486043214
0.008336420896628382,90.47376800829365,376.51389602851873,26.789773565859875
0.008521674694331233,208.9265386392341,222.88208188748982,0.08494714993077256
0.008706928492034086,426.295739446322,1497.8809262959169,12.273427298006462
0.00889218228973694,71.88841386209867,209.8528534306369,0.3588735363828797
0.009077436087439793,62.60365787017337,130.45821927011542,11.77120895793633
0.009262689885142646,171.2557424337954,448.51780162367004,0.4421061540489215
0.009447943682845497,35.88045446228865,380.72386413900085,9.10046203292908
0.00963319748054835,204.3570505247412,602.6013335762175,0.05641324964568853
0.009818451278251204,875.4310787147872,1401.8101626936098,9.189771053888228
0.010003705075954057,345.74120369007613,650.2025118653681,2.3693263184185698
0.01018895887365691,318.40079168993753,759.439338034874,9.667602809334008
0.010374212671359764,821.5870297036313,1450.080903666897,0.6669787540132706
0.010559466469062615,9.856170109150215,101.33352065464975,4.801403495859777
0.010744720266765468,845.175211643027,1475.2749939555333,1.263441149350422
0.010929974064468322,1434.7103703431633,2538.8014656188907,3.257230915141333
0.011115227862171175,200.59996540089367,185.60489184325328,0.7244404973725299
0.011300481659874028,532.79517593628,1037.3510031115047,4.916572669992136
0.01148573545757688,337.10640274148824,261.1422078273052,0.2901563666414047
0.011670989255279733,575.5118525689423,873.3866559148341,2.3343032066325082
0.011856243052982586,291.5219514395791,472.3881221332697,0.3808470755492578
0.01204149685068544,133.77448506569002,153.46588007350607,4.602763942211151
0.012226750648388292,15.214256740623885,138.02657580457685,0.37188576776085314
0.012412004446091144,274.813024741906,608.5284418757482,4.862709634076788
0.012597258243793997,234.9017388828963,245.43352871702777,0.0007024085617371977
0.01278251204149685,329.615035266233,372.21306257436294,6.005945103106489
0.012967765839199704,351.3895641590726,888.684297768659,0.0004106019398268422
0.013153019636902557,36.77031695568975,109.16449310188483,4.033063282408222
0.013338273434605408,229.45273078903864,704.4297362369712,1.0030640635772292
0.013523527232308262,99.09457609333224,330.49625368047833,1.5693640070388066
0.013708781030011115,17.589806763863223,216.10946169666656,0.6416013639173179
0.013894034827713968,107.51139708101805,142.61111749040276,1.2637159077782336
0.014079288625416821,272.1585553380724,266.3739981265694,0.18991622155597412
0.014264542423119675,207.9112105432315,103.13381431549094,2.1214446608716298
0.014449796220822526,153.99637684486132,124.59928946308176,0.4583075237308084
0.01463505001852538,371.7066472016034,658.9730877512357,0.5886312867954075
0.014820303816228233,350.6389236688612,794.6315674344651,0.48547317317338173
0.015005557613931086,17.00743941107862,15.067194081959737,1.933720821322635
0.015190811411633939,105.60417088829841,152.84733655674978,0.049257240236649416
0.01537606520933679,107.82474749786246,215.2842846230325,1.7785000782060645
0.015561319007039644,294.01044415844314,533.9065844732029,0.008514555710960374
0.0157465728047425,91.88178289010968,56.542483233821336,4.497418196083993
0.01593182660244535,95.73944442362382,304.2886649472988,0.5917650670130522
0.0161170804001482,12.835615637639592,30.13912586272229,0.601254484351422
0.016302334197851057,41.0474738860706,46.72881741978683,0.2817934755002371
0.016487587995553908,72.45085210135004,213.25427556124316,0.45624584559966685
0.016672841793256763,29.45461370835482,115.76537506664998,0.4923063002629274
0.016858095590959615,153.08781090322424,298.68482778120904,2.4037320854328925
0.017043349388662466,50.66135321581279,108.97788907841917,0.9848041317142873
0.01722860318636532,262.4389245280349,504.61929748587676,2.162981273959427
0.017413856984068173,87.60236989840224,118.48854182093893,0.19595932951146866
0.017599110781771028,66.51868508790383,119.70239305717021,2.1207167683543227
0.01778436457947388,182.64282915000112,189.3027945793099,0.1663645319128898
0.01796961837717673,154.56356681959872,120.36144030273567,1.0511629874574397
0.018154872174879585,126.76894113556979,382.3127594506017,0.3066443773744048
0.018340125972582437,332.9394780650406,484.26556970205155,0.044263481862932254
0.018525379770285292,114.34011218255755,49.058579672054584,0.366422873720036
0.018710633567988143,54.005089626046356,89.32017162035778,0.9653722518373131
0.018895887365690995,60.778360248100356,107.93184054011951,0.10119576929763786
0.01908114116339385,106.09063533811651,367.69746167021185,1.6686611519332355
0.0192663949610967,129.99253889430298,103.53333611513852,1.5104942901780076
0.019451648758799556,57.66572224103832,276.5100052626527,0.5530847671180278
0.019636902556502408,280.4084637795278,407.19833748155554,0.005528334615704606
0.01982215635420526,226.33121641145203,263.35111226456,0.3767422447787925
0.020007410151908114,399.54320463391525,770.9049169077888,0.14281582936144888
0.020192663949610966,155.79003188852582,519.7524726521132,0.6583022265595502
0.02037791774731382,182.0950004435023,565.9016634389446,0.3574170330047663
0.020563171545016672,34.03192366043529,23.520060939250843,0.3656311354981814
0.020748425342719527,180.4316416820151,385.3300617104823,0.4108014304286252
0.02093367914042238,72.87306078918286,81.88531049645935,0.8415665236626215
0.02111893293812523,37.726180718195835,47.79540218164021,0.1260073982655787
0.021304186735828085,34.55430182678971,114.97071167949325,0.2699101347127703
0.021489440533530937,75.2152950744604,181.44355148334785,0.39584078778907106
0.02167469433123379,19.478333505850443,16.050673448489512,0.017492268181904167
0.021859948128936643,130.64850262801835,250.16033328523517,0.28285164237923227
0.022045201926639495,90.82593012701393,123.70736876460077,0.266425267748483
0.02223045572434235,157.1825466219671,312.8713578595882,0.45916701274614635
0.0224157095220452,88.81986542166999,83.8200076468031,0.8557539764278763
0.022600963319748056,537.8628262834565,873.9389344403456,0.7493638061647625
0.022786217117450908,191.6853204299957,174.65703739446528,0.09648895207107742
0.02297147091515376,260.282031504263,386.0666159725128,0.7366909131789222
0.023156724712856614,8.866716258361912,34.82235242975525,1.0681880217909812
0.023341978510559466,143.36097916531068,356.46740755585444,0.8106510422436154
0.02352723230826232,77.66186474053877,92.26148674265708,0.23484574028582725
0.023712486105965172,43.631806763396206,19.616270240708932,2.8784376735296062
0.023897739903668024,8.917314733946661,20.97134621888611,0.30235685844339494
0.02408299370137088,28.597891506587025,41.46052107272696,1.3162440247717933
0.02426824749907373,25.714241828830396,29.020228154418955,1.1417077710227124
0.024453501296776585,82.81378076754164,43.56270186647497,0.5584848518694999
0.024638755094479436,139.94621066366145,360.42169386289316,0.014365730591861348
0.024824008892182288,221.48691650383606,309.64423623103494,0.33273599958724026
0.025009262689885143,27.150850495578123,203.23678497233476,0.5928018557299158
0.025194516487587994,57.132464418633525,93.78094422808776,0.27839013861363265
0.02537977028529085,109.22341731246604,247.71400313705485,0.5234619018645005
0.0255650240829937,51.76361440384912,131.82788217667584,1.2677742935682599
0.025750277880696552,478.5118910190363,893.0953124010309,1.264420654426685
0.025935531678399407,82.76996710912738,169.06674103537313,0.1717204509336571
0.02612078547610226,13.136419892111034,24.36670577873737,0.03418590569331403
0.026306039273805114,163.8211044843396,214.34893601816574,0.2541374010405935
0.026491293071507965,63.55890221802271,86.29732722315983,0.5777936443447982
