frequencies,spectrum_t,spectrum_wind3d,spectrum_wind2d
0.0002777392028884877,58.411323865429715,9.053217699109398,13.241798078498476
0.0005554784057769754,109.9710896110676,310.61093637376723,270.80789165532593
0.0008332176086654631,428.33834893643353,309.80819903387265,261.5756630481338
0.0011109568115539507,695.0894495254108,211.58997123930766,153.8978304282028
0.0013886960144424384,17.38287215026432,179.21887121471977,151.24084067638225
0.0016664352173309262,213.2624041389401,219.47636031403934,211.2554430258818
0.0019441744202194139,229.61300201601327,166.7722976582752,179.92440826285514
0.0022219136231079015,516.054594725846,1.582054301966508,2.944866362192424
0.002499652825996389,189.36488395045947,47.00124786067523,52.975394791160696
0.0027773920288848768,482.3878328953693,295.39822437555046,265.4479463279156
0.0030551312317733644,593.8001090904019,1002.6032696211404,762.1287678923266
0.0033328704346618524,175.54398467700085,35.944201471488384,40.90528055046987
0.00361060963755034,156.9369685573561,344.1808819958178,358.23723259506505
0.0038883488404388277,108.37623478644994,698.9636512976331,607.7498342647638
0.004166088043327315,554.8363379788514,1404.0882462816407,1164.444838107821
0.004443827246215803,9.90043639907916,159.95622254559092,107.23584736641712
0.004721566449104291,189.78096033808947,464.8955527291882,461.0023778379802
0.004999305651992778,11.019115762644436,479.7279414023023,446.69392584447576
0.005277044854881266,97.0308600247227,35.295015260839335,47.602587741514796
0.0055547840577697535,23.71948328053454,616.9106825994774,619.7124620994894
0.005832523260658242,417.4767545614678,715.4915594739564,555.1500070271901
0.006110262463546729,150.62282416827722,211.32952440092026,159.22696305396929
0.006388001666435217,521.3217084068189,932.3999457436798,739.5048666706698
0.006665740869323705,788.3670960718715,162.92333302812938,127.33241263999021
0.006943480072212192,263.45757161293056,687.1257520118348,587.7865441651022
0.00722121927510068,227.60182435700816,126.36773114048724,170.95645787770488
0.007498958477989167,1152.373898690705,1382.1520950488443,1225.9285929914129
0.007776697680877655,446.35223006049,229.9948995607941,208.69451557337143
0.008054436883766143,592.0135403515742,660.015186437871,679.4272119799531
0.00833217608665463,121.89523432406804,891.4746617514824,792.6908955940462
0.008609915289543118,252.07079272829975,134.82642220098256,183.50963415348204
0.008887654492431606,205.23266903163437,62.716319933181914,74.2119171897541
0.009165393695320094,74.62711738897865,40.00334521122454,37.52115091022429
0.009443132898208582,298.3693789304747,198.80937367011478,214.5939104458631
0.009720872101097068,653.2690038003,493.8039535817343,367.5039895013948
0.009998611303985556,115.02982023061729,552.2919975413154,405.0497938612964
0.010276350506874045,194.71857983050495,312.47198060048333,355.08382672380975
0.010554089709762533,464.69186149130087,617.2965144558061,456.30521336417934
0.010831828912651019,0.4428621610837465,1395.3292527604287,1305.6027491605096
0.011109568115539507,772.7676142677071,811.0268588478051,833.0496585476413
0.011387307318427995,27.209715271648953,1331.7735323407499,1280.4020316590877
0.011665046521316483,472.2846497887978,735.2428182457177,774.2971648640688
0.011942785724204971,670.2721258663753,27.000601230779775,31.717719693032613
0.012220524927093458,95.16030446085996,164.2927386243152,247.71654360753266
0.012498264129981946,562.0719931051085,202.01851610105209,136.11025395013993
0.012776003332870434,92.5646168516195,54.74109471201686,27.00940491036414
0.013053742535758922,305.1715134593517,7.653600997893636,4.724079827044508
0.01333148173864741,201.24573363287345,325.18729138298477,318.39300580938277
0.013609220941535896,420.9956200001629,558.7546889690915,588.69684367146
0.013886960144424384,28.787212668098967,299.3312932732807,274.82901157833606
0.014164699347312872,162.76614517403212,1932.0886018023975,1978.6080903101076
0.01444243855020136,233.71835215194653,425.04438931160655,536.0257363940608
0.014720177753089847,305.7552403474593,2433.890402372572,2554.018681051346
0.014997916955978335,807.7143878835153,691.4725366758807,567.8483915787403
0.015275656158866823,1334.8270569121742,69.49492591403896,148.66013609513863
0.01555339536175531,16.01323975489647,47.16491862287461,60.5227713949624
0.015831134564643797,446.8343930278488,215.3040228289219,288.6918797273705
0.016108873767532287,159.15254972538122,234.9793888278653,210.65802937997626
0.016386612970420773,170.29600459754027,1441.5563859825784,1592.3441134115565
0.01666435217330926,361.29816753450916,156.37012788624565,248.39023074381765
0.01694209137619775,1603.955972581552,923.5570385122819,1073.9221013262506
0.017219830579086236,39.13610091625094,118.43164039602614,113.78581774636787
0.017497569781974726,52.94666724201686,172.92117507352472,119.52672788301825
0.017775308984863212,995.7503808858656,904.0922604051044,800.218488273201
0.018053048187751698,548.4450166065102,525.0561771997246,412.74334712607964
0.018330787390640188,63.98377263247957,1110.6760430999693,1023.3405232921623
0.018608526593528674,17.80358960063641,95.38962274578999,128.01233335626767
0.018886265796417164,67.64313916211606,111.55906076543926,69.51697706165075
0.01916400499930565,273.74945319241243,20.25004463309742,59.2451547050284
0.019441744202194137,274.54186982136827,433.42647924066,390.5345737381786
0.019719483405082627,115.41039143265535,156.35398456002923,118.11367024007052
0.019997222607971113,454.1749153674304,651.5550075326919,446.13548481932924
0.020274961810859603,200.39810939387692,1433.847860496758,1528.1760489658282
0.02055270101374809,165.70038656248897,324.77412535029043,396.4471567795825
0.020830440216636575,943.5656396036057,2409.1169803844864,1989.3812749973677
0.021108179419525065,631.9397595980946,82.09392162942805,174.61735456666193
0.02138591862241355,571.2643913830625,268.80625422424043,124.61828439973587
0.021663657825302038,337.242896447226,498.39013293487574,630.9101229886792
0.021941397028190528,193.09967023872014,1326.19351587617,1649.2605973149266
0.022219136231079014,79.48290366130529,108.82661561198037,87.79874735150226
0.022496875433967504,2060.709729537401,1219.3731529846712,1064.4410413129701
0.02277461463685599,99.02302108954272,456.3833728707412,488.8883970145279
0.023052353839744476,63.32877989124791,295.719415125389,263.52973467776303
0.023330093042632966,320.14866342619797,136.45621450806064,108.15054958133904
0.023607832245521453,1058.973321727629,1141.265119293629,956.5746773238532
0.023885571448409942,19.792835310347627,971.9107807266151,809.497237534277
0.02416331065129843,177.33401029763056,332.35955596459854,148.9217112342374
0.024441049854186915,135.57519345927145,730.2115325386904,471.05764654040627
0.024718789057075405,783.6639829859433,232.44869858264656,95.34276872348467
0.02499652825996389,34.67820541406183,746.9389088179028,568.6649954527464
0.02527426746285238,589.426550623274,82.632171998089,110.49122951828478
0.025552006665740867,319.89868750586515,320.4812396358534,218.90330281647041
0.025829745868629354,131.24854090960878,162.97955445313008,175.27672861008045
0.026107485071517843,290.5124926388305,408.7001020174978,573.5204358127505
0.02638522427440633,85.50345935302423,338.4118875312541,182.55940727504608
0.02666296347729482,205.69965761896557,1800.7451693234311,1939.0338344561162
0.026940702680183306,271.0656092632475,100.01493851333548,125.41084046585453
0.027218441883071792,318.12771332548795,2330.3103083093965,2347.0495168372154
0.027496181085960282,240.7928591285658,1145.0412095112995,934.3024897745003
0.02777392028884877,314.73168739879856,549.4850249581845,460.32497434205476
0.028051659491737255,129.2800040369363,4.572065426324663,25.020189081581368
0.028329398694625745,669.4019662680714,132.43959016866674,240.06072926864897
0.02860713789751423,978.3958615041665,489.36972987434325,526.004377514288
0.02888487710040272,86.985985749669,978.7711608849957,739.2783164792361
0.029162616303291207,863.2269756389521,1864.7769017698834,1784.7128971909028
0.029440355506179693,155.25209866440883,745.6192650849374,748.3485358351395
0.029718094709068183,118.17373917292953,1073.8406897027903,917.7856236497323
0.02999583391195667,298.3454104035515,1326.2992544415274,1068.9051850643807
