frequencies,t_spec,wind3d_spec,wind2d_spec,t_spec_smooth,wind3d_spec_smooth,wind2d_spec_smooth
0.0779557448384409,111.04395347958372,86.11145359519412,90.92192994135762,163.85490938939336,507.0440326305237,535.895434233934
0.07814091287843719,49.65694854594062,252.25213061203584,128.30889464377955,150.88738462252198,408.2268293359507,413.67369441561857
0.07832608091843349,258.93961671198974,2361.6547148210366,2693.133052198055,140.56158748505476,426.8279633782289,419.9005072915587
0.07851124895842979,80.74523973810557,1066.8055407893635,1096.4746184979538,154.17267256510135,621.6475163881613,651.6740219361114
0.07869641699842608,118.8895498492091,1941.2404590862295,2458.7619345869534,160.61367977029425,619.8083002360089,658.3694410600968
0.07888158503842238,337.18925168020445,101.17206491888403,66.57916782967187,142.6285398482818,725.3078120017543,807.30880457797
0.07906675307841866,438.59850358166915,103.2152970882345,119.96241497706517,132.06988527170893,706.0180963185713,782.1903164263625
0.07925192111841496,91.76784674118505,186.2837315397024,249.5054070029017,162.10054302718157,710.1611271577083,788.3275988204557
0.07943708915841126,51.287063686404956,107.30740716847326,90.02244045934647,169.02160414953104,635.7600075248723,744.6904623259834
0.07962225719840756,50.2745463828792,2875.752608360895,2865.1240607064256,167.51903485512562,645.2912226711145,748.2277543983969
0.07980742523840385,112.59153896223044,637.4265821378488,736.7590887919695,158.83925203971717,908.179540798005,985.8793920843509
0.07999259327840015,38.84083793020106,1404.3548945366283,1633.2962452202414,158.99401058798185,963.3110536522703,1050.4631079694122
0.08017776131839645,28.40805446563931,638.390840385607,387.6186671961694,157.9123995264079,1078.5213300447297,1200.9618430270582
0.08036292935839275,53.096458383948374,18.203950475812228,25.84831959078176,134.85924330177284,906.1949426011867,970.4104045268699
0.08054809739838904,128.316337611896,1495.0897893999513,1450.21300564347,132.0943651663571,801.3347835698315,863.3477746361526
0.08073326543838534,186.20948837775947,383.62798209417855,516.8816020919027,133.0370439426258,756.7197166012036,762.4928817418042
0.08091843347838164,601.9941720297833,586.8565459021545,732.2267818525692,117.9390676123813,784.9653083187332,807.5231251680274
0.08110360151837794,12.933563515199147,114.08539301246398,180.98019232823663,134.2786344571927,833.3294332001251,868.7495618555779
0.08128876955837423,18.496706854211673,114.65087878960394,89.86985125256598,126.39520613459413,826.1095993474013,861.897040388111
0.08147393759837053,74.54462107247721,89.10704253253878,59.19114993262466,123.1161704513748,826.8439465095144,861.881781467433
0.08165910563836683,279.45339465312736,25.9796151081949,23.23772002901989,125.5431779203346,548.1793899266787,581.2884903900532
0.08184427367836312,177.0847069847377,559.3019461618003,564.2655833747656,142.2293634894243,487.0346932237133,509.93635351375815
0.08202944171835942,183.42597737358827,17.489658455169597,7.196196055860141,156.05375039487794,402.5293983862306,403.03328732921057
0.08221460975835572,46.94926429899708,90.73488709871336,55.35993270145636,171.55554268567283,340.43928019318685,364.9910402151797
0.08239977779835202,182.02256835675652,86.11890707938872,124.33816626955816,170.9408232771777,347.692373855477,367.9422015262471
0.0825849458383483,351.3933805162276,665.6343382156488,604.3718545510363,176.31144635166376,206.79528562342065,235.35471758885592
0.0827701138783446,43.51295085045934,82.01998835259164,30.847132080932173,192.82983556551056,234.99592123556766,244.10374283476926
0.0829552819183409,571.7985651474719,2009.482525968229,2127.580059403557,136.98171344757822,184.51226548061138,173.9657778576056
0.08314044995833719,79.10688982494338,289.1740075672394,235.17938034225025,192.86821361080547,374.0519787761879,368.6257645651376
0.08332561799833349,10.117844496949042,136.28917765602782,113.29947805651425,198.92923190787863,391.50429165395144,383.156717474106
0.08351078603832979,150.46330429680876,761.913393263088,651.44595680159,192.4865542503258,396.22250516630044,388.56755028649496
0.08369595407832608,171.61298454464236,268.6065249386264,394.2574830599223,179.58754521469396,469.8158829817897,451.38837396375203
0.08388112211832238,119.0783758047906,117.74014704657195,221.27540177884725,179.04037297068442,440.74634085947235,434.38756393226765
0.08406629015831868,260.5060508852466,46.422725676906865,113.8522312705781,172.60561281380467,450.7713897186125,455.7954845045664
0.08425145819831498,85.40825616444162,148.72182115245081,251.27023231870137,193.9612914724296,446.340173576432,461.6447143614786
0.08443662623831127,111.48545177715319,689.1882486503176,889.2014503722438,184.29986025319812,452.60046498373805,474.3379209663929
0.08462179427830757,216.79002612124333,150.62182874434245,296.4809002130142,160.3090673792907,454.955856027205,502.8208805485136
0.08480696231830387,83.63768918286087,170.9957312240935,207.37837255944999,177.63677490636908,461.81604006637997,529.3842573617219
0.08499213035830017,138.96107302873085,252.7821332762665,262.7228851180264,128.82068730990798,277.9673605919665,337.36408867731114
0.08517729839829646,20.787438659091674,500.99887996230353,397.68056165545846,134.8061056302867,274.3281731628692,340.1184391548888
0.08536246643829276,375.06939948757855,184.46840358103236,204.79289607640737,135.873065046501,310.79914339349676,368.55654751478323
0.08554763447828906,143.4584031539883,672.0134897084786,729.7885334861003,158.33367456557798,253.0546444252912,323.89124144226497
0.08573280251828536,135.29111949459386,467.792738566794,409.4961758743364,155.51821642651254,293.3953409022764,357.4443464848828
0.08591797055828165,58.23476032154353,97.27952995366576,99.44697318680046,157.1394907954929,328.40060005429865,376.2664238944317
0.08610313859827794,49.60665606007095,438.62756512591875,637.5792382197448,136.91236173912256,333.48628048197446,374.8258980860539
0.08628830663827423,76.55967203264488,430.77654694334086,392.21190001668384,133.3322017286855,362.4768548793213,413.45679867615826
0.08647347467827053,97.11579880019397,328.7928363297303,401.6563324089275,129.83962375423465,336.6356847086236,363.75784364060223
0.08665864271826683,25.623448852499124,601.6858539587129,407.73677546020906,117.87220102212973,354.4527854671624,374.2753868601936
0.08684381075826313,219.41841232297242,159.58060681436103,316.11981578112517,112.07077698909359,397.5217977406243,394.3112271502695
0.08702897879825942,30.067044771331535,203.3890977743127,232.62622800770913,120.11651091851772,388.20164509443384,399.65092021657927
0.08721414683825572,87.04351144406947,300.4633973780177,263.5301953657934,121.04447152974168,358.44066687563475,383.1454868518044
0.08739931487825202,233.45668798828342,628.9191160551181,684.4173697270916,92.24188272539081,370.04016625533325,389.01921678074297
0.08758448291824832,105.54019393216895,210.89925800725203,165.3056879468421,101.2417112088203,365.73072888999724,384.4821004048422
0.08776965095824461,290.53495397277044,113.45628395249311,174.7319416403194,98.26661865257782,340.041380834043,360.0630516120927
0.08795481899824091,11.282675909981204,310.37430330097123,331.32673288256734,121.4966380177005,341.65905623392575,367.5915484574446
0.08813998703823721,59.94022791801405,213.79746777481245,191.06021217292945,117.66424000269153,328.833730051431,336.9662979237268
0.0883251550782335,83.63104873740403,611.7128102903627,520.4488348647192,116.00229559122845,307.13582213457823,316.8511291393514
0.0885103231182298,37.28401397302326,213.7634852370229,213.8210636288135,114.65382058494944,335.4278195306414,328.7303793849306
0.0886954911582261,23.39535423682953,28.53725515180496,7.364145477740498,115.81987709700188,296.6355826584724,309.33880820179104
0.0888806591982224,184.21637520765245,210.94623934802155,238.60209157255974,96.21757128838759,283.5312474922168,278.4632411714525
0.0890658272382187,171.78519564964336,136.58778292104347,96.2924601168205,111.63250433201968,284.2869616495877,279.06082752793765
0.08925099527821499,339.1293367650298,465.9989283598848,641.7516286118544,120.10667275257705,267.89940020389025,262.3370540030404
0.08943616331821129,371.35766631408876,414.2647223913941,361.2108150413263,130.67393763025171,251.60738143436689,258.0704798915166
0.08962133135820757,315.0333172473712,572.4882099658774,443.7665242035297,157.25568486844367,271.9439278727811,277.660992600965
0.08980649939820387,54.43772781469463,327.3456408600324,351.1049919969455,159.70552119590374,317.8471204741196,304.56445085728603
0.08999166743820017,736.7785052734243,77.86510324062539,145.1128753009243,164.0210263863751,319.5442542300256,306.5422767687238
0.09017683547819647,194.96592224235332,541.0724005234313,266.7224526663207,231.7048541219161,305.951017776607,301.94754308152335
0.09036200351819276,508.0933801061302,79.09037632206892,44.24882555775585,242.83834147241106,298.88697679991384,276.57490486168354
0.09054717155818906,151.00306797237596,1309.1174943094782,872.2045548784882,289.9192780857217,285.41966590841844,259.61768105457776
0.09073233959818536,68.2375569120044,1422.764973629369,1430.1117197834287,302.6800494592764,413.47768982418575,346.1017219946525
