frequencies,EXPE_t,EXPE_rh,EXPE_p,SONIC_t,SONIC_wind3d,SONIC_wind2d
0.45737295195778954,0.6765175605447872,4.879065484321825,1.0295779338031752,357.3037279120323,167.68142381817526,274.7165362698296
0.457650652596501,1.4151557632561247,20.26852229807031,8.45337128334629,120.81248002259578,136.3104305588015,15.53592109739134
0.45792835323521247,0.36455291245575727,21.756738484982133,1.0682189275770475,321.43809298553595,251.91591303461203,344.26789484607554
0.45820605387392394,0.3080662007958131,0.6989022265353478,5.1457476335346,498.5353579263459,219.7269272745169,114.01946410914097
0.4584837545126354,1.5627957706645157,11.646199276774054,2.280015395720982,321.0128483803123,1257.9172164487422,1402.9283417428196
0.45876145515134686,0.450625187847354,19.836477150533977,5.3385216411218925,250.5509918654722,67.43991900111577,43.11087869104021
0.45903915579005833,0.1902857373895131,0.7333166733508146,8.370113693037323,179.56060511440182,537.2415455904985,324.5399496885012
0.4593168564287698,0.7813281755996025,4.131774414081275,1.2675065203479627,247.68644570330372,299.5074231071349,358.79152490578963
0.45959455706748126,0.6339715131203417,2.805433550893849,0.8198300111113977,1.037003672809587,179.11975019459894,192.11426479852184
0.4598722577061927,1.327254012466158,8.984413634424092,2.0763450229268527,53.595869509709374,340.4096516188812,149.6601032902489
0.46014995834490424,1.947879650356136,6.655454255506084,1.0127784304963134,321.290767479578,480.80804847222385,655.0175656676975
0.4604276589836157,0.773793368344958,8.798803314177974,9.100599873071312,900.9097947223236,5.1877201482085695,18.871503840260143
0.46070535962232717,0.6912862124236931,24.920481525047812,0.544584084291078,202.34656457569886,36.55194312095202,16.29648097076256
0.46098306026103864,0.17277349587225074,8.250092776569527,6.567057234984545,278.82537370644366,449.5749606334845,524.783096108929
0.4612607608997501,0.9339461194968605,8.117009780780624,0.5676628561145669,62.155356518178834,115.88056508644469,298.177975987532
0.46153846153846156,7.973155950709708e-05,2.1104135539232978,4.456490876974291,957.3623058198636,222.55311204801743,286.02516644659676
0.46181616217717303,0.5952718041243183,0.8784165953913181,0.584194402845308,366.34961412389174,1507.938133687128,1757.1673610411863
0.4620938628158845,0.9803061942527199,46.377266301367854,13.938405070520835,107.9427918915687,512.0800216179574,806.5383439147732
0.46237156345459596,0.7411653621463722,7.726444579066347,3.9080422167645037,190.34562789432306,699.8962918473779,375.095451287632
0.4626492640933074,2.606767360237657,52.2952271314316,1.4832168213663701,294.02095658144543,478.4942936103412,301.3689267055142
0.4629269647320189,4.609518141305672,4.537497686993934,5.40221079473667,454.421322232431,88.19136666147749,99.44765934479331
0.46320466537073035,0.1209013306821756,5.813089966322226,8.97163148155626,222.8387278693894,1532.2912957546177,864.9013153435912
0.46348236600944187,0.29657910006020965,26.037860246969434,0.33888396044406466,151.43936717208112,1172.6996997110066,751.4319218072868
0.46376006664815334,2.1277639345456962,0.24022379509793682,0.6795120752716969,126.48965085877857,724.5033463189948,846.9039537126324
0.4640377672868648,2.2531333438011214,12.682864289935704,4.485241493399491,922.7857954896256,165.11989697554412,36.86639163984303
0.46431546792557626,2.09545277685716,8.37938758577407,0.4932014389934609,523.7875849314376,37.94273570577014,96.15575760852613
0.46459316856428773,0.24124578771638175,1.653738516824043,7.12212337386536,176.5691669110104,402.0786432454901,282.224044416853
0.4648708692029992,0.370125187931172,45.21448142684335,2.432896506915838,338.4919759293795,549.9283468221223,579.5051758313608
