wind3d_freqs,wind3d_spectrum,wind2d_freqs,wind2d_spectrum,t_freqs,t_spectrum
5.554938340184424e-05,129.59739061544244,5.554938340184424e-05,98.18338334666457,5.554938340184424e-05,129.59739061544244
0.00011109876680368848,47.74173308570579,0.00011109876680368848,34.26459759488192,0.00011109876680368848,47.74173308570579
0.00016664815020553273,28.968477521825967,0.00016664815020553273,27.486391057425188,0.00016664815020553273,28.968477521825967
0.00022219753360737697,24.037392525655942,0.00022219753360737697,19.485057158121677,0.00022219753360737697,24.037392525655942
0.0002777469170092212,79.15909333999723,0.0002777469170092212,72.01684266215682,0.0002777469170092212,79.15909333999723
0.00033329630041106545,74.40877597373371,0.00033329630041106545,70.77464792189035,0.00033329630041106545,74.40877597373371
0.0003888456838129097,14.616427357636766,0.0003888456838129097,12.228853174059747,0.0003888456838129097,14.616427357636766
0.00044439506721475393,12.046675165021592,0.00044439506721475393,9.770826447897123,0.00044439506721475393,12.046675165021592
0.0004999444506165982,22.408486933497024,0.0004999444506165982,21.217917780216425,0.0004999444506165982,22.408486933497024
0.0005554938340184424,15.996068774104378,0.0005554938340184424,12.089958071402016,0.0005554938340184424,15.996068774104378
0.0006110432174202867,12.911182307807188,0.0006110432174202867,12.939963377620805,0.0006110432174202867,12.911182307807188
0.0006665926008221309,60.22934834586517,0.0006665926008221309,51.550515224186555,0.0006665926008221309,60.22934834586517
0.0007221419842239751,43.337974475782225,0.0007221419842239751,37.59271430908251,0.0007221419842239751,43.337974475782225
0.0007776913676258194,62.727803961242905,0.0007776913676258194,64.7102992288448,0.0007776913676258194,62.727803961242905
0.0008332407510276636,110.59374064032113,0.0008332407510276636,120.89010865853172,0.0008332407510276636,110.59374064032113
0.0008887901344295079,125.37846109663,0.0008887901344295079,112.07834318561567,0.0008887901344295079,125.37846109663
0.0009443395178313521,91.15220417040102,0.0009443395178313521,79.75461703166825,0.0009443395178313521,91.15220417040102
0.0009998889012331964,16.142959305702146,0.0009998889012331964,20.536818092004598,0.0009998889012331964,16.142959305702146
0.0010554382846350405,119.37742878845394,0.0010554382846350405,132.55911498380823,0.0010554382846350405,119.37742878845394
0.0011109876680368848,112.25438670600846,0.0011109876680368848,119.22255164648047,0.0011109876680368848,112.25438670600846
0.0011665370514387292,8.390079587153595,0.0011665370514387292,6.702859242716855,0.0011665370514387292,8.390079587153595
0.0012220864348405733,26.985188273060427,0.0012220864348405733,34.04564843337439,0.0012220864348405733,26.985188273060427
0.0012776358182424175,37.56353173369998,0.0012776358182424175,30.042332081824526,0.0012776358182424175,37.56353173369998
0.0013331852016442618,21.902998634419273,0.0013331852016442618,15.07382635842142,0.0013331852016442618,21.902998634419273
0.0013887345850461062,26.801225766653378,0.0013887345850461062,25.296293759776404,0.0013887345850461062,26.801225766653378
0.0014442839684479503,38.521031812823956,0.0014442839684479503,46.01961861870979,0.0014442839684479503,38.521031812823956
0.0014998333518497944,65.37058689165777,0.0014998333518497944,60.07095140942851,0.0014998333518497944,65.37058689165777
0.0015553827352516388,75.22948479004482,0.0015553827352516388,76.86208644206764,0.0015553827352516388,75.22948479004482
0.0016109321186534831,0.2495484284607028,0.0016109321186534831,0.20294370210962437,0.0016109321186534831,0.2495484284607028
0.0016664815020553273,13.665033999010976,0.0016664815020553273,13.322330465164752,0.0016664815020553273,13.665033999010976
0.0017220308854571714,71.83238245331141,0.0017220308854571714,57.36465316755768,0.0017220308854571714,71.83238245331141
0.0017775802688590157,96.00057987243913,0.0017775802688590157,61.08906822471874,0.0017775802688590157,96.00057987243913
0.00183312965226086,173.11746644199687,0.00183312965226086,153.9710267750529,0.00183312965226086,173.11746644199687
0.0018886790356627042,84.95701977280201,0.0018886790356627042,97.419384736122,0.0018886790356627042,84.95701977280201
0.0019442284190645484,53.02267712016554,0.0019442284190645484,55.76065857396429,0.0019442284190645484,53.02267712016554
0.0019997778024663927,3.887157159113676,0.0019997778024663927,6.757226538777625,0.0019997778024663927,3.887157159113676
0.002055327185868237,112.41033491479132,0.002055327185868237,115.6279886517663,0.002055327185868237,112.41033491479132
0.002110876569270081,43.915202079882135,0.002110876569270081,37.3310659521389,0.002110876569270081,43.915202079882135
0.0021664259526719253,5.045291614670654,0.0021664259526719253,6.125494540771352,0.0021664259526719253,5.045291614670654
0.0022219753360737697,23.077758282162453,0.0022219753360737697,25.39453355311073,0.0022219753360737697,23.077758282162453
0.002277524719475614,13.63625199002998,0.002277524719475614,12.651954040141835,0.002277524719475614,13.63625199002998
0.0023330741028774584,13.085969398835205,0.0023330741028774584,9.239923838835926,0.0023330741028774584,13.085969398835205
0.0023886234862793023,9.61317634352403,0.0023886234862793023,12.81071546514227,0.0023886234862793023,9.61317634352403
0.0024441728696811466,80.00376813156294,0.0024441728696811466,63.227481224462835,0.0024441728696811466,80.00376813156294
0.002499722253082991,106.0719694276394,0.002499722253082991,92.65799333267886,0.002499722253082991,106.0719694276394
0.002555271636484835,35.25921459654847,0.002555271636484835,35.05643868816944,0.002555271636484835,35.25921459654847
0.0026108210198866793,6.272344243856396,0.0026108210198866793,6.7941261684326735,0.0026108210198866793,6.272344243856396
0.0026663704032885236,7.783779229550387,0.0026663704032885236,4.916377612099141,0.0026663704032885236,7.783779229550387
0.002721919786690368,35.8300724665252,0.002721919786690368,27.31228201557938,0.002721919786690368,35.8300724665252
0.0027774691700922123,114.72165912465803,0.0027774691700922123,128.6763244449839,0.0027774691700922123,114.72165912465803
0.0028330185534940562,43.91277200872222,0.0028330185534940562,57.87380225918178,0.0028330185534940562,43.91277200872222
