frequencies,EXPE_t,SONIC_t,SONIC_wind_z,SONIC_wind_h
0.0002778549597110308,2.428602205381081,39.66432997945652,3.165869934351744,23.38055792352605
0.0005557099194220616,24.363625507152832,32.51292365754199,11.087039963167717,647.6790454979672
0.0008335648791330925,34.24994307228136,87.54700042751271,12.434987615907502,775.9409096302414
0.0011114198388441233,10.611989702085447,4.2201679985709,45.8530759990207,556.7565806739769
0.001389274798555154,161.86165938958186,168.43616368490615,47.72980998927763,183.65580879567372
0.001667129758266185,109.69939112561413,231.25988128998702,0.8549336806837322,1692.0884987536183
0.0019449847179772157,1.0873110461544457,208.7024182484104,52.08959528546187,316.97347022660153
0.0022228396776882466,45.527944778190715,170.098574622506,88.59733707137595,1692.1751726688124
0.0025006946373992774,75.16436551292902,160.86124659480424,152.08412077095318,334.4439828214083
0.002778549597110308,14.046414100962332,80.18539324902187,5.059452695825831,770.4350183767747
0.003056404556821339,31.482904670717954,127.99451939387946,108.04137831531813,870.5151323756529
0.00333425951653237,85.34211698834036,334.07205151611277,53.50934682541618,2452.6984778122455
0.0036121144762434007,51.231070152256436,402.61035051579455,375.0363306766397,7593.19199534147
0.0038899694359544315,12.573672294264535,38.69824586903227,371.1497985769852,394.43570837183904
0.004167824395665463,12.092155568814857,50.733217729075086,113.55466967374433,1456.255550306738
0.004445679355376493,17.691989534012595,45.17013597625753,155.23097056422958,157.31132342785097
0.0047235343150875235,2.5847381742014774,88.98290273424479,277.4022897778692,1477.0422734519186
0.005001389274798555,13.98722987036947,176.9950859681069,52.75810745280238,3497.451361309205
0.005279244234509586,30.457307261554906,100.03780146539371,11.948847298510554,287.00899285145795
0.005557099194220616,13.309072239852165,116.66252614185585,99.63459939715084,397.9161730646639
0.005834954153931647,0.37423443183173194,33.34488303340219,44.64347041254483,615.686766966246
0.006112809113642678,19.38329981476724,2.9710458801672828,30.876718037831257,348.1511460070167
0.006390664073353709,3.4959087310848673,79.74896870139999,67.84160025779181,522.0214355300338
0.00666851903306474,27.700975088282494,344.6013131015153,20.11259398706893,470.0891003461998
0.00694637399277577,16.926317229072787,1.1213400016362534,215.88020100015595,1283.1027159989862
0.007224228952486801,8.682184618619512,102.76282141028929,68.55473048674946,218.38262863889383
0.0075020839121978326,1.7505536346278276,50.717741194987795,149.5139339747841,352.4244751332179
0.007779938871908863,6.380359828016064,269.1875994082429,12.34456244728114,1007.430927252841
0.008057793831619893,26.95352572107229,588.1228568587512,43.644039442575036,1332.195728551925
0.008335648791330925,3.8987504726268485,71.88898883525181,15.530876916807564,300.0365254728833
0.008613503751041956,5.71034334741527,205.61201022737916,11.308092157837708,178.7584178102212
0.008891358710752986,1.1112213004592524,13.649820547164898,264.7913684859423,71.4353193347256
0.009169213670464017,6.524221316582248,90.95223657860822,103.02551842278262,3.33486589146849
0.009447068630175047,9.647134793808151,234.8455056682755,38.697150803924096,87.91298740125231
0.009724923589886079,11.4815519840147,163.09269300682377,196.344055993741,198.16884210244035
0.01000277854959711,0.8742402242023685,33.20867715215608,16.807943549078555,389.68273678395167
0.01028063350930814,3.682501353043555,18.710497323775794,182.37954179341267,543.5904282765166
0.010558488469019172,1.2598449804952312,23.821906169624736,163.36575575044446,992.0266853990344
0.010836343428730202,8.262744026563372,245.99727500276265,178.26197711191065,100.59862751166247
0.011114198388441233,5.628160955244489,194.3374499046044,18.913205331439816,886.6287194545282
0.011392053348152263,1.1864608968279058,6.378457653479663,177.54927375592825,385.2808911179834
0.011669908307863294,1.6195072897999925,51.85966188931229,64.53772019002362,228.7012460725137
0.011947763267574326,3.7914495053734427,59.44889734810841,39.99543787368338,881.2737428410871
0.012225618227285356,12.711312927407766,70.46774385183133,175.3210068233149,687.6770383525696
0.012503473186996386,17.654168495710305,24.942203722841118,157.96498876478984,1441.298588504926
0.012781328146707419,6.766898510240526,172.66866571830474,20.918814714339344,2249.097813690636
0.013059183106418449,6.36833227822127,182.43329661872855,15.555003719966047,138.58949526840303
0.01333703806612948,8.741610541243695,28.35722748552239,184.60106916989167,1214.797450779434
