frequencies,t_spec,t_spec_smooth
0.00027770063871146905,173.45150139729614,813.9629424303338
0.0005554012774229381,479.4795646925164,1145.358946833833
0.0008331019161344072,3852.753273913761,1203.508795992097
0.0011108025548458762,1354.2732973281866,1357.100003025885
0.0013885031935573452,1412.4142799850977,1370.562341313443
0.0016662038322688144,3487.4115454322878,1694.9701072691096
0.0019439044709802834,754.949992979937,2211.294345745483
0.0022216051096917524,1709.363571735174,2200.1299116133587
0.0024993057484032216,308.0748842728787,2084.32594126022
0.0027770063871146904,3417.5291609539604,2082.58528287241
0.0030547070258261596,5336.6938861610315,2009.0543668352389
0.003332407664537629,367.8352233712734,1861.1232690791344
0.0036101083032490976,2694.7135703823724,1808.1794603573846
0.003887808941960567,1336.8667134500863,1723.7801524394083
0.004165509580672036,677.1051196133841,1697.7001266013517
0.004443210219383505,2008.1005678712465,1369.4514790522016
0.004720910858094974,225.51190576243732,971.4704238594811
0.004998611496806443,865.3704925554092,1052.0394580236489
0.005276312135517912,47.27462589231591,867.4015128284129
0.005554012774229381,135.04268546245942,743.9838806584596
0.0058317134129408504,1356.883334233826,740.2586667769863
0.006109414051652319,1173.5255650129507,569.9093647936508
0.006387114690363788,848.3341184300119,579.3849074594598
0.006664815329075258,102.69039175055418,589.7018965522077
0.006942515967786726,639.8529807986511,625.7045365440532
0.007220216606498195,304.60754803789035,683.0087297821631
0.007497917245209664,320.26733242052734,557.043528183163
0.007775617883921134,968.5403834828892,450.2549801939802
0.008053318522632602,407.3010258107708,384.98176089819873
0.008331019161344072,708.0846178435579,381.48545173350146
0.00860871980005554,97.23131824382438,385.08146313342525
0.00888642043876701,105.64008512112373,356.00392589526336
0.00916412107747848,195.6019254721974,371.260089256703
0.009441821716189947,67.72730010358188,342.31179814778653
0.009719522354901417,675.8130947978889,315.44207071545054
0.009997222993612886,13.832175656271568,285.80565172761965
0.010274923632324354,472.8289660349237,311.24700148941525
0.010552624271035824,679.0574723937244,305.1477311484508
0.010830324909747294,138.60375148741082,306.5391997671389
0.011108025548458762,411.7204279652489,300.23689146596496
0.011385726187170231,351.64481586178044,247.09496465279244
0.011663426825881701,44.647381711479255,310.8386400019672
0.011941127464593169,209.51661165907834,271.34163543488904
0.012218828103304638,4.70421709184235,204.34721109480742
0.012496528742016108,144.39382666616393,196.14567626258275
0.012774229380727576,651.2689291480192,165.3786006693867
0.013051930019439046,77.8589203641421,154.05814265832925
0.013329630658150515,9.113228992908464,167.72647292468818
0.013607331296861983,56.588403165164316,152.22134337968208
0.013885031935573453,104.04967203328839,165.54084752967773
0.01416273257428492,238.4402357512056,182.98990299181193
0.01444043321299639,181.33068437506878,122.50788694798055
0.01471813385170786,54.4653162090174,127.05161777832623
0.014995834490419328,137.89925859179877,127.36132718911328
0.015273535129130798,318.88438128750596,132.0240626528827
0.015551235767842267,46.44876870970525,148.9870552230903
0.015828936406553737,123.29622866759892,140.8014272310333
0.016106637045265205,12.210323100778954,128.85616592977132
0.016384337683976673,103.21575780285842,135.9926529553655
0.016662038322688144,273.6795977353645,122.5992818875184
0.016939738961399612,156.58395583063577,104.99386203346327
0.01721743960011108,61.878071362448985,101.96002892723257
0.01749514023882255,125.83018646495879,108.45627585426492
0.01777284087753402,3.965547913327967,122.6677375917222
0.018050541516245487,142.83018274695476,124.24545485050722
0.01832824215495696,16.110437647398168,97.76102628676998
0.018605942793668426,188.2586979379224,87.0000278533258
0.018883643432379894,154.3249404753518,85.77931019425134
0.019161344071091366,118.99293039070848,77.9607892312567
0.019439044709802834,8.835312097992112,82.08881924486066
0.0197167453485143,48.97397149619418,71.03613639656993
0.019994445987225773,49.670894771704255,74.10377031492527
0.02027214662593724,47.64497683501241,55.892682084341345
0.02054984726464871,45.24584804936754,44.16989546205967
0.02082754790336018,32.30335426404752,32.42304123124148
0.021105248542071648,46.78677683095154,63.315285634484795
0.021382949180783116,6.147815632083085,66.32177740275932
0.021660649819494587,37.09707425253506,63.73468064785195
0.021938350458206055,1.5243880825265486,64.64687502892203
0.022216051096917523,317.75775613042526,91.05362573902553
0.022493751735628995,79.03888917893946,114.49833285744485
0.022771452374340462,23.799927222630572,128.28569790728696
0.02304915301305193,56.766920645713085,141.56878106485598
0.023326853651763402,309.3133551504027,147.68097009671655
0.02360455429047487,266.75042544824055,154.6938299416048
0.023882254929186338,184.66042732937262,127.67469991788175
0.02415995556789781,138.97864720777335,126.78477806340057
0.024437656206609277,98.2189645711407,125.108667812411
0.024715356845320745,71.65298653140901,125.06189866918703
0.024993057484032216,47.56645589319466,102.0281133478126
0.025270758122743684,70.13967063412767,81.65602035257682
0.025548458761455152,7.0388247127350185,67.60499534649401
0.025826159400166623,56.299229213473325,56.50944335372825
0.02610386003887809,78.97550193665853,55.651766752819995
0.02638156067758956,63.02949549588266,52.57575652787157
0.02665926131630103,44.15017726854457,48.77169674455455
0.0269369619550125,28.02312728011567,49.11291516272634
0.027214662593723966,89.64219856205808,56.8649963588284
0.027492363232435434,40.892884281924815,59.47601361987986
0.027770063871146906,9.525858060024522,55.37684270847525
0.028047764509858374,73.55185481584547,55.26709270107095
0.02832546514856984,84.5596366737557,57.3520630006866
0.028603165787281313,82.40940182398789,56.77235192342842
0.02888086642599278,37.98379282261243,49.287317399919026
0.02915856706470425,61.931995421839716,52.860598440184766
0.02943626770341572,64.99988026470098,62.18730401490478
0.029713968342127188,22.226016507533835,56.230450651321675
0.029991668980838656,14.791853326964242,49.503691371857386
0.030269369619550127,76.62569468458214,42.32875141629533
0.030547070258261595,102.79291380722468,44.52739681979603
0.030824770896973063,13.983321180014428,45.79141955699919
0.031102471535684535,17.292043879112818,40.526727586591036
0.031380172174396,10.660002268367345,40.1464232532381
0.031657872813107474,59.97024685761937,42.65758832039677
0.03193557345181894,74.57222279387129,35.947458219519774
0.03221327409053041,12.352960560619502,31.3076386197611
0.03249097472924188,18.42297317400441,32.93883094057888
0.032768675367953345,39.90350399855099,35.344171200031596
0.03304637600666482,9.524393675812156,37.98911196954715
0.03332407664537629,56.39471780963791,33.38474131163287
0.03360177728408775,30.295244388192316,27.943476719229988
0.033879477922799224,41.345446473639896,34.437448374054526
0.034157178561510695,37.10940996352294,34.98759079380575
0.03443487920022216,13.926540278476573,33.09058456513423
0.03471257983893363,20.15957686984245,33.171511877014325
0.0349902804776451,77.2926771088649,32.194036209501284
0.03526798111635657,23.92439737151665,32.29347065243152
0.03554568175506804,20.933441711835794,29.566695502328606
0.03582338239377951,10.333666794613093,27.1338628393239
0.036101083032490974,46.619961134507534,30.58532134317116
0.036378783671202446,31.289588817494685,30.434929907860514
0.03665648430991392,14.07769497261071,23.8261286029718
0.03693418494862538,12.781083333475863,26.827703151952285
0.03721188558733685,48.44112531694916,24.84968538347228
0.037489586226048324,18.655662516735994,23.929742077386116
0.03776728686475979,11.204664059977762,21.079099622768265
0.03804498750347126,53.940142861321455,18.43401833177973
0.03832268814218273,1.1532640270357488,19.646961320834194
0.038600388780894196,1.1342337337514667,19.328434971816183
0.03887808941960567,18.113536588329023,16.535597504080837
0.03915579005831714,4.838775907609311,14.898493189348404
0.0394334906970286,26.207124863155368,15.500747389164681
0.039711191335740074,9.595819843295732,10.983421024938432
0.039988891974451546,20.512750639595716,15.429019708956881
0.04026659261316301,2.2846193694116628,16.865661170365808
0.04054429325187448,17.22720605814053,20.506732365694035
0.04082199389058595,8.766879219058966,21.06606809389626
0.04109969452929742,45.60925086722025,20.353620218996895
0.04137739516800889,15.50064834784074,20.308127666344877
0.04165509580672036,54.52424854161127,18.86160748856444
0.041932796445431825,10.432133189631557,19.43569684212427
0.042210497084143296,19.082646114161705,22.25133020092725
0.04248819772285477,9.140894316775546,25.2760611757432
0.04276589836156623,6.047548861791377,22.969328155615937
0.0430435990002777,8.025512905009949,22.619948166385463
0.043321299638989175,45.3835396461703,18.21238347792276
0.04359900027770064,39.01418896721851,23.87205728012345
0.04387670091641211,22.541920665947583,23.39806049408322
0.04415440155512358,12.006848455535993,27.199243346333038
0.044432102193835046,10.448601656984238,28.678989800520622
0.04470980283254652,67.02887121163847,29.33031118797276
0.04498750347125799,14.34267825375943,28.62548465299046
0.045265204109969454,47.152722839273686,29.404320354898676
0.045542904748680925,20.84501340366725,34.07019768985035
0.045820605387392396,14.53872677953137,35.353729610990186
0.04609830602610386,38.335274296347265,34.64195242920103
0.04637600666481533,46.80254598630071,28.220901599730347
0.046653707303526804,69.20069401546438,27.47276794453768
0.04693140794223827,24.842167666934294,22.96399346918701
0.04720910858094974,3.3308298390926616,24.195447733632477
0.04748680921966121,2.8183629169317217,27.64305277141215
0.047764509858372675,6.861341701832767,24.22679881472547
0.04804221049708415,2.0649780857669704,22.05757589052886
0.04831991113579562,33.15955604812195,16.587671152836936
0.04859761177450708,49.01477715732812,17.02150107748038
0.048875312413218554,4.172734729480423,19.054506941331205
0.049153013051930025,25.110316744334614,19.491474754393614
0.04943071369064149,14.501646638545115,18.910103026663425
0.04970841432935296,29.180466913368736,20.38186429986404
0.04998611496806443,23.660888477600935,17.44641804800194
0.0502638156067759,7.188041047555782,12.766739057563228
0.05054151624548737,1.0476244245308715,13.683983601930203
0.05081921688419884,16.782590817773134,11.766840392360198
0.051096917522910304,3.80509352950097,10.551697890718243
0.051374618161621775,2.2179872529409805,9.0427341818694
0.05165231880033325,13.345180173150181,8.986549069550625
0.05193001943904471,5.9388846486345575,8.6546188266224
0.05220772007775618,2.3502216221255727,8.670923772766509
0.052485420716467654,14.09082982488031,8.265527286999642
0.05276312135517912,23.09903735441319,12.392309060305422
0.05304082199389059,3.8687386182735333,12.270570970470821
0.05331852263260206,1.2106738859719526,11.912432800888
0.053596223271313526,12.728625960104468,19.33937715211064
0.053873923910025,45.07291126255876,22.707641213802102
0.05415162454873646,1.000606354594966,22.965057920138346
0.05442932518744793,9.763798477321968,24.635890500773062
0.054707025826159404,80.20832816086096,24.39691824236093
0.05498472646487087,36.032862239040206,24.30471692971527
0.05526242710358234,16.664996888242747,24.286109364063183
0.05554012774229381,39.80736316076034,21.98525540608644
0.055817828381005276,1.4790160341522156,24.379148650095544
0.05609552901971675,0.2886607595153716,23.55015265800327
0.05637322965842822,12.54255030358361,15.91751861970339
0.05665093029713968,22.06437168279136,12.454188727158572
0.056928630935851154,24.939538794685998,10.868953708539808
0.057206331574562626,1.4738385563992278,7.87995427250183
0.05748403221327409,3.8819877778621508,8.419729607194741
0.05776173285198556,1.3995633135920424,8.494082421538664
0.05803943349069703,0.8126467020550964,7.7433894223150075
0.0583171341294085,9.917368800380569,5.621010090899681
0.05859483476811997,6.876769381081322,4.538191381719206
0.05887253540683144,1.032188902954607,6.02216275687339
0.059150236045542905,5.035620311347051,6.1794755547321865
0.059427936684254376,0.8405783686380933,6.138253249021238
0.05970563732296585,14.111351702881251,7.649882519331163
0.05998333796167731,16.313552307941073,6.759802163924567
0.06026103860038878,5.45511575645011,7.064912485062294
0.060538739239100255,0.9873402564825567,8.391559695644728
0.06081643987781172,15.92893940515435,7.937032773011604
0.06109414051652319,1.0165652463146073,8.238018362236899
0.06137184115523466,9.927872592458591,7.469866661858697
0.061649541793946126,14.298661008778955,6.404744547924535
0.0619272424326576,0.4903510850158101,10.635322413280997
0.06220494307136907,3.8504342608910305,11.040037389678314
0.062482643710080533,6.429834699099234,10.396750970930157
0.062760344348792,5.662331168599458,12.719715658717755
0.06303804498750347,47.76089441001473,12.496175051246437
