"TOA5","7134","CR1000X","7134","CR1000X.Std.05.01","CPU:cr1000_1_MH.CR1x","41629","Raw"
"TIMESTAMP","RECORD","wind1(1)","wind1(2)","wind1(3)","wind1(4)","wind1(5)"
"TS","RN","","","","",""
"","","Smp","Smp","Smp","Smp","Smp"
"2023-08-11 09:19:19.5",85425,"NAN","NAN","NAN","NAN","NAN"
"2023-08-11 09:19:20",85426,-0.87,-0.3,0.08,21.22,0
"2023-08-11 09:19:20.5",85427,-0.83,-0.4,0.23,21.2,0
"2023-08-11 09:19:21",85428,-0.79,-0.44,0.31,21.23,0
"2023-08-11 09:19:21.5",85429,-0.87,-0.27,0.06,21.08,0
"2023-08-11 09:19:22",85430,-1.29,-0.13,0,21.2,0
"2023-08-11 09:19:22.5",85431,-0.88,-0.66,0.08,21.39,0
"2023-08-11 09:19:23",85432,-0.97,-0.46,-0.13,21.47,0
"2023-08-11 09:19:23.5",85433,-1.17,-0.25,-0.14,21.35,0
"2023-08-11 09:19:24",85434,-0.95,-0.34,0.08,21.34,0
"2023-08-11 09:19:24.5",85435,-0.63,-0.59,0.4,21.34,0
"2023-08-11 09:19:25",85436,-0.94,-0.66,0.27,21.05,0
"2023-08-11 09:19:25.5",85437,-0.66,-0.8,0.38,21.15,0
"2023-08-11 09:19:26",85438,-0.71,-0.66,0.31,21.17,0
"2023-08-11 09:19:26.5",85439,-0.67,-0.73,0.28,20.93,0
"2023-08-11 09:19:27",85440,-0.77,-0.51,0.24,20.93,0
"2023-08-11 09:19:27.5",85441,-0.55,-0.42,0.22,21,0
"2023-08-11 09:19:28",85442,-0.53,-0.31,0.16,21.11,0
"2023-08-11 09:19:28.5",85443,-0.46,-0.28,0.09,21.2,0
"2023-08-11 09:19:29",85444,-0.51,-0.28,-0.09,21.1,0
"2023-08-11 09:19:29.5",85445,-0.55,-0.35,-0.23,21.18,0
"2023-08-11 09:19:30",85446,-0.58,-0.36,-0.25,21.27,0
"2023-08-11 09:19:30.5",85447,-0.6,-0.44,-0.2,21.25,0
"2023-08-11 09:19:31",85448,-0.21,-0.43,-0.08,21.42,0
"2023-08-11 09:19:31.5",85449,-0.14,-0.3,-0.21,21.37,0
"2023-08-11 09:19:32",85450,-0.32,-0.46,-0.02,21.37,0
"2023-08-11 09:19:32.5",85451,-0.2,-0.42,-0.01,21.34,0
"2023-08-11 09:19:33",85452,-0.02,-0.37,-0.06,21.29,0
"2023-08-11 09:19:33.5",85453,0.09,-0.41,0.09,21.32,0
"2023-08-11 09:19:34",85454,0.05,-0.4,0.05,21.25,0
"2023-08-11 09:19:34.5",85455,-0.09,-0.28,0.01,21.23,0
"2023-08-11 09:19:35",85456,-0.11,-0.36,-0.04,21.2,0
"2023-08-11 09:19:35.5",85457,-0.21,-0.25,-0.01,21.34,0
"2023-08-11 09:19:36",85458,-0.35,-0.42,-0.02,21.39,0
"2023-08-11 09:19:36.5",85459,-0.31,-0.41,0.02,21.34,0
"2023-08-11 09:19:37",85460,-0.24,-0.44,0.09,21.37,0
"2023-08-11 09:19:37.5",85461,-0.15,-0.41,0.02,21.39,0
"2023-08-11 09:19:38",85462,-0.35,-0.5,-0.02,21.34,0
"2023-08-11 09:19:38.5",85463,-0.28,-0.37,0.04,21.37,0
"2023-08-11 09:19:39",85464,-0.61,-0.27,0,21.34,0
"2023-08-11 09:19:39.5",85465,-0.49,-0.43,-0.02,21.34,0
"2023-08-11 09:19:40",85466,-0.74,-0.49,0.01,21.3,0
"2023-08-11 09:19:40.5",85467,-0.7,-0.48,0.23,21.32,0
"2023-08-11 09:19:41",85468,-0.82,-0.53,-0.03,21.29,0
"2023-08-11 09:19:41.5",85469,-0.81,-0.51,0.04,21.29,0
"2023-08-11 09:19:42",85470,-0.76,-0.09,-0.11,21.25,0
"2023-08-11 09:19:42.5",85471,-0.45,-0.01,-0.16,21.25,0
"2023-08-11 09:19:43",85472,-0.44,-0.14,-0.14,21.29,0
"2023-08-11 09:19:43.5",85473,-0.49,-0.23,-0.07,21.29,0
"2023-08-11 09:19:44",85474,-0.58,-0.17,0.08,21.3,0
"2023-08-11 09:19:44.5",85475,-0.42,0.04,-0.11,21.29,0
"2023-08-11 09:19:45",85476,-0.44,-0.01,-0.04,21.25,0
"2023-08-11 09:19:45.5",85477,-0.87,0.36,0,21.34,0
"2023-08-11 09:19:46",85478,-0.63,0.29,0.11,21.35,0
"2023-08-11 09:19:46.5",85479,-0.66,0.32,0.65,21.37,0
"2023-08-11 09:19:47",85480,-0.51,-0.32,0.55,21.47,0
"2023-08-11 09:19:47.5",85481,-0.44,-0.35,0.24,21.42,0
"2023-08-11 09:19:48",85482,-0.69,-0.27,0.14,21.25,0
"2023-08-11 09:19:48.5",85483,-1.39,0.35,-0.02,21.56,0
"2023-08-11 09:19:49",85484,-1.3,0.08,-0.05,21.46,0
"2023-08-11 09:19:49.5",85485,-1.28,-0.01,-0.05,21.37,0
"2023-08-11 09:19:50",85486,-1.17,-0.09,0.3,21.47,0
"2023-08-11 09:19:50.5",85487,-0.88,-0.12,0.09,21.56,0
"2023-08-11 09:19:51",85488,-0.93,-0.12,0.32,21.71,0
"2023-08-11 09:19:51.5",85489,-1.32,-0.22,0.41,21.73,0
"2023-08-11 09:19:52",85490,-1.2,-0.11,0.49,21.39,0
"2023-08-11 09:19:52.5",85491,-1.19,0.12,0.39,21.37,0
"2023-08-11 09:19:53",85492,-1.24,0.23,0.17,21.37,0
"2023-08-11 09:19:53.5",85493,-1.6,0.12,-0.22,21.42,0
"2023-08-11 09:19:54",85494,-1.24,-0.44,0.47,21.37,0
"2023-08-11 09:19:54.5",85495,-1.33,-0.44,0.38,21.37,0
"2023-08-11 09:19:55",85496,-1.31,0.05,0.27,21.59,0
"2023-08-11 09:19:55.5",85497,-1.15,-0.17,0.27,21.59,0
"2023-08-11 09:19:56",85498,-1.24,-0.18,0.24,21.18,0
"2023-08-11 09:19:56.5",85499,-1.5,-0.45,0.54,21.25,0
"2023-08-11 09:19:57",85500,-1.52,-0.43,-0.06,21.23,0
"2023-08-11 09:19:57.5",85501,-1.43,-0.02,0.09,21.27,0
"2023-08-11 09:19:58",85502,-1.38,0.12,0.16,21.42,0
"2023-08-11 09:19:58.5",85503,-1.86,0.25,0.36,21.64,0
"2023-08-11 09:19:59",85504,-1.51,0.3,0.54,22.21,0
"2023-08-11 09:19:59.5",85505,-1.29,0.3,0.36,21.41,0
"2023-08-11 09:20:00",85506,-1.17,0.17,0.34,21.47,0
"2023-08-11 09:20:00.5",85507,-1.01,0.13,-0.13,21.34,0
"2023-08-11 09:20:01",85508,-0.89,-0.06,-0.08,21.29,0
"2023-08-11 09:20:01.5",85509,-0.82,0.22,-0.02,21.37,0
"2023-08-11 09:20:02",85510,-0.9,0.08,0.04,21.41,0
"2023-08-11 09:20:02.5",85511,-0.91,-0.01,0.25,21.47,0
"2023-08-11 09:20:03",85512,-0.96,0.2,-0.17,21.25,0
"2023-08-11 09:20:03.5",85513,-0.63,0.21,-0.11,21.2,0
"2023-08-11 09:20:04",85514,-0.84,0.17,0.25,21.49,0
"2023-08-11 09:20:04.5",85515,-0.75,0.33,0.04,21.29,0
"2023-08-11 09:20:05",85516,-0.86,0.11,-0.21,20.98,0
"2023-08-11 09:20:05.5",85517,-0.53,0,0.18,21.23,0
"2023-08-11 09:20:06",85518,-1.04,0.01,0.26,21.46,0
"2023-08-11 09:20:06.5",85519,-0.97,-0.13,0.23,21.37,0
"2023-08-11 09:20:07",85520,-0.89,0,-0.08,21.11,0
"2023-08-11 09:20:07.5",85521,-0.93,0.04,0.03,21.25,0
"2023-08-11 09:20:08",85522,-1.09,0.16,-0.26,21.13,0
"2023-08-11 09:20:08.5",85523,-1.18,0.42,-0.35,21.34,0
"2023-08-11 09:20:09",85524,-0.97,0.62,-0.2,21.23,0
"2023-08-11 09:20:09.5",85525,-1.02,0.57,0.12,21.2,0
"2023-08-11 09:20:10",85526,-1.03,0.35,-0.28,21.25,0
"2023-08-11 09:20:10.5",85527,-0.88,0.22,-0.05,21.25,0
"2023-08-11 09:20:11",85528,-1.12,0.12,0.05,21.34,0
"2023-08-11 09:20:11.5",85529,-1.08,-0.16,0.08,21.56,0
"2023-08-11 09:20:12",85530,-0.93,0.22,-0.03,21.29,0
"2023-08-11 09:20:12.5",85531,-0.96,-0.22,-0.02,21.56,0
"2023-08-11 09:20:13",85532,-0.95,-0.13,-0.06,21.54,0
"2023-08-11 09:20:13.5",85533,-1.03,-0.09,0.05,21.37,0
"2023-08-11 09:20:14",85534,-0.93,-0.04,0.13,21.47,0
