Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2018-01-01;00:00:41;1;2;34;2199;65136;11
2018-01-01;00:00:41;1;1;49;0;0;0
2018-01-01;00:00:42;1;0;48;2169;63298;995376
2018-01-01;00:00:42;1;2;34;2195;65044;44
2018-01-01;00:00:42;1;1;49;0;0;0
2018-01-01;00:00:43;1;0;48;2168;63493;995341
2018-01-01;00:00:43;1;2;34;2191;64991;11
2018-01-01;00:00:43;1;1;49;0;0;0
2018-01-01;00:00:44;1;0;48;2168;63091;995332
2018-01-01;00:00:44;1;2;34;2188;64922;11
2018-01-01;00:00:44;1;1;49;0;0;0
2018-01-01;00:00:45;1;0;48;2168;63216;995394
2018-01-01;00:00:45;1;2;34;2185;64899;11
2018-01-01;00:00:45;1;1;49;0;0;0
2018-01-01;00:00:46;1;0;48;2167;62936;995422
2018-01-01;00:00:46;1;2;34;2183;64869;11
2018-01-01;00:00:46;1;1;49;0;0;0
2018-01-01;00:00:47;1;0;48;2211;75872;995342
2018-01-01;00:00:47;1;2;34;2280;63320;11
2018-01-01;00:00:47;1;1;49;0;0;0
2018-01-01;00:00:48;1;0;48;2190;76143;995355
2018-01-01;00:00:48;1;2;34;2262;67600;54320
2018-01-01;00:00:48;1;1;49;0;0;0
2018-01-01;00:00:49;1;0;48;2191;76341;995345
2018-01-01;00:00:49;1;2;34;2263;69134;11
2018-01-01;00:00:49;1;1;49;0;0;0
2018-01-01;00:00:50;1;0;48;2190;76175;995363
2018-01-01;00:00:50;1;2;34;2259;70347;11
2018-01-01;00:00:50;1;1;49;0;0;0
2018-01-01;00:00:51;1;0;48;2190;75609;995328
2018-01-01;00:00:51;1;2;34;2255;70774;11
2018-01-01;00:00:51;1;1;49;0;0;0
2018-01-01;00:00:52;1;0;48;2189;73423;995319
2018-01-01;00:00:52;1;2;34;2248;70988;11
2018-01-01;00:00:52;1;1;49;0;0;0
2018-01-01;00:00:53;1;0;48;2189;71567;995400
2018-01-01;00:00:53;1;2;34;2241;70774;11
2018-01-01;00:00:53;1;1;49;0;0;0
2018-01-01;00:00:54;1;0;48;2189;70448;995338
2018-01-01;00:00:54;1;2;34;2235;70187;11
2018-01-01;00:00:55;1;0;48;2187;69470;995338
2018-01-01;00:00:55;1;2;34;2230;69691;11
2018-01-01;00:00:55;1;1;49;0;0;0
2018-01-01;00:00:56;1;0;48;2188;68066;995374
2018-01-01;00:00:56;1;2;34;2224;69225;11
2018-01-01;00:00:56;1;1;49;0;0;0
2018-01-01;00:00:57;1;0;48;2187;67706;995284
2018-01-01;00:00:57;1;2;34;2218;68645;11
2018-01-01;00:00:57;1;1;49;0;0;0
2018-01-01;00:00:58;1;0;48;2187;67223;995338
2018-01-01;00:00:58;1;2;34;2212;68150;11
2018-01-01;00:00:58;1;1;49;0;0;0
2018-01-01;00:00:59;1;0;48;2187;66731;995357
2018-01-01;00:00:59;1;2;34;2208;67768;11
2018-01-01;00:01:00;1;0;48;2187;65920;995384
2018-01-01;00:01:00;1;2;34;2202;67410;11
2018-01-01;00:01:00;1;1;49;0;0;0
2018-01-01;00:01:01;1;0;48;2185;65465;995322
2018-01-01;00:01:01;1;2;34;2198;67051;11
2018-01-01;00:01:01;1;1;49;0;0;0
2018-01-01;00:01:02;1;0;48;2184;64911;995286
2018-01-01;00:01:02;1;2;34;2193;66830;11
2018-01-01;00:01:02;1;1;49;0;0;0
2018-01-01;00:01:03;1;0;48;2184;64623;995340
Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2018-01-01;00:00:02;1;0;48;2158;64994;995401
2018-01-01;00:00:02;1;1;49;0;0;0
2018-01-01;00:00:02;1;2;34;2209;67005;11
2018-01-01;00:00:03;1;0;48;2158;64091;995455
2018-01-01;00:00:03;1;1;49;0;0;0
2018-01-01;00:00:03;1;2;34;2205;66837;32
2018-01-01;00:00:04;1;0;48;2159;64556;995337
2018-01-01;00:00:04;1;1;49;0;0;0
2018-01-01;00:00:04;1;2;34;2203;66555;11
2018-01-01;00:00:05;1;0;48;2159;63777;995346
2018-01-01;00:00:05;1;2;34;2201;66364;11
2018-01-01;00:00:05;1;1;49;0;0;0
2018-01-01;00:00:06;1;0;48;2160;63818;995409
2018-01-01;00:00:06;1;2;34;2199;66174;94
2018-01-01;00:00:06;1;1;49;0;0;0
2018-01-01;00:00:07;1;0;48;2159;63746;995319
2018-01-01;00:00:07;1;2;34;2197;65983;11
2018-01-01;00:00:07;1;1;49;0;0;0
2018-01-01;00:00:08;1;0;48;2159;64299;995373
2018-01-01;00:00:08;1;2;34;2195;65792;11
2018-01-01;00:00:08;1;1;49;0;0;0
2018-01-01;00:00:09;1;0;48;2161;65247;995435
2018-01-01;00:00:09;1;2;34;2194;65792;11
2018-01-01;00:00:09;1;1;49;0;0;0
2018-01-01;00:00:10;1;0;48;2161;65267;995354
2018-01-01;00:00:10;1;2;34;2193;65929;11
2018-01-01;00:00:10;1;1;49;0;0;0
2018-01-01;00:00:11;1;0;48;2164;64839;995370
2018-01-01;00:00:11;1;2;34;2193;66036;11
2018-01-01;00:00:11;1;1;49;0;0;0
Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2018-01-01;00:00:07;1;0;48;2191;41977;994411
2018-01-01;00:00:07;1;2;34;2109;53028;11
2018-01-01;00:00:07;1;1;49;0;0;0
2018-01-01;00:00:08;1;0;48;2187;41286;994476
2018-01-01;00:00:08;1;2;34;2105;52593;11
2018-01-01;00:00:08;1;1;49;0;0;0
2018-01-01;00:00:09;1;0;48;2178;41400;994401
2018-01-01;00:00:09;1;2;34;2088;52303;74
2018-01-01;00:00:09;1;1;49;0;0;0
2018-01-01;00:00:10;1;0;48;2172;42307;994486
2018-01-01;00:00:10;1;2;34;2083;52135;11
2018-01-01;00:00:10;1;1;49;0;0;0
2018-01-01;00:00:11;1;0;48;2162;42083;994429
2018-01-01;00:00:11;1;2;34;2060;52166;10
2018-01-01;00:00:11;1;1;49;0;0;0
2018-01-01;00:00:12;1;0;48;2158;41074;994486
2018-01-01;00:00:12;1;2;34;2048;52113;11
2018-01-01;00:00:12;1;1;49;0;0;0
2018-01-01;00:00:13;1;0;48;2161;40780;994430
2018-01-01;00:00:13;1;2;34;2035;52021;25549
2018-01-01;00:00:13;1;1;49;0;0;0
2018-01-01;00:00:14;1;0;48;2160;39826;994448
2018-01-01;00:00:14;1;2;34;2021;51739;15793
2018-01-01;00:00:14;1;1;49;0;0;0
2018-01-01;00:00:15;1;0;48;2166;40015;994525
2018-01-01;00:00:15;1;2;34;2020;51510;11
2018-01-01;00:00:15;1;1;49;0;0;0
2018-01-01;00:00:16;1;0;48;2176;40917;994475
2018-01-01;00:00:16;1;2;34;2018;51418;11
2018-01-01;00:00:16;1;1;49;0;0;0
2018-01-01;00:00:17;1;0;48;2175;40176;994421
2018-01-01;00:00:17;1;2;34;1989;51441;196
2018-01-01;00:00:17;1;1;49;0;0;0
2018-01-01;00:00:18;1;0;48;2170;40182;994559
2018-01-01;00:00:18;1;2;34;1996;51319;11
2018-01-01;00:00:18;1;1;49;0;0;0
2018-01-01;00:00:19;1;0;48;2170;38961;994532
2018-01-01;00:00:19;1;2;34;2009;51228;11
2018-01-01;00:00:19;1;1;49;0;0;0
2018-01-01;00:00:20;1;0;48;2175;38433;994529
2018-01-01;00:00:20;1;2;34;2026;50991;11
2018-01-01;00:00:20;1;1;49;0;0;0
2018-01-01;00:00:21;1;0;48;2181;38007;994561
2018-01-01;00:00:21;1;2;34;2043;50663;11
2018-01-01;00:00:22;1;0;48;2189;37984;994538
2018-01-01;00:00:22;1;2;34;2057;50312;11
2018-01-01;00:00:22;1;1;49;0;0;0
2018-01-01;00:00:23;1;0;48;2194;37618;994482
2018-01-01;00:00:23;1;2;34;2072;49969;11
2018-01-01;00:00:23;1;1;49;0;0;0
2018-01-01;00:00:24;1;0;48;2191;38068;994519
2018-01-01;00:00:24;1;2;34;2094;49664;11
2018-01-01;00:00:24;1;1;49;0;0;0
2018-01-01;00:00:25;1;0;48;2192;38756;994536
2018-01-01;00:00:25;1;2;34;2120;49549;11
2018-01-01;00:00:26;1;0;48;2199;38598;994514
2018-01-01;00:00:26;1;2;34;2137;49511;11
2018-01-01;00:00:26;1;1;49;0;0;0
2018-01-01;00:00:27;1;0;48;2208;38339;994508
2018-01-01;00:00:27;1;2;34;2138;49320;11
2018-01-01;00:00:27;1;1;49;0;0;0
2018-01-01;00:00:28;1;0;48;2184;37457;994577
2018-01-01;00:00:28;1;2;34;2091;48939;11
2018-01-01;00:00:28;1;1;49;0;0;0
2018-01-01;00:00:29;1;0;48;2194;37433;994535
2018-01-01;00:00:29;1;2;34;2076;48519;11
2018-01-01;00:00:29;1;1;49;0;0;0
2018-01-01;00:00:30;1;0;48;2191;36734;994537
2018-01-01;00:00:30;1;2;34;2079;48222;11
2018-01-01;00:00:30;1;1;49;0;0;0
2018-01-01;00:00:31;1;0;48;2191;36313;994510
2018-01-01;00:00:31;1;2;34;2093;47916;79
2018-01-01;00:00:31;1;1;49;0;0;0
2018-01-01;00:00:32;1;0;48;2200;36227;994469
2018-01-01;00:00:32;1;2;34;2107;47680;11
2018-01-01;00:00:32;1;1;49;0;0;0
2018-01-01;00:00:33;1;0;48;2203;36158;994530
2018-01-01;00:00:33;1;2;34;2128;47504;11
2018-01-01;00:00:33;1;1;49;0;0;0
2018-01-01;00:00:34;1;0;48;2202;35983;994504
2018-01-01;00:00:34;1;2;34;2139;47298;60
2018-01-01;00:00:35;1;0;48;2206;35924;994465
2018-01-01;00:00:35;1;2;34;2147;46970;11
2018-01-01;00:00:36;1;0;48;2200;35683;994496
2018-01-01;00:00:36;1;2;34;2157;46696;11
2018-01-01;00:00:37;1;0;48;2198;35682;994497
2018-01-01;00:00:37;1;2;34;2159;46406;44
2018-01-01;00:00:37;1;1;49;0;0;0
2018-01-01;00:00:38;1;0;48;2207;35556;994537
2018-01-01;00:00:38;1;2;34;2165;46139;44
2018-01-01;00:00:39;1;0;48;2209;35157;994544
2018-01-01;00:00:39;1;2;34;2164;45841;48623
2018-01-01;00:00:39;1;1;49;0;0;0
2018-01-01;00:00:40;1;0;48;2201;34699;994522
2018-01-01;00:00:40;1;2;34;2145;45521;11
2018-01-01;00:00:40;1;1;49;0;0;0
2018-01-01;00:00:41;1;0;48;2202;34668;994504
2018-01-01;00:00:41;1;2;34;2150;45155;11
2018-01-01;00:00:41;1;1;49;0;0;0
2018-01-01;00:00:42;1;0;48;2201;34853;994567
2018-01-01;00:00:42;1;2;34;2169;44949;134
2018-01-01;00:00:42;1;1;49;0;0;0
2018-01-01;00:00:43;1;0;48;2205;34774;994510
2018-01-01;00:00:43;1;2;34;2193;44765;11
2018-01-01;00:00:43;1;1;49;0;0;0
2018-01-01;00:00:44;1;0;48;2209;34818;994517
2018-01-01;00:00:44;1;2;34;2217;44590;49
2018-01-01;00:00:44;1;1;49;0;0;0
2018-01-01;00:00:45;1;0;48;2207;34314;994483
2018-01-01;00:00:45;1;2;34;2243;44407;6
2018-01-01;00:00:45;1;1;49;0;0;0
2018-01-01;00:00:46;1;0;48;2197;34030;994453
2018-01-01;00:00:46;1;2;34;2211;44132;11
2018-01-01;00:00:46;1;1;49;0;0;0
2018-01-01;00:00:47;1;0;48;2196;34121;994489
2018-01-01;00:00:47;1;2;34;2195;43842;11
2018-01-01;00:00:47;1;1;49;0;0;0
2018-01-01;00:00:48;1;0;48;2202;33787;994504
2018-01-01;00:00:48;1;2;34;2156;43476;11
2018-01-01;00:00:49;1;0;48;2201;33734;994495
2018-01-01;00:00:49;1;2;34;2132;43255;11
2018-01-01;00:00:49;1;1;49;0;0;0
2018-01-01;00:00:50;1;0;48;2204;34025;994493
2018-01-01;00:00:50;1;2;34;2129;43125;11
2018-01-01;00:00:50;1;1;49;0;0;0
2018-01-01;00:00:51;1;0;48;2205;33686;994456
2018-01-01;00:00:51;1;2;34;2121;43057;113
2018-01-01;00:00:51;1;1;49;0;0;0
2018-01-01;00:00:52;1;0;48;2192;33697;994509
2018-01-01;00:00:52;1;2;34;2112;42934;11
2018-01-01;00:00:52;1;1;49;0;0;0
2018-01-01;00:00:53;1;0;48;2194;33575;994401
2018-01-01;00:00:53;1;2;34;2128;42927;106
2018-01-01;00:00:53;1;1;49;0;0;0
2018-01-01;00:00:54;1;0;48;2198;33989;994488
2018-01-01;00:00:54;1;2;34;2150;42912;11
2018-01-01;00:00:54;1;1;49;0;0;0
2018-01-01;00:00:55;1;0;48;2199;33866;994479
2018-01-01;00:00:55;1;2;34;2152;42912;11
2018-01-01;00:00:56;1;0;48;2200;33785;994496
2018-01-01;00:00:56;1;2;34;2143;42881;44
2018-01-01;00:00:56;1;1;49;0;0;0
2018-01-01;00:00:57;1;0;48;2198;33680;994515
2018-01-01;00:00:57;1;2;34;2153;42812;11
2018-01-01;00:00:57;1;1;49;0;0;0
2018-01-01;00:00:58;1;0;48;2194;33534;994509
2018-01-01;00:00:58;1;2;34;2167;42805;11
2018-01-01;00:00:58;1;1;49;0;0;0
2018-01-01;00:00:59;1;0;48;2189;33438;994457
2018-01-01;00:00:59;1;2;34;2169;42736;11
2018-01-01;00:00:59;1;1;49;0;0;0
2018-01-01;00:01:00;1;0;48;2181;33431;994472
2018-01-01;00:01:00;1;2;34;2161;42637;11
2018-01-01;00:01:00;1;1;49;0;0;0
2018-01-01;00:01:01;1;0;48;2183;33413;994515
2018-01-01;00:01:01;1;2;34;2157;42576;11
2018-01-01;00:01:01;1;1;49;0;0;0
2018-01-01;00:01:02;1;0;48;2191;33501;994564
2018-01-01;00:01:02;1;2;34;2153;42477;11
2018-01-01;00:01:02;1;1;49;0;0;0
2018-01-01;00:01:03;1;0;48;2188;33632;994494
2018-01-01;00:01:03;1;2;34;2141;42416;0
2018-01-01;00:01:03;1;1;49;0;0;0
2018-01-01;00:01:04;1;0;48;2194;33874;994544
2018-01-01;00:01:04;1;2;34;2134;42393;11
2018-01-01;00:01:04;1;1;49;0;0;0
2018-01-01;00:01:05;1;0;48;2187;33693;994530
2018-01-01;00:01:05;1;2;34;2125;42393;11
2018-01-01;00:01:05;1;1;49;0;0;0
2018-01-01;00:01:06;1;0;48;2183;33567;994506
2018-01-01;00:01:06;1;2;34;2130;42393;11
2018-01-01;00:01:06;1;1;49;0;0;0
2018-01-01;00:01:07;1;0;48;2188;33334;994413
2018-01-01;00:01:07;1;2;34;2147;42355;11
2018-01-01;00:01:07;1;1;49;0;0;0
2018-01-01;00:01:08;1;0;48;2192;33615;994563
2018-01-01;00:01:08;1;2;34;2157;42377;11
2018-01-01;00:01:08;1;1;49;0;0;0
2018-01-01;00:01:09;1;0;48;2183;33372;994453
2018-01-01;00:01:09;1;2;34;2162;42339;11
2018-01-01;00:01:09;1;1;49;0;0;0
2018-01-01;00:01:10;1;0;48;2187;33416;994476
2018-01-01;00:01:10;1;2;34;2164;42278;11
2018-01-01;00:01:10;1;1;49;0;0;0
2018-01-01;00:01:11;1;0;48;2188;33334;994548
2018-01-01;00:01:11;1;2;34;2176;42271;11
2018-01-01;00:01:11;1;1;49;0;0;0
2018-01-01;00:01:12;1;0;48;2189;33449;994457
2018-01-01;00:01:12;1;2;34;2188;42233;11
2018-01-01;00:01:13;1;0;48;2193;33452;994553
2018-01-01;00:01:13;1;2;34;2202;42225;11
2018-01-01;00:01:13;1;1;49;0;0;0
2018-01-01;00:01:14;1;0;48;2200;33426;994532
2018-01-01;00:01:14;1;2;34;2221;42271;11
2018-01-01;00:01:14;1;1;49;0;0;0
2018-01-01;00:01:15;1;0;48;2201;33631;994441
2018-01-01;00:01:15;1;2;34;2220;42179;11
2018-01-01;00:01:15;1;1;49;0;0;0
2018-01-01;00:01:16;1;0;48;2205;33204;994510
2018-01-01;00:01:16;1;2;34;2209;42080;11
2018-01-01;00:01:17;1;0;48;2192;33142;994474
2018-01-01;00:01:17;1;2;34;2193;41927;11
2018-01-01;00:01:17;1;1;49;0;0;0
2018-01-01;00:01:18;1;0;48;2193;33420;994473
2018-01-01;00:01:18;1;2;34;2185;41836;11
2018-01-01;00:01:18;1;1;49;0;0;0
2018-01-01;00:01:19;1;0;48;2202;33437;994450
2018-01-01;00:01:19;1;2;34;2187;41790;11
2018-01-01;00:01:19;1;1;49;0;0;0
2018-01-01;00:01:20;1;0;48;2208;33197;994455
2018-01-01;00:01:20;1;2;34;2194;41760;11
2018-01-01;00:01:20;1;1;49;0;0;0
2018-01-01;00:01:21;1;0;48;2212;33117;994435
2018-01-01;00:01:21;1;2;34;2209;41782;11
2018-01-01;00:01:21;1;1;49;0;0;0
2018-01-01;00:01:22;1;0;48;2214;33210;994442
2018-01-01;00:01:22;1;2;34;2227;41737;44
2018-01-01;00:01:22;1;1;49;0;0;0
2018-01-01;00:01:23;1;0;48;2218;33163;994440
2018-01-01;00:01:23;1;2;34;2248;41698;11
2018-01-01;00:01:23;1;1;49;1368;510307586;134353780
2018-01-01;00:01:24;1;0;48;2216;33294;994486
2018-01-01;00:01:24;1;2;34;2265;41653;11
2018-01-01;00:01:24;1;1;49;1387;510307579;134353771
2018-01-01;00:01:25;1;0;48;2209;33330;994437
2018-01-01;00:01:25;1;2;34;2249;41531;11
2018-01-01;00:01:25;1;1;49;1401;510307554;134353821
2018-01-01;00:01:26;1;0;48;2209;32970;994517
2018-01-01;00:01:26;1;2;34;2255;41431;11
2018-01-01;00:01:26;1;1;49;1413;510307528;134353850
2018-01-01;00:01:27;1;0;48;2216;33171;994486
2018-01-01;00:01:27;1;2;34;2254;41363;11
2018-01-01;00:01:27;1;1;49;1426;510307486;134353891
2018-01-01;00:01:28;1;0;48;2218;33234;994458
2018-01-01;00:01:28;1;2;34;2259;41317;11
2018-01-01;00:01:28;1;1;49;1436;510307473;134353919
Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2018-01-01;00:00:06;1;0;48;2229;43430;1010930
2018-01-01;00:00:06;1;1;49;0;0;0
2018-01-01;00:00:06;1;2;34;2300;51441;40696
2018-01-01;00:00:07;1;0;48;2235;42985;1010981
2018-01-01;00:00:07;1;1;49;0;0;0
2018-01-01;00:00:07;1;2;34;2307;51350;11
2018-01-01;00:00:08;1;0;48;2240;41870;1010907
2018-01-01;00:00:08;1;1;49;0;0;0
2018-01-01;00:00:08;1;2;34;2319;51144;11
2018-01-01;00:00:09;1;0;48;2245;41863;1011005
2018-01-01;00:00:09;1;1;49;0;0;0
2018-01-01;00:00:09;1;2;34;2327;50770;88
2018-01-01;00:00:10;1;0;48;2246;41361;1010915
2018-01-01;00:00:10;1;1;49;0;0;0
2018-01-01;00:00:10;1;2;34;2328;50427;11
2018-01-01;00:00:11;1;0;48;2249;40006;1010913
2018-01-01;00:00:11;1;1;49;0;0;0
2018-01-01;00:00:11;1;2;34;2329;49862;11
2018-01-01;00:00:12;1;0;48;2252;38356;1010948
2018-01-01;00:00:12;1;1;49;0;0;0
2018-01-01;00:00:12;1;2;34;2334;49030;11
2018-01-01;00:00:13;1;0;48;2258;38597;1010937
2018-01-01;00:00:13;1;2;34;2344;48229;11
2018-01-01;00:00:13;1;1;49;0;0;0
2018-01-01;00:00:14;1;0;48;2263;38654;1010971
2018-01-01;00:00:14;1;2;34;2354;47764;11
2018-01-01;00:00:14;1;1;49;0;0;0
2018-01-01;00:00:15;1;0;48;2277;37236;1010992
2018-01-01;00:00:15;1;2;34;2374;47329;11
2018-01-01;00:00:15;1;1;49;0;0;0
2018-01-01;00:00:16;1;0;48;2301;36011;1010947
2018-01-01;00:00:16;1;2;34;2387;46658;11
2018-01-01;00:00:17;1;0;48;2320;34854;1010976
2018-01-01;00:00:17;1;2;34;2423;45673;11
2018-01-01;00:00:17;1;1;49;0;0;0
2018-01-01;00:00:18;1;0;48;2336;34351;1011005
2018-01-01;00:00:18;1;2;34;2464;44849;11
2018-01-01;00:00:18;1;1;49;0;0;0
2018-01-01;00:00:19;1;0;48;2348;33712;1010955
2018-01-01;00:00:19;1;2;34;2479;44048;11
2018-01-01;00:00:19;1;1;49;0;0;0
2018-01-01;00:00:20;1;0;48;2355;32853;1010988
2018-01-01;00:00:20;1;2;34;2454;43163;11
2018-01-01;00:00:20;1;1;49;0;0;0
2018-01-01;00:00:21;1;0;48;2358;32207;1010987
2018-01-01;00:00:21;1;2;34;2423;42248;11
2018-01-01;00:00:21;1;1;49;0;0;0
2018-01-01;00:00:22;1;0;48;2363;31797;1011021
2018-01-01;00:00:22;1;2;34;2402;41500;11
2018-01-01;00:00:22;1;1;49;0;0;0
2018-01-01;00:00:23;1;0;48;2375;31476;1011007
2018-01-01;00:00:23;1;2;34;2420;40852;11
2018-01-01;00:00:23;1;1;49;0;0;0
2018-01-01;00:00:24;1;0;48;2387;31310;1011020
2018-01-01;00:00:24;1;2;34;2448;40401;11
2018-01-01;00:00:24;1;1;49;0;0;0
2018-01-01;00:00:25;1;0;48;2394;30861;1010954
2018-01-01;00:00:25;1;2;34;2455;39974;11
2018-01-01;00:00:26;1;0;48;2396;30717;1010988
2018-01-01;00:00:26;1;2;34;2431;39486;11
2018-01-01;00:00:26;1;1;49;0;0;0
2018-01-01;00:00:27;1;0;48;2405;30539;1011038
2018-01-01;00:00:27;1;2;34;2454;39135;11
2018-01-01;00:00:27;1;1;49;0;0;0
2018-01-01;00:00:28;1;0;48;2421;30787;1010987
2018-01-01;00:00:28;1;2;34;2491;38944;11
2018-01-01;00:00:28;1;1;49;0;0;0
2018-01-01;00:00:29;1;0;48;2434;30847;1010990
2018-01-01;00:00:29;1;2;34;2527;38822;11
2018-01-01;00:00:29;1;1;49;0;0;0
2018-01-01;00:00:30;1;0;48;2449;30806;1011037
2018-01-01;00:00:30;1;2;34;2564;38731;198
2018-01-01;00:00:30;1;1;49;0;0;0
2018-01-01;00:00:31;1;0;48;2455;30305;1010953
2018-01-01;00:00:31;1;2;34;2549;38479;11
2018-01-01;00:00:31;1;1;49;0;0;0
2018-01-01;00:00:32;1;0;48;2458;30018;1010925
2018-01-01;00:00:32;1;2;34;2519;38006;11
2018-01-01;00:00:32;1;1;49;0;0;0
2018-01-01;00:00:33;1;0;48;2466;29868;1010948
2018-01-01;00:00:33;1;2;34;2524;37693;45
2018-01-01;00:00:33;1;1;49;0;0;0
2018-01-01;00:00:34;1;0;48;2471;29561;1010982
2018-01-01;00:00:34;1;2;34;2500;37418;11
2018-01-01;00:00:34;1;1;49;0;0;0
2018-01-01;00:00:35;1;0;48;2472;29274;1010999
2018-01-01;00:00:35;1;2;34;2447;37090;11
2018-01-01;00:00:35;1;1;49;0;0;0
2018-01-01;00:00:36;1;0;48;2470;28879;1010982
2018-01-01;00:00:36;1;2;34;2409;36747;45
2018-01-01;00:00:36;1;1;49;0;0;0
2018-01-01;00:00:37;1;0;48;2468;28723;1010929
2018-01-01;00:00:37;1;2;34;2417;36633;11
2018-01-01;00:00:37;1;1;49;0;0;0
2018-01-01;00:00:38;1;0;48;2479;29143;1011014
2018-01-01;00:00:38;1;2;34;2446;36587;11
2018-01-01;00:00:38;1;1;49;0;0;0
2018-01-01;00:00:39;1;0;48;2495;29226;1011015
2018-01-01;00:00:39;1;2;34;2489;36747;22
2018-01-01;00:00:39;1;1;49;0;0;0
2018-01-01;00:00:40;1;0;48;2507;29203;1011001
2018-01-01;00:00:40;1;2;34;2528;36823;11
2018-01-01;00:00:40;1;1;49;0;0;0
2018-01-01;00:00:41;1;0;48;2518;29366;1010969
2018-01-01;00:00:41;1;2;34;2561;36861;11
2018-01-01;00:00:41;1;1;49;0;0;0
