datetime,t,t_det,t_tap
2023-07-11 06:15:00,28.68,0.5156891230074514,0.0015000767366912888
2023-07-11 06:15:01,28.61,0.44516523848697176,0.0038847502562986574
2023-07-11 06:15:02,28.62,0.4546413539664975,0.006612257320265703
2023-07-11 06:15:03,28.61,0.4441174694460166,0.00904257255934906
2023-07-11 06:15:04,28.58,0.41359358492553966,0.010826617893063797
2023-07-11 06:15:05,28.55,0.3830697004050627,0.012255258970184275
2023-07-11 06:15:06,28.55,0.3825458158845869,0.014462701183009559
2023-07-11 06:15:07,28.54,0.372021931364106,0.01622736873257138
2023-07-11 06:15:08,28.54,0.3714980468436302,0.01836346175913343
2023-07-11 06:15:09,28.52,0.35097416232315126,0.01938803253779445
2023-07-11 06:15:10,28.58,0.4104502778026742,0.02505739001152954
2023-07-11 06:15:11,28.6,0.42992639328219795,0.02874246526949964
2023-07-11 06:15:12,28.59,0.4194025087617206,0.030472935202598528
2023-07-11 06:15:13,28.58,0.40887862424123966,0.032080247120412964
2023-07-11 06:15:14,28.56,0.3883547397207643,0.032721824796616394
2023-07-11 06:15:15,28.53,0.35783085520028735,0.032223807427369154
2023-07-11 06:15:16,28.55,0.3773069706798111,0.03616327053593258
2023-07-11 06:15:17,28.54,0.3667830861593302,0.03727802763793288
2023-07-11 06:15:18,28.56,0.38625920163885397,0.04149233574586822
2023-07-11 06:15:19,28.54,0.36573531711837504,0.041402413286224564
2023-07-11 06:15:20,28.49,0.3152114325978985,0.03750437072347611
2023-07-11 06:15:21,28.46,0.2846875480774216,0.03551648642386144
2023-07-11 06:15:22,28.44,0.2641636635569462,0.034480277126986994
2023-07-11 06:15:23,28.45,0.27363977903646486,0.037294897211709054
2023-07-11 06:15:24,28.46,0.2831158945159906,0.040217485133170486
2023-07-11 06:15:25,28.44,0.2625920099955117,0.03881357036477741
2023-07-11 06:15:26,28.35,0.17206812547503603,0.026422908390796765
2023-07-11 06:15:27,28.33,0.15154424095455354,0.024142038400139912
2023-07-11 06:15:28,28.34,0.1610203564340793,0.02657602432427775
2023-07-11 06:15:29,28.36,0.18049647191359952,0.030825685175388185
2023-07-11 06:15:30,28.39,0.20997258739312485,0.03706270834604551
2023-07-11 06:15:31,28.37,0.18944870287264592,0.03452428392180234
2023-07-11 06:15:32,28.41,0.22892481835216927,0.04302705015983549
2023-07-11 06:15:33,28.45,0.26840093383168906,0.05197949694187053
2023-07-11 06:15:34,28.44,0.25787704931121525,0.051412414654778686
2023-07-11 06:15:35,28.42,0.23735316479073632,0.04867294521617813
2023-07-11 06:15:36,28.47,0.28682928027025767,0.0604510271321138
2023-07-11 06:15:37,28.48,0.2963053957497799,0.06413222546385915
2023-07-11 06:15:38,28.52,0.3357815112293032,0.07458237193784238
2023-07-11 06:15:39,28.6,0.41525762670882926,0.09458922024674314
2023-07-11 06:15:40,28.62,0.4347337421883495,0.10148657662559861
2023-07-11 06:15:41,28.6,0.4142098576678741,0.09903691431601938
2023-07-11 06:15:42,28.6,0.41368597314739475,0.10124688841509198
2023-07-11 06:15:43,28.59,0.4031620886269174,0.10094372538500465
2023-07-11 06:15:44,28.59,0.402638204106438,0.1030786777460879
2023-07-11 06:15:45,28.64,0.45211431958596293,0.11828563430078705
2023-07-11 06:15:46,28.61,0.42159043506548244,0.11266514323702531
2023-07-11 06:15:47,28.63,0.4410665505450062,0.12034059618082801
2023-07-11 06:15:48,28.6,0.41054266602452927,0.11430837267515541
