datetime,t,t_det,t_tap
2023-08-11 08:25:00,20.8,-0.0733886727995916,-0.00010693749245604554
2023-08-11 08:25:01,20.79,-0.08385538847077356,-0.0003665658163644548
2023-08-11 08:25:02,20.79,-0.0843221041419504,-0.0006143398871062864
2023-08-11 08:25:03,20.77,-0.10478881981312682,-0.0010688249291103825
2023-08-11 08:25:04,20.75,-0.1252555354843068,-0.0016425859545040544
2023-08-11 08:25:05,20.74,-0.1357222511554852,-0.002175335561544289
2023-08-11 08:25:06,20.72,-0.1561889668266616,-0.0029584814277903984
2023-08-11 08:25:07,20.72,-0.156655682497842,-0.0034237650023752095
2023-08-11 08:25:08,20.73,-0.1471223981690173,-0.0036440507510139683
2023-08-11 08:25:09,20.72,-0.1575891138401957,-0.0043623996349309415
2023-08-11 08:25:10,20.71,-0.1680558295113741,-0.0051416938609984055
2023-08-11 08:25:11,20.73,-0.14852254518255137,-0.004976683615425
2023-08-11 08:25:12,20.72,-0.15898926085372977,-0.005790457213956071
2023-08-11 08:25:13,20.72,-0.15945597652491017,-0.006271820766463597
2023-08-11 08:25:14,20.73,-0.14992269219608545,-0.006333404532078645
2023-08-11 08:25:15,20.75,-0.13038940786726272,-0.005887859261945387
2023-08-11 08:25:16,20.76,-0.12085612353844155,-0.005809200136019546
2023-08-11 08:25:17,20.75,-0.13132283920961996,-0.006694546185071295
2023-08-11 08:25:18,20.75,-0.13178955488080035,-0.007101881383782111
2023-08-11 08:25:19,20.76,-0.12225627055197563,-0.006943894030501447
2023-08-11 08:25:20,20.77,-0.11272298622315446,-0.006730372181552005
2023-08-11 08:25:21,20.76,-0.12318970189433287,-0.007713647220886744
2023-08-11 08:25:22,20.75,-0.13365641756551128,-0.00875774280691514
2023-08-11 08:25:23,20.77,-0.11412313323668855,-0.007809677759594907
2023-08-11 08:25:24,20.78,-0.10458984890786738,-0.007461354392018381
2023-08-11 08:25:25,20.77,-0.11505656457904578,-0.008542458604644696
2023-08-11 08:25:26,20.79,-0.09552328025022305,-0.007369778285104994
2023-08-11 08:25:27,20.78,-0.10598999592140146,-0.008485231202964013
2023-08-11 08:25:28,20.79,-0.09645671159258029,-0.008002192267198869
2023-08-11 08:25:29,20.8,-0.08692342726375557,-0.007463711695599715
2023-08-11 08:25:30,20.79,-0.09739014293493753,-0.008645177944675467
2023-08-11 08:25:31,20.79,-0.09785685860611437,-0.00897062666971114
2023-08-11 08:25:32,20.79,-0.09832357427729121,-0.009298708028383996
2023-08-11 08:25:33,20.79,-0.09879028994847161,-0.009629418496058284
2023-08-11 08:25:34,20.78,-0.10925700561964646,-0.010966487633802311
