datetime,t,wind_z,wind_h,t_det,wind_z_det,wind_h_det,t_tap,wind_z_tap,wind_h_tap
2023-07-11 10:00:00.000,27.97,0.0,0.17,0.4222326475762692,-0.0036830451168863125,-0.38417832389983264,0.0004605842780087151,-4.017578190062123e-06,-0.0004190734585677445
2023-07-11 10:00:00.500,27.97,0.0,0.130384048104053,0.42203704328924374,-0.0036866845956667793,-0.4237911928884227,0.0013811105294184434,-1.2064625593139104e-05,-0.0013868509603121857
2023-07-11 10:00:01.000,27.99,0.05,0.2720294101747089,0.4418414390022143,0.046309675925552754,-0.28214274791041,0.0024098592651894007,0.00025257884785350013,-0.001538842342839852
2023-07-11 10:00:01.500,27.97,0.13,0.27018512172212594,0.4216458347151857,0.1263060364467723,-0.283983953455636,0.003219578503900411,0.0009644402158782768,-0.002168427995063724
2023-07-11 10:00:02.000,27.99,0.05,0.1902629759044045,0.4414502304281598,0.04630239696799182,-0.3639030163660006,0.0043338578835715276,0.0004545654171102439,-0.003572552119417011
2023-07-11 10:00:02.500,28.16,0.04,0.34828149534535996,0.6112546261411325,0.03629875748921135,-0.20588141401768828,0.007334352981361373,0.00043554337067584244,-0.002470340342845736
2023-07-11 10:00:03.000,28.01,0.15,0.5916924876994806,0.46105902185410486,0.14629511801043088,0.03753266124378929,0.006537966725974053,0.0020745123040392553,0.0005322253306363006
2023-07-11 10:00:03.500,28.2,0.17,0.5800000000000001,0.6508634175670771,0.16629147853165044,0.02584325645166563,0.010649252563730517,0.0027208165435065523,0.0004228404264166261
2023-07-11 10:00:04.000,28.15,0.31,0.5154609587543949,0.6006678132800474,0.30628783905286994,-0.03869270188658258,0.011138219590796916,0.005679513924231188,-0.000717481111266187
2023-07-11 10:00:04.500,28.25,0.22,0.3966106403010388,0.7004722089930198,0.21628419957408948,-0.15753993743258182,0.014516796955689965,0.004482338870309515,-0.003264905095105181
2023-07-11 10:00:05.000,28.2,0.12,0.49648766349225637,0.65027660470599,0.11628056009530902,-0.05765983133400743,0.014894873725239049,0.0026634577451894975,-0.0013207239819536924
2023-07-11 10:00:05.500,28.03,0.06,0.5186520991955975,0.4800810004189664,0.05627692061652855,-0.03549231272330933,0.012043540479690083,0.0014117896165979796,-0.0008903770501810261
