datetime,t,wind_z,wind_h,t_det,wind_z_det,wind_h_det,t_tap,wind_z_tap,wind_h_tap
2023-08-11 08:25:00.000,21.08,-0.39,1.4993998799519759,-0.05810086141884341,-0.39987813810501643,0.44678963335046107,-4.2252135025985105e-05,-0.0002907995625633361,0.0003249145616008296
2023-08-11 08:25:00.500,21.2,-0.71,1.483846353232032,0.06167923468687064,-0.7198863850476919,0.4312150119926048,0.00013456310892897696,-0.0015705472115444435,0.0009407644716273143
2023-08-11 08:25:01.000,21.2,-0.49,1.3799275343292488,0.0614593307925837,-0.4998946319903675,0.32727509845190883,0.00022347194057040806,-0.0018176641699635583,0.0011900032168955025
2023-08-11 08:25:01.500,20.93,-0.49,1.5512897859523216,-0.20876057310169926,-0.499902878933043,0.498616255437069,-0.001062700220366276,-0.0025447664360697063,0.002538216851287555
2023-08-11 08:25:02.000,20.89,-0.47,1.396352391053204,-0.24898047699598536,-0.4799111258757185,0.3436577659000388,-0.0016295617770204008,-0.003140988548698567,0.002249218759814481
2023-08-11 08:25:02.500,20.94,-0.06,1.612079402510931,-0.1992003808902716,-0.06991937281839408,0.5593636827198534,-0.0015934716592564556,-0.0005593088653804794,0.0044745405186870126
2023-08-11 08:25:03.000,20.89,-0.42,1.6790473489452284,-0.24942028478455924,-0.4299276197610696,0.6263105345162381,-0.0023579510207445997,-0.004064417899039573,0.005920968157987942
2023-08-11 08:25:03.500,20.79,-0.22,1.7511139311878026,-0.3496401886788476,-0.22993586670374516,0.6983560221208995,-0.003813907168152058,-0.0025081614717985747,0.007617731384808022
2023-08-11 08:25:04.000,20.98,-0.51,1.6311039206623226,-0.15986009257313327,-0.5199441136464207,0.5783249169575071,-0.001976259836524343,-0.006427774765403602,0.007149503590594574
2023-08-11 08:25:04.500,20.98,-0.4,1.5741029191256841,-0.16007999646742022,-0.40995236058909623,0.521302820782956,-0.00221178533360529,-0.005664209386788493,0.007202710887174912
2023-08-11 08:25:05.000,20.89,-0.42,1.8660385848100784,-0.25029990036170346,-0.42996060753177173,0.8132173918294376,-0.0038223391262924835,-0.00656594449521655,0.012418673161592585
2023-08-11 08:25:05.500,20.96,-0.47,1.6477863939236783,-0.18051980425599012,-0.47996885447444726,0.5949441063051251,-0.0030192464603606512,-0.008027619301538462,0.009950613975444606
2023-08-11 08:25:06.000,20.96,-0.46,1.428740704256724,-0.18073970815027707,-0.46997710141712284,0.37587732200025803,-0.0032857596065843037,-0.008543954129725586,0.006833266105711791
2023-08-11 08:25:06.500,21.08,-0.44,1.458800877433243,-0.06095961204456657,-0.44998534835979836,0.40591640053886446,-0.0011968622754022328,-0.008834873941484973,0.007969637772905281
2023-08-11 08:25:07.000,20.84,-0.01,1.1734564329364767,-0.30117951593885195,-0.01999359530247391,0.12055086140418547,-0.0063512229940155185,-0.00042162157616288314,0.002542156296758537
2023-08-11 08:25:07.500,20.98,0.24,1.2101652779682617,-0.16139941983313832,0.22999815775485055,0.15723861179805798,-0.0036382538856447088,0.005184601605184337,0.0035444612560509765
2023-08-11 08:25:08.000,21.05,0.26,1.2841339493993607,-0.09161932372742498,0.24998991081217503,0.2311861885912443,-0.002198494889664487,0.005998751344458266,0.005547537719127693
2023-08-11 08:25:08.500,20.93,-0.08,1.5924823389915506,-0.21183922762171292,-0.09001833613050052,0.5395134835455215,-0.005391302015072216,-0.0022909639655619286,0.013730602040296854
2023-08-11 08:25:09.000,20.96,-0.44,1.7792414113885724,-0.18205913151599518,-0.45002658307317606,0.7262514613046309,-0.004898102970224284,-0.012107475878170647,0.019539005872020263
2023-08-11 08:25:09.500,20.82,-0.29,1.6894081803992782,-0.3222790354102827,-0.3000348300158516,0.6363971356774241,-0.009139123864879965,-0.00850832717617593,0.01804682157747711
2023-08-11 08:25:10.000,20.91,-0.38,1.9011838417154716,-0.23249893930456977,-0.39004307695852714,0.8481517023557048,-0.006931170926257458,-0.011627817499250875,0.025284779526338615
2023-08-11 08:25:10.500,20.65,-0.31,1.986454127333425,-0.4927188431988583,-0.32005132390120267,0.9334008933357458,-0.015405045024081888,-0.010006528312791077,0.02918313960554602
2023-08-11 08:25:11.000,20.57,-0.38,1.7753027910753703,-0.5729387470931435,-0.3900595708438782,0.7222284624397783,-0.018746030317945216,-0.012762391403867307,0.023630652878811144
2023-08-11 08:25:11.500,20.53,-0.23,1.7226142922894843,-0.6131586509874296,-0.24006781778655376,0.6695188690159797,-0.020953292776261064,-0.00820376792228098,0.022879274163597516
2023-08-11 08:25:12.000,20.48,-0.2,1.716041957529011,-0.6633785548817173,-0.2100760647292293,0.6629254396175936,-0.023633700144247097,-0.0074842255372263335,0.023617557339804182
2023-08-11 08:25:12.500,20.52,-0.43,1.7507141400011597,-0.6235984587760015,-0.4400843116719048,0.69757652745183,-0.02312287150579466,-0.01631821382381062,0.025865959388974437
2023-08-11 08:25:13.000,20.82,-0.21,1.9054133409840501,-0.32381836267028774,-0.22009255861458032,0.8522546337968078,-0.012477740110526776,-0.008480858602357451,0.032840051876046654
2023-08-11 08:25:13.500,20.74,-0.48,1.636704005005181,-0.40403826656457653,-0.4901008055572559,0.5835242031800261,-0.016156062075249403,-0.01959739879353044,0.023333070229079843
2023-08-11 08:25:14.000,20.52,-0.46,1.6724233913695419,-0.6242581704588623,-0.47010905249993146,0.6192224949064744,-0.025869071419566673,-0.01948117818813067,0.025660394534465218
2023-08-11 08:25:14.500,20.43,-0.53,1.7501142819827509,-0.7144780743531491,-0.540117299442607,0.6968922908817707,-0.0306459991042267,-0.023167168971393814,0.029891694775155568
2023-08-11 08:25:15.000,20.59,-0.6,1.6880758276807355,-0.5546979782474359,-0.6101255463852825,0.6348327419418427,-0.02459858336785815,-0.02705656899099713,0.028152231916620623
2023-08-11 08:25:15.500,20.82,-0.57,2.0534117950377127,-0.32491788214172246,-0.580133793327958,1.0001476146609074,-0.014880870849504886,-0.026569470406006192,0.04580562752073355
2023-08-11 08:25:16.000,20.84,-0.52,1.7149344010777787,-0.3051377860360063,-0.5301420402706336,0.6616491260630608,-0.014418289149457818,-0.02505013006158321,0.031264067747865144
2023-08-11 08:25:16.500,20.91,-0.22,1.7323394586512195,-0.23535768993029293,-0.2301502872133091,0.6790330889985889,-0.011462978330403805,-0.011209354390943187,0.03307196627874506
2023-08-11 08:25:17.000,20.82,-0.36,2.0424739900424678,-0.32557759382457974,-0.3701585341559846,0.9891465257519245,-0.016330048034754033,-0.018566101469802743,0.04961278228391258
2023-08-11 08:25:17.500,20.91,-0.54,1.8196977771047587,-0.23579749771886682,-0.5501667810986602,0.766349218176303,-0.012169442498387738,-0.028393952742813672,0.03955106748164069
2023-08-11 08:25:18.000,20.67,-0.38,1.8360010893242955,-0.4760174016131522,-0.3901750280413357,0.7826314357579272,-0.025258514493350714,-0.020703532197200458,0.04152811934196587
