datetime,t,t_det,t_tap
2023-08-14 08:00:00,34.04,0.7331799769981373,0.0010683450901648988
2023-08-14 08:00:01,34.04,0.7321661684322862,0.0032005944297706984
2023-08-14 08:00:02,34.07,0.7611523598664434,0.005545476593466544
2023-08-14 08:00:03,34.07,0.7601385513005923,0.007753260649912852
2023-08-14 08:00:04,34.1,0.7891247427347494,0.010348486506052466
2023-08-14 08:00:05,34.12,0.8081109341688943,0.012952278921136404
2023-08-14 08:00:06,34.14,0.8270971256030535,0.015666609074833568
2023-08-14 08:00:07,34.17,0.8560833170372106,0.018710001790261638
2023-08-14 08:00:08,34.2,0.8850695084713607,0.021922142700116977
2023-08-14 08:00:09,34.2,0.8840556999055167,0.02447252965986762
2023-08-14 08:00:10,34.24,0.9230418913396647,0.028240608135668987
2023-08-14 08:00:11,34.25,0.9320280827738188,0.031230335320171755
2023-08-14 08:00:12,34.27,0.9510142742079779,0.03463634861306167
2023-08-14 08:00:13,34.29,0.9700004656421228,0.038152656278413216
2023-08-14 08:00:14,34.32,0.99898665707628,0.04220166092760578
2023-08-14 08:00:15,34.34,1.017972848510432,0.045967544162886925
2023-08-14 08:00:16,34.36,1.036959039944584,0.049843586071803066
2023-08-14 08:00:17,34.39,1.065945231378734,0.054339516455555736
2023-08-14 08:00:18,34.41,1.0849314228128861,0.05846483267451705
2023-08-14 08:00:19,34.42,1.0939176142470473,0.062132174956221135
2023-08-14 08:00:20,34.44,1.1129038056811922,0.06644835330809822
2023-08-14 08:00:21,34.45,1.1218899971153533,0.07024827177366186
2023-08-14 08:00:22,34.47,1.1408761885494982,0.07475511027334565
2023-08-14 08:00:23,34.45,1.1198623799836582,0.07663445678999102
2023-08-14 08:00:24,34.48,1.1488485714178012,0.08195791870455088
2023-08-14 08:00:25,34.48,1.1478347628519572,0.08522182964969878
2023-08-14 08:00:26,34.51,1.1768209542861143,0.09079367345463506
2023-08-14 08:00:27,34.51,1.1758071457202632,0.09413148283289141
2023-08-14 08:00:28,34.53,1.1947933371544224,0.09912183243258425
2023-08-14 08:00:29,34.51,1.1737795285885682,0.10078700611975275
2023-08-14 08:00:30,34.51,1.1727657200227242,0.10410466636017984
2023-08-14 08:00:31,34.5,1.1617519114568822,0.10649884769397071
