datetime,t,wind_z,wind_h,t_det,wind_z_det,wind_h_det,t_tap,wind_z_tap,wind_h_tap
2023-08-12 08:00:00.000,28.41,0.05,0.17691806012954134,0.9754040135895714,0.008127514258666833,-0.34627356310489377,0.0006080003739957092,5.066138379664472e-06,-0.00021584333562235116
2023-08-12 08:00:00.500,28.49,0.02,0.18867962264113208,1.055027184388873,-0.02187417778148586,-0.33451166955790873,0.0019728950714864024,-4.090459295881435e-05,-0.0006255349947288492
2023-08-12 08:00:01.000,28.41,0.1,0.09,0.974650355188178,0.05812413017836146,-0.4331909611636465,0.0030376482525771298,0.0001811528221674698,-0.0013501064860915151
2023-08-12 08:00:01.500,28.34,0.1,0.044721359549995794,0.904273525987481,0.05812243813820877,-0.4784692705782564,0.003945625071891695,0.0002536061739805545,-0.002087709410780025
2023-08-12 08:00:02.000,28.8,0.1,0.09848857801796104,1.3638966967867852,0.05812074609805608,-0.4247017210748969,0.007651402442329307,0.00032605491287745786,-0.0023825585864014473
2023-08-12 08:00:02.500,29.12,0.13,0.0,1.6835198675860923,0.08811905405790338,-0.5231899680574637,0.011543217116834708,0.0006041968334944266,-0.0035873027167161006
2023-08-12 08:00:03.000,29.01,0.13,0.13,1.5731430383853962,0.0881173620177507,-0.3931896370220693,0.012747533102003739,0.000714034872719144,-0.003186104372586462
2023-08-12 08:00:03.500,28.37,0.0,0.18384776310850237,0.9327662091846989,-0.041884330022401994,-0.33934154287817264,0.008721216589120407,-0.0003916118639576875,-0.0031727897773158103
2023-08-12 08:00:04.000,28.41,0.0,0.0,0.9723893799840013,-0.041886022062554686,-0.5231889749512807,0.01030386919710726,-0.00044384286933163875,-0.005543942451690822
2023-08-12 08:00:04.500,27.97,0.0,0.1902629759044045,0.5320125507833033,-0.04188771410270738,-0.3329256680114819,0.006300639948008717,-0.0004960774034704766,-0.003942848266459474
2023-08-12 08:00:05.000,27.45,0.01,0.29274562336608895,0.011635721582607061,-0.03188940614286006,-0.2304426895144031,0.0001523068896970903,-0.0004174194294203852,-0.003016401608116433
2023-08-12 08:00:05.500,27.49,0.05,0.25298221281347033,0.051258892381909504,0.00810890181698725,-0.2702057690316274,0.0007348547611511244,0.00011625036810243507,-0.003873708280389409
2023-08-12 08:00:06.000,26.78,0.17,0.4341658669218482,-0.6591179368187845,0.12810720977683457,-0.0890217838878552,-0.010270814792401762,0.0019962518870897906,-0.0013871967423832337
2023-08-12 08:00:06.500,26.11,0.05,0.5590169943749475,-1.329494766019483,0.008105517736681868,0.03582967460063824,-0.022374288310095077,0.00013640910470530713,0.0006029835468790577
2023-08-12 08:00:07.000,25.99,0.27,0.44944410108488464,-1.4498715952201806,0.2281038256965292,-0.07374288765403025,-0.026207356922655762,0.004123122623520579,-0.0013329498857883248
2023-08-12 08:00:07.500,25.85,0.24,0.6129437168288782,-1.5902484244208743,0.19810213365637647,0.08975705912535759,-0.03072691626275279,0.0038277463941200807,0.0017342935841865009
2023-08-12 08:00:08.000,26.16,0.12,0.5557877292636102,-1.2806252536215688,0.07810044161622379,0.03260140259548394,-0.0263405422274434,0.001606409036957845,0.0006705619925202484
2023-08-12 08:00:08.500,26.99,0.07,0.6,-0.45100208282226717,0.028098749576071114,0.07681400436726804,-0.009838558587115371,0.0006129709916169143,0.0016756886743162281
2023-08-12 08:00:09.000,26.63,-0.19,0.5200961449578337,-0.8113789120229633,-0.23190294246408158,-0.0030895196395038793,-0.018711399633496453,-0.005347968215997162,-7.124813794600677e-05
2023-08-12 08:00:09.500,26.71,-0.26,0.5966573556070519,-0.7317557412236582,-0.30190463450423427,0.07347202204510861,-0.017787188391056,-0.007338561636810433,0.00178592476145497
2023-08-12 08:00:10.000,26.7,0.03,0.6242595614005444,-0.7421325704243564,-0.011906326544386961,0.10107455887399541,-0.01896432582203472,-0.0003042521847574803,0.0025828415881394805
2023-08-12 08:00:10.500,26.73,0.06,0.45793012567421243,-0.712509399625052,0.018091981415460347,-0.06525454581694223,-0.019095295699025155,0.00048486621382297915,-0.0017488258382778047
2023-08-12 08:00:11.000,27.4,0.01,0.7316419889536139,-0.04288622882575055,-0.03190971062469233,0.20845764849785342,-0.0012027981643525584,-0.0008949479218689396,0.005846456632435806
2023-08-12 08:00:11.500,26.83,-0.2,1.0024470060806208,-0.6132630580264475,-0.24191140266484504,0.4792629966602546,-0.017963951403804815,-0.007086167387095609,0.014038767000498819
2023-08-12 08:00:12.000,25.82,-0.31,1.050047617967871,-1.6236398872271423,-0.3519130947049977,0.5268639395828992,-0.04958354814408105,-0.010746902691358143,0.016089641378731572
2023-08-12 08:00:12.500,25.2,-0.29,1.0564563407921788,-2.24401671642784,-0.3319147867451504,0.5332729934426013,-0.07132510966290437,-0.010549769255294512,0.016949853563527104
2023-08-12 08:00:13.000,25.25,-0.32,0.8927485648266258,-2.1943935456285324,-0.3619164787853031,0.3695655485124426,-0.07248209220913543,-0.01195431131283622,0.012206964524645512
2023-08-12 08:00:13.500,25.2,-0.09,0.7387827826905551,-2.24477037482923,-0.1319181708254558,0.21560009741176622,-0.07694295661434716,-0.004521698169345831,0.007390024889501023
2023-08-12 08:00:14.000,25.3,0.0,0.22472205054244232,-2.145147204029925,-0.041919862865608476,-0.2984603037009522,-0.0762008672244911,-0.0014890958990087773,-0.010602038839745882
2023-08-12 08:00:14.500,25.47,-0.19,0.215870331449229,-1.9755240332306236,-0.23192155490576116,-0.3073116917587712,-0.07263664266942617,-0.008527359236161146,-0.01129932573177297
2023-08-12 08:00:15.000,26.33,-0.29,0.0,-1.115900862431321,-0.33192324694591385,-0.5231816921726059,-0.04241994795365071,-0.012617757843984993,-0.019888272246613447
2023-08-12 08:00:15.500,26.25,0.03,0.5953990258641678,-1.196277691632016,-0.011924938986066544,0.07221766472695612,-0.04696564177015684,-0.00046817090753110697,0.002835252211730485
2023-08-12 08:00:16.000,26.28,0.11,0.3306055050963308,-1.1666545208327115,0.06807336897378077,-0.19257552500548658,-0.04725591016527383,0.0027573449992517496,-0.007800365529972202
2023-08-12 08:00:16.500,26.99,0.61,0.41303752856126763,-0.4570313500334109,0.568071676933628,-0.11014317050515543,-0.019081559945097477,0.023717615335859664,-0.004598598127641731
2023-08-12 08:00:17.000,25.54,-0.23,0.834865258589672,-1.9074081792341069,-0.27193001510652465,0.31168489055864324,-0.0820121434446127,-0.011692077054407347,0.01340140313557736
2023-08-12 08:00:17.500,26.04,-0.14,0.6462197768561405,-1.4077850084348036,-0.1819317071466773,0.12303973986050609,-0.06228338969160362,-0.008049043955989803,0.005443538622282705
2023-08-12 08:00:18.000,26.16,-0.43,0.425205832509386,-1.2881618376354993,-0.47193339918682997,-0.09797387345085412,-0.058595294844929494,-0.021467082679053,-0.004456589097911964
2023-08-12 08:00:18.500,25.8,-0.4,0.5980802621722272,-1.6485386668361919,-0.4419350912269827,0.07490088724738142,-0.07704093246568466,-0.020652892287189088,0.003500332938577507
2023-08-12 08:00:19.000,27.16,-0.15,0.41109609582188933,-0.28891549603688915,-0.19193678326713537,-0.11208294806756214,-0.013861624800665703,-0.009208767655563959,-0.0053775300874366145
2023-08-12 08:00:19.500,27.26,-0.35,0.8309632964216891,-0.18929232523758444,-0.39193847530728804,0.30778458356763194,-0.009317596507964345,-0.019292512595407426,0.01515017873786262
2023-08-12 08:00:20.000,27.37,0.08,0.6020797289396148,-0.07966915443828171,0.03805983265255925,0.07890134712095198,-0.004020777379894961,0.0019208201127645654,0.003982027347772694
2023-08-12 08:00:20.500,27.04,-0.04,0.6020797289396148,-0.41004598363898026,-0.08194185938759344,0.07890167815634619,-0.02120490005634959,-0.004237497763848824,0.00408027944752812
2023-08-12 08:00:21.000,26.26,0.17,0.6356886030125127,-1.1904228128396745,0.12805644857225387,0.11251088326463843,-0.06304291565248729,0.006781667655410558,0.005958399021873187
2023-08-12 08:00:21.500,26.44,0.31,0.46043457732885357,-1.0107996420403715,0.2680547565321012,-0.06274281138362642,-0.05478867271108145,0.014529451449587413,-0.003400867209382455
2023-08-12 08:00:22.000,26.7,-0.02,0.56,-0.7511764712410702,-0.06194693550805151,0.03682294232291439,-0.04165129692145818,-0.003434838953298681,0.00204176164048305
2023-08-12 08:00:22.500,27.04,-0.11,0.5614267539047281,-0.4115533004417671,-0.1519486275482042,0.03825002726303672,-0.023332103832951978,-0.008614391262137111,0.0021685006699167387
2023-08-12 08:00:23.000,26.78,-0.24,0.8381527307120106,-0.6719301296424618,-0.28195031958835687,0.31497633510571355,-0.03892988596394176,-0.016335468979359835,0.01824891051325592
2023-08-12 08:00:23.500,26.25,-0.72,0.6440496875241848,-1.2023069588431596,-0.7619520116285096,0.12087362295328208,-0.07115484167740697,-0.04509378770075046,0.0071535338300718725
2023-08-12 08:00:24.000,25.59,-0.61,0.9847842403288144,-1.862683788043853,-0.6519537036686622,0.461608506793306,-0.11255519830945855,-0.039395188209628985,0.02789332110847276
2023-08-12 08:00:24.500,26.2,-0.54,0.5803447251418763,-1.2530606172445502,-0.581955395708815,0.05716932264176222,-0.07727712148670261,-0.0358895948010274,0.0035256719669434426
2023-08-12 08:00:25.000,25.94,-0.24,1.0830050784737808,-1.513437446445245,-0.28195708774896766,0.5598300070090609,-0.09521782525237822,-0.017739313093520705,0.03522167097400084
2023-08-12 08:00:25.500,25.9,0.34,0.34234485537247383,-1.5538142756459443,0.2980412202108797,-0.1808298850568517,-0.09969130091115314,0.019122051736600424,-0.01160187981761055
2023-08-12 08:00:26.000,26.33,0.01,0.5408326913195984,-1.1241911048466413,-0.03196047182927302,0.017658281925667207,-0.07352561610966218,-0.0020903148693062904,0.001154906894766712
2023-08-12 08:00:26.500,25.85,-0.55,0.41436698710201325,-1.6045679340473349,-0.5919621638694258,-0.10880709125652366,-0.10693975564463348,-0.03945254533124516,-0.007251674113931732
2023-08-12 08:00:27.000,25.64,-0.33,1.0456098698845568,-1.8149447632480324,-0.3719638559095784,0.5224361225614143,-0.12321825603134282,-0.025252965577778518,0.03546866505986163
