datetime,t,t_det,t_tap,wind_z,wind_z_det,wind_z_tap,wind_h,wind_h_det,wind_h_tap
2023-07-11 12:02:04.500,29.32,-0.7220934856601744,-0.7220934856601744,-0.04,-0.15886120724924763,-0.15886120724924763,0.38483762809787714,-0.41072007650448394,-0.41072007650448394
2023-07-11 12:02:05.000,29.44,-0.6022428411872163,-0.6022428411872163,-0.17,-0.28886726044444205,-0.28886726044444205,0.3905124837953327,-0.40506189148313027,-0.40506189148313027
2023-07-11 12:02:05.500,29.32,-0.7223921967142637,-0.7223921967142637,-0.17,-0.2888733136396364,-0.2888733136396364,0.5403702434442518,-0.2552208025103131,-0.2552208025103131
2023-07-11 12:02:06.000,29.36,-0.6825415522413074,-0.6825415522413074,-0.19,-0.3088793668348308,-0.3088793668348308,0.6579513659838393,-0.13765635064682757,-0.13765635064682757
2023-07-11 12:02:06.500,29.36,-0.6826909077683503,-0.6826909077683503,-0.01,-0.1288854200300252,-0.1288854200300252,0.45343136195018535,-0.3421930253565834,-0.3421930253565834
2023-07-11 12:02:07.000,29.41,-0.6328402632953924,-0.6328402632953924,-0.19,-0.3088914732252196,-0.3088914732252196,0.5658621740318043,-0.22977888395106638,-0.22977888395106638
2023-07-11 12:02:07.500,29.38,-0.6629896188224365,-0.6629896188224365,-0.15,-0.268897526420414,-0.268897526420414,0.4695742752749558,-0.32608345338401673,-0.32608345338401673
2023-07-11 12:02:08.000,29.38,-0.6631389743494793,-0.6631389743494793,-0.05,-0.1689035796156084,-0.1689035796156084,0.4669047011971501,-0.32876969813792445,-0.32876969813792445
2023-07-11 12:02:08.500,29.36,-0.6832883298765218,-0.6832883298765218,0.02,-0.09890963281080278,-0.09890963281080278,0.4341658669218482,-0.36152520308932823,-0.36152520308932823
2023-07-11 12:02:09.000,29.46,-0.5834376854035632,-0.5834376854035632,-0.19,-0.30891568600599717,-0.30891568600599717,0.4242640687119285,-0.37144367197534983,-0.37144367197534983
2023-07-11 12:02:09.500,29.53,-0.5135870409306058,-0.5135870409306058,-0.06,-0.1789217392011916,-0.1789217392011916,0.35608987629529715,-0.4396345350680831,-0.4396345350680831
2023-07-11 12:02:10.000,29.46,-0.583736396457649,-0.583736396457649,-0.01,-0.12892779239638597,-0.12892779239638597,0.39115214431215894,-0.4045889377273232,-0.4045889377273232
2023-07-11 12:02:10.500,29.41,-0.6338857519846925,-0.6338857519846925,-0.05,-0.16893384559158037,-0.16893384559158037,0.4440720662234903,-0.3516856864920938,-0.3516856864920938
2023-07-11 12:02:11.000,29.44,-0.6040351075117343,-0.6040351075117343,-0.01,-0.12893989878677475,-0.12893989878677475,0.43965895873961214,-0.3561154646520739,-0.3561154646520739
2023-07-11 12:02:11.500,29.41,-0.6341844630387783,-0.6341844630387783,-0.01,-0.12894595198196915,-0.12894595198196915,0.4197618372363071,-0.3760292568314808,-0.3760292568314808
2023-07-11 12:02:12.000,29.53,-0.5143338185658202,-0.5143338185658202,-0.13,-0.24895200517716354,-0.24895200517716354,0.4341658669218482,-0.3616418978220416,-0.3616418978220416
2023-07-11 12:02:12.500,29.44,-0.6044831740928629,-0.6044831740928629,-0.11,-0.22895805837235794,-0.22895805837235794,0.4197618372363071,-0.3760625981836846,-0.3760625981836846
2023-07-11 12:02:13.000,29.41,-0.6346325296199069,-0.6346325296199069,-0.12,-0.23896411156755232,-0.23896411156755232,0.3920459156782532,-0.4037951904178405,-0.4037951904178405
2023-07-11 12:02:13.500,29.5,-0.5447818851469499,-0.5447818851469499,-0.11,-0.22897016476274673,-0.22897016476274673,0.4197618372363071,-0.3760959395358885,-0.3760959395358885
2023-07-11 12:02:14.000,29.36,-0.6849312406739934,-0.6849312406739934,-0.01,-0.12897621795794115,-0.12897621795794115,0.41,-0.3858744474482975,-0.3858744474482975
2023-07-11 12:02:14.500,29.41,-0.6350805962010355,-0.6350805962010355,-0.01,-0.12898227115313554,-0.12898227115313554,0.41303752856126763,-0.38285358956313176,-0.38285358956313176
2023-07-11 12:02:15.000,29.41,-0.6352299517280784,-0.6352299517280784,-0.01,-0.12898832434832994,-0.12898832434832994,0.41,-0.3859077888005013,-0.3859077888005013
2023-07-11 12:02:15.500,29.41,-0.6353793072551213,-0.6353793072551213,-0.04,-0.15899437754352433,-0.15899437754352433,0.36,-0.4359244594766033,-0.4359244594766033
2023-07-11 12:02:16.000,29.41,-0.6355286627821641,-0.6355286627821641,0.01,-0.10900043073871872,-0.10900043073871872,0.32280024783137945,-0.47314088232132573,-0.47314088232132573
2023-07-11 12:02:16.500,29.44,-0.6056780183092059,-0.6056780183092059,0.15,0.030993516066086885,0.030993516066086885,0.22,-0.5759578008288071,-0.5759578008288071
2023-07-11 12:02:17.000,29.44,-0.6058273738362487,-0.6058273738362487,0.15,0.03098746287089249,0.03098746287089249,0.22,-0.575974471504909,-0.575974471504909
2023-07-11 12:02:17.500,29.41,-0.6359767293632927,-0.6359767293632927,0.13,0.010981409675698106,0.010981409675698106,0.27018512172212594,-0.5258060204588849,-0.5258060204588849
2023-07-11 12:02:18.000,29.38,-0.6661260848903368,-0.6661260848903368,0.15,0.030975356480503702,0.030975356480503702,0.42190046219457966,-0.3741073506625332,-0.3741073506625332
2023-07-11 12:02:18.500,29.41,-0.6362754404173785,-0.6362754404173785,0.07,-0.04903069671469068,-0.04903069671469068,0.21840329667841554,-0.5776211868547992,-0.5776211868547992
2023-07-11 12:02:19.000,29.44,-0.6064247959444202,-0.6064247959444202,0.24,0.12096325009011491,0.12096325009011491,0.18973665961010275,-0.6063044945992139,-0.6063044945992139
2023-07-11 12:02:19.500,29.46,-0.5865741514714635,-0.5865741514714635,0.17,0.05095719689492054,0.05095719689492054,0.12727922061357855,-0.66877860427184,-0.66877860427184
2023-07-11 12:02:20.000,29.41,-0.6367235069985071,-0.6367235069985071,0.17,0.05095114369972614,0.05095114369972614,0.23430749027719963,-0.5617670052843209,-0.5617670052843209
2023-07-11 12:02:20.500,29.44,-0.6068728625255488,-0.6068728625255488,0.15,0.03094509050453173,0.03094509050453173,0.30364452901377953,-0.4924466372238429,-0.4924466372238429
2023-07-11 12:02:21.000,29.46,-0.5870222180525921,-0.5870222180525921,0.17,0.050939037309337354,0.050939037309337354,0.2785677655436824,-0.517540071370042,-0.517540071370042
2023-07-11 12:02:21.500,29.36,-0.6871715735796364,-0.6871715735796364,0.08,-0.03906701588585705,-0.03906701588585705,0.18867962264113208,-0.6074448849486942,-0.6074448849486942
2023-07-11 12:02:22.000,29.36,-0.6873209291066793,-0.6873209291066793,0.17,0.050926930918948565,0.050926930918948565,0.18973665961010275,-0.6064045186558253,-0.6064045186558253
2023-07-11 12:02:22.500,29.44,-0.6074702846337203,-0.6074702846337203,0.15,0.030920877723754153,0.030920877723754153,0.2830194339616981,-0.513138414980332,-0.513138414980332
2023-07-11 12:02:23.000,29.5,-0.5476196401607645,-0.5476196401607645,0.15,0.03091482452855976,0.03091482452855976,0.22803508501982758,-0.5681394345983044,-0.5681394345983044
2023-07-11 12:02:23.500,29.46,-0.5877689956878065,-0.5877689956878065,0.13,0.010908771333365375,0.010908771333365375,0.2002498439450079,-0.595941346349226,-0.595941346349226
2023-07-11 12:02:24.000,29.46,-0.5879183512148494,-0.5879183512148494,0.13,0.01090271813817098,0.01090271813817098,0.23259406699226012,-0.5636137939780757,-0.5636137939780757
2023-07-11 12:02:24.500,29.53,-0.518067706741892,-0.518067706741892,0.17,0.050896664942976594,0.050896664942976594,0.18973665961010275,-0.6064878720363349,-0.6064878720363349
2023-07-11 12:02:25.000,29.53,-0.5182170622689348,-0.5182170622689348,0.17,0.0508906117477822,0.0508906117477822,0.18973665961010275,-0.6065045427124369,-0.6065045427124369
2023-07-11 12:02:25.500,29.46,-0.588366417795978,-0.588366417795978,0.13,0.010884558552587797,0.010884558552587797,0.2002498439450079,-0.5960080290536337,-0.5960080290536337
2023-07-11 12:02:26.000,29.5,-0.5485157733230217,-0.5485157733230217,0.15,0.030878505357393393,0.030878505357393393,0.14035668847618202,-0.6559178551985615,-0.6559178551985615
2023-07-11 12:02:26.500,29.5,-0.5486651288500646,-0.5486651288500646,0.15,0.030872452162199,0.030872452162199,0.14035668847618202,-0.6559345258746634,-0.6559345258746634
2023-07-11 12:02:27.000,29.58,-0.46881448437710915,-0.46881448437710915,0.13,0.010866398967004615,0.010866398967004615,0.14422205101855956,-0.6520858340083878,-0.6520858340083878
2023-07-11 12:02:27.500,29.53,-0.5189638399041492,-0.5189638399041492,0.13,0.01086034577181022,0.01086034577181022,0.21400934559032697,-0.5823152101127222,-0.5823152101127222
2023-07-11 12:02:28.000,29.5,-0.5491131954311932,-0.5491131954311932,0.06,-0.05914570742338418,-0.05914570742338418,0.21840329667841554,-0.5779379297007357,-0.5779379297007357
2023-07-11 12:02:28.500,29.64,-0.4092625509582355,-0.4092625509582355,0.13,0.010848239381421432,0.010848239381421432,0.21840329667841554,-0.5779546003768375,-0.5779546003768375
2023-07-11 12:02:29.000,29.79,-0.2594119064852798,-0.2594119064852798,-0.04,-0.15915781381377297,-0.15915781381377297,0.11401754250991379,-0.6823570252214411,-0.6823570252214411
2023-07-11 12:02:29.500,29.79,-0.25956126201232266,-0.25956126201232266,0.29,0.17083613299103262,0.17083613299103262,0.16278820596099705,-0.6336030324464599,-0.6336030324464599
2023-07-11 12:02:30.000,29.76,-0.2897106175393631,-0.2897106175393631,0.27,0.15083007979583826,0.15083007979583826,0.18,-0.6164079090835588,-0.6164079090835588
2023-07-11 12:02:30.500,29.58,-0.46985997306640925,-0.46985997306640925,0.27,0.15082402660064387,0.15082402660064387,0.2308679276123039,-0.5655566521473568,-0.5655566521473568
2023-07-11 12:02:31.000,30.14,0.08999067140655015,0.08999067140655015,-0.1,-0.21918202659455055,-0.21918202659455055,0.5643580423808985,-0.23208320805486415,-0.23208320805486415
2023-07-11 12:02:31.500,29.53,-0.5201586841204922,-0.5201586841204922,0.13,0.010811920210255066,0.010811920210255066,0.5239274758971894,-0.2725304452146752,-0.2725304452146752
2023-07-11 12:02:32.000,29.12,-0.9303080396475352,-0.9303080396475352,0.13,0.010805867015060672,0.010805867015060672,0.5239274758971894,-0.2725471158907772,-0.2725471158907772
2023-07-11 12:02:32.500,29.93,-0.12045739517457932,-0.12045739517457932,0.22,0.10079981381986627,0.10079981381986627,0.35355339059327373,-0.4429378718707947,-0.4429378718707947
2023-07-11 12:02:33.000,30.05,-0.0006067507016211948,-0.0006067507016211948,0.12,0.0007937606246718742,0.0007937606246718742,0.48373546489791297,-0.31277246824225735,-0.31277246824225735
2023-07-11 12:02:33.500,29.9,-0.1507561062286662,-0.1507561062286662,-0.02,-0.1392122925705225,-0.1392122925705225,0.5,-0.2965246038162722,-0.2965246038162722
2023-07-11 12:02:34.000,29.93,-0.12090546175570793,-0.12090546175570793,-0.01,-0.12921834576571692,-0.12921834576571692,0.4301162633521313,-0.3664250111402428,-0.3664250111402428
2023-07-11 12:02:34.500,30.1,0.0489451827172509,0.0489451827172509,0.0,-0.1192243989609113,-0.1192243989609113,0.6847627326307997,-0.11179521253767644,-0.11179521253767644
2023-07-11 12:02:35.000,30.19,0.13879582719020434,0.13879582719020434,0.13,0.010769547843894306,0.010769547843894306,1.102905254316979,0.30633063847240105,0.30633063847240105
2023-07-11 12:02:35.500,30.33,0.2786464716631585,0.2786464716631585,0.1,-0.019236505351300087,-0.019236505351300087,0.8994442728707543,0.10285298635007445,0.10285298635007445
2023-07-11 12:02:36.000,30.8,0.748497116136118,0.748497116136118,0.29,0.1707574414535055,0.1707574414535055,0.8658521813797087,0.06924422418292686,0.06924422418292686
2023-07-11 12:02:36.500,30.88,0.8283477606090734,0.8283477606090734,0.2,0.08075138825831113,0.08075138825831113,0.72,-0.07662462787288382,-0.07662462787288382
2023-07-11 12:02:37.000,30.71,0.6581984050820324,0.6581984050820324,0.13,0.010745335063116729,0.010745335063116729,0.6212889826803627,-0.175352315868623,-0.175352315868623
2023-07-11 12:02:37.500,30.59,0.5380490495549886,0.5380490495549886,0.22,0.10073928186792233,0.10073928186792233,0.6428841264178172,-0.15377384280727036,-0.15377384280727036
2023-07-11 12:02:38.000,30.45,0.3978996940279451,0.3978996940279451,0.12,0.0007332286727279314,0.0007332286727279314,0.6844705983459042,-0.1122040415552853,-0.1122040415552853
2023-07-11 12:02:38.500,30.75,0.697750338500903,0.697750338500903,0.01,-0.10927282452246646,-0.10927282452246646,0.5597320787662612,-0.23695923181103018,-0.23695923181103018
2023-07-11 12:02:39.000,30.92,0.8676009829738618,0.8676009829738618,-0.15,-0.26927887771766085,-0.26927887771766085,0.3720215047547655,-0.4246864764986279,-0.4246864764986279
2023-07-11 12:02:39.500,30.62,0.5674516274468182,0.5674516274468182,-0.12,-0.23928493091285524,-0.23928493091285524,0.3744329045369811,-0.4222917473925142,-0.4222917473925142
2023-07-11 12:02:40.000,30.31,0.25730227191977306,0.25730227191977306,-0.22,-0.33929098410804964,-0.33929098410804964,0.4716990566028302,-0.325042266002767,-0.325042266002767
2023-07-11 12:02:40.500,29.96,-0.09284708360726768,-0.09284708360726768,-0.31,-0.42929703730324403,-0.42929703730324403,0.41231056256176607,-0.384447430719933,-0.384447430719933
2023-07-11 12:02:41.000,29.93,-0.12299643913431169,-0.12299643913431169,-0.29,-0.4093030904984384,-0.4093030904984384,0.3984971769034255,-0.39827748705437543,-0.39827748705437543
2023-07-11 12:02:41.500,29.93,-0.12314579466135456,-0.12314579466135456,-0.19,-0.3093091436936328,-0.3093091436936328,0.5,-0.29679133463390295,-0.29679133463390295
2023-07-11 12:02:42.000,29.79,-0.263295150188398,-0.263295150188398,0.2,0.08068480311117279,0.08068480311117279,0.6926037828369117,-0.10420422247309313,-0.10420422247309313
2023-07-11 12:02:42.500,29.46,-0.5934445057154392,-0.5934445057154392,-0.03,-0.1493212500840216,-0.1493212500840216,0.8509406559801923,0.05411597999408557,0.05411597999408557
2023-07-11 12:02:43.000,29.98,-0.07359386124248246,-0.07359386124248246,0.04,-0.079327303279216,-0.079327303279216,0.8876936408468858,0.09085229418467722,0.09085229418467722
2023-07-11 12:02:43.500,30.49,0.4362567832304727,0.4362567832304727,0.1,-0.019333356474410396,-0.019333356474410396,1.2614277624977184,0.46456974515940774,0.46456974515940774
2023-07-11 12:02:44.000,29.79,-0.2638925722965695,-0.2638925722965695,0.06,-0.0593394096696048,-0.0593394096696048,1.2159358535712317,0.41906116555681916,0.41906116555681916
2023-07-11 12:02:44.500,30.1,0.04595807217638992,0.04595807217638992,0.05,-0.06934546286479919,-0.06934546286479919,1.0829589096544707,0.2860675509639563,0.2860675509639563
2023-07-11 12:02:45.000,31.18,1.1258087166493453,1.1258087166493453,-0.12,-0.23935151605999358,-0.23935151605999358,0.9442986815621421,0.14739065219552583,0.14739065219552583
2023-07-11 12:02:45.500,31.18,1.1256593611223025,1.1256593611223025,-0.08,-0.199357569255188,-0.199357569255188,1.3329666162361307,0.5360419161934125,0.5360419161934125
2023-07-11 12:02:46.000,30.54,0.48551000559525903,0.48551000559525903,0.06,-0.059363622450382375,-0.059363622450382375,1.2055289295574783,0.40858755883865805,0.40858755883865805
2023-07-11 12:02:46.500,29.96,-0.09463934993178214,-0.09463934993178214,0.22,0.10063032435442323,0.10063032435442323,1.082266141020775,0.2853080996258529,0.2853080996258529
2023-07-11 12:02:47.000,30.03,-0.024788705458824722,-0.024788705458824722,-0.13,-0.24937572884077117,-0.24937572884077117,1.4637281168304448,0.6667534047594208,0.6667534047594208
2023-07-11 12:02:47.500,31.39,1.3350619390141318,1.3350619390141318,0.05,-0.06938178203596555,-0.06938178203596555,1.0435516278555652,0.24656024510843932,0.24656024510843932
2023-07-11 12:02:48.000,31.63,1.5749125834870874,1.5749125834870874,0.07,-0.04938783523115994,-0.04938783523115994,0.7402702209328699,-0.05673783249035791,-0.05673783249035791
2023-07-11 12:02:48.500,30.88,0.8247632279600445,0.8247632279600445,0.29,0.17060611157364564,0.17060611157364564,0.5964059020499378,-0.20061882204939196,-0.20061882204939196
2023-07-11 12:02:49.000,30.36,0.3046138724330021,0.3046138724330021,0.43,0.3106000583784513,0.3106000583784513,0.5964059020499378,-0.20063549272549386,-0.20063549272549386
2023-07-11 12:02:49.500,29.93,-0.1255354830940405,-0.1255354830940405,0.55,0.4305940051832569,0.4305940051832569,0.5481788029466298,-0.24887926250490378,-0.24887926250490378
2023-07-11 12:02:50.000,30.14,0.08431516137891748,0.08431516137891748,0.43,0.31058795198806244,0.31058795198806244,0.8105553651663778,0.013480629038742364,0.013480629038742364
