datetime,t,t_det,t_tap
2023-08-12 12:01:37,32.79,-1.3285092918618702,-0.5482851239118521
2023-08-12 12:01:38,32.7,-1.418154005943542,-0.5909128398810786
2023-08-12 12:01:39,32.65,-1.4677987200252218,-0.6174148546007618
2023-08-12 12:01:40,32.6,-1.5174434341068874,-0.6442981533007409
2023-08-12 12:01:41,32.59,-1.527088148188561,-0.6544197877484581
2023-08-12 12:01:42,32.57,-1.5467328622702397,-0.6689298006794194
2023-08-12 12:01:43,32.51,-1.6063775763519175,-0.7010380183304239
2023-08-12 12:01:44,32.51,-1.606022290433586,-0.7071813472284779
2023-08-12 12:01:45,32.46,-1.6556670045152586,-0.7355206441680108
2023-08-12 12:01:46,32.43,-1.6853117185969353,-0.7552710876356833
2023-08-12 12:01:47,32.4,-1.714956432678612,-0.775238417279482
2023-08-12 12:01:48,32.39,-1.7246011467602784,-0.7863030790375839
2023-08-12 12:01:49,32.36,-1.754245860841955,-0.8066239265711356
2023-08-12 12:01:50,32.37,-1.7438905749236326,-0.8086118384263583
2023-08-12 12:01:51,32.4,-1.7135352890053,-0.8011534074372462
2023-08-12 12:01:52,32.46,-1.6531800030869732,-0.7793036588411919
2023-08-12 12:01:53,32.5,-1.6128247171686496,-0.7664793745439753
2023-08-12 12:01:54,32.56,-1.5524694312503229,-0.7437491448302684
2023-08-12 12:01:55,32.55,-1.5621141453319964,-0.7543454578357225
2023-08-12 12:01:56,32.56,-1.5517588594136669,-0.7552667792694034
2023-08-12 12:01:57,32.6,-1.5114035734953433,-0.7413790737996646
2023-08-12 12:01:58,32.64,-1.4710482875770197,-0.7271703669623363
2023-08-12 12:01:59,32.64,-1.470693001658688,-0.7325660634233168
2023-08-12 12:02:00,32.7,-1.4103377157403614,-0.7078318334672311
2023-08-12 12:02:01,32.75,-1.3599824298220398,-0.6876851433040219
2023-08-12 12:02:02,32.78,-1.329627143903707,-0.6773345867878636
2023-08-12 12:02:03,32.79,-1.3192718579853846,-0.6770065199873275
2023-08-12 12:02:04,32.83,-1.278916572067061,-0.661080796382401
2023-08-12 12:02:05,32.87,-1.2385612861487374,-0.6448410186934214
2023-08-12 12:02:06,32.89,-1.2182060002304027,-0.6387754430953829
2023-08-12 12:02:07,32.92,-1.1878507143120771,-0.6272657736002829
2023-08-12 12:02:08,32.94,-1.1674954283937566,-0.62083689061473
2023-08-12 12:02:09,32.88,-1.2271401424754274,-0.6570824192527992
2023-08-12 12:02:10,32.92,-1.1867848565570966,-0.639841197220365
2023-08-12 12:02:11,32.95,-1.156429570638771,-0.6277192743936297
2023-08-12 12:02:12,32.96,-1.1460742847204486,-0.6262922721269248
2023-08-12 12:02:13,32.98,-1.125718998802121,-0.6192765017144892
2023-08-12 12:02:14,33.0,-1.1053637128837934,-0.6121006021412191
2023-08-12 12:02:15,33.03,-1.0750084269654678,-0.599191308867838
2023-08-12 12:02:16,33.03,-1.0746531410471434,-0.602880681504313
2023-08-12 12:02:17,33.01,-1.094297855128815,-0.6178481480845506
2023-08-12 12:02:18,33.04,-1.0639425692104894,-0.6045352021710777
2023-08-12 12:02:19,33.06,-1.0435872832921618,-0.5967106440331005
2023-08-12 12:02:20,33.07,-1.0332319973738393,-0.5944826169904135
2023-08-12 12:02:21,33.08,-1.0228767114555097,-0.5921693611019329
2023-08-12 12:02:22,33.06,-1.0425214255371813,-0.6072454788822352
2023-08-12 12:02:23,33.05,-1.052166139618862,-0.6165891949213409
2023-08-12 12:02:24,33.05,-1.0518108537005304,-0.62009388273996
2023-08-12 12:02:25,33.03,-1.071455567782202,-0.635445613113335
2023-08-12 12:02:26,33.01,-1.0911002818638806,-0.6509232743880442
2023-08-12 12:02:27,33.0,-1.1007449959455542,-0.6605254145577165
2023-08-12 12:02:28,32.98,-1.1203897100272258,-0.6762178667905709
2023-08-12 12:02:29,32.93,-1.1700344241088985,-0.7102450056202876
2023-08-12 12:02:30,32.91,-1.1896791381905771,-0.7262881775988149
2023-08-12 12:02:31,32.9,-1.1993238522722507,-0.7363138917973462
2023-08-12 12:02:32,32.89,-1.2089685663539171,-0.7463920240402898
2023-08-12 12:02:33,32.84,-1.2586132804355898,-0.7813543871730261
2023-08-12 12:02:34,32.82,-1.2782579945172685,-0.7979148955266048
2023-08-12 12:02:35,32.82,-1.277902708598937,-0.8020416751063382
2023-08-12 12:02:36,32.81,-1.2875474226806105,-0.8124609148346501
2023-08-12 12:02:37,32.82,-1.277192136762288,-0.8102421141486118
2023-08-12 12:02:38,32.8,-1.2968368508439667,-0.8270708371372903
2023-08-12 12:02:39,32.8,-1.2964815649256352,-0.8311935601350032
2023-08-12 12:02:40,32.79,-1.3061262790073087,-0.841742652268398
2023-08-12 12:02:41,32.81,-1.2857709930889811,-0.8329064486823
2023-08-12 12:02:42,32.82,-1.2754157071706516,-0.8304301178421137
2023-08-12 12:02:43,32.82,-1.275060421252327,-0.8344134991674995
2023-08-12 12:02:44,32.82,-1.2747051353340026,-0.8383786500952395
2023-08-12 12:02:45,32.82,-1.2743498494156782,-0.842325504009894
2023-08-12 12:02:46,32.82,-1.2739945634973466,-0.8462539946888318
2023-08-12 12:02:47,32.82,-1.2736392775790222,-0.8501640563033397
2023-08-12 12:02:48,32.84,-1.2532839916606946,-0.8406406173564048
2023-08-12 12:02:49,32.84,-1.2529287057423701,-0.844449028770602
2023-08-12 12:02:50,32.88,-1.2125734198240394,-0.8211511891132678
2023-08-12 12:02:51,32.88,-1.212218133905715,-0.8247946390676973
2023-08-12 12:02:52,32.88,-1.2118628479873905,-0.8284201139916931
2023-08-12 12:02:53,32.89,-1.201507562069061,-0.8251598499136481
2023-08-12 12:02:54,32.89,-1.2011522761507365,-0.8287175453678589
2023-08-12 12:02:55,32.91,-1.180796990232416,-0.8183954716620102
2023-08-12 12:02:56,32.89,-1.2004417043140876,-0.8357788125134984
2023-08-12 12:02:57,32.89,-1.200086418395756,-0.8392822685210218
2023-08-12 12:02:58,32.89,-1.1997311324774316,-0.8427675296746189
2023-08-12 12:02:59,32.88,-1.2093758465591051,-0.8532901634213447
2023-08-12 12:03:00,32.88,-1.2090205606407807,-0.8567697179689818
2023-08-12 12:03:01,32.87,-1.2186652747224542,-0.8673479693604489
2023-08-12 12:03:02,32.89,-1.1983099888041266,-0.8565254941517984
2023-08-12 12:03:03,32.89,-1.1979547028858022,-0.8599189357547716
2023-08-12 12:03:04,32.9,-1.1875994169674726,-0.856085311163292
2023-08-12 12:03:05,32.93,-1.157244131049147,-0.8376953381875867
2023-08-12 12:03:06,32.97,-1.1168888451308234,-0.8118379094833352
2023-08-12 12:03:07,33.01,-1.0765335592124998,-0.7857231679227317
2023-08-12 12:03:08,33.03,-1.0561782732941651,-0.774009526905528
2023-08-12 12:03:09,33.03,-1.0558229873758407,-0.7768763217704046
2023-08-12 12:03:10,33.04,-1.0454677014575182,-0.772338731515429
2023-08-12 12:03:11,33.05,-1.0351124155391958,-0.7677255317326853
2023-08-12 12:03:12,33.08,-1.004757129620863,-0.7481450446718878
2023-08-12 12:03:13,33.11,-0.9744018437025375,-0.7283734918779132
2023-08-12 12:03:14,33.14,-0.9440465577842119,-0.7084121120948506
2023-08-12 12:03:15,33.14,-0.9436912718658803,-0.7108604456263018
2023-08-12 12:03:16,33.17,-0.9133359859475547,-0.6906090337713099
2023-08-12 12:03:17,33.18,-0.9029807000292323,-0.685350866533846
2023-08-12 12:03:18,33.2,-0.8826254141109047,-0.6724026026913539
2023-08-12 12:03:19,33.19,-0.8922701281925782,-0.6822656772295996
2023-08-12 12:03:20,33.22,-0.8619148422742526,-0.6614722050822371
2023-08-12 12:03:21,33.25,-0.831559556355927,-0.6404963087786735
2023-08-12 12:03:22,33.27,-0.8112042704375995,-0.627069380860757
2023-08-12 12:03:23,33.28,-0.8008489845192699,-0.6212755368698322
2023-08-12 12:03:24,33.33,-0.7504936986009483,-0.5842721590463656
2023-08-12 12:03:25,33.35,-0.7301384126826207,-0.57041930547575
2023-08-12 12:03:26,33.39,-0.68978312676429,-0.5407654217001739
2023-08-12 12:03:27,33.41,-0.6694278408459695,-0.5266159306373355
2023-08-12 12:03:28,33.44,-0.6390725549276439,-0.5044532263417297
2023-08-12 12:03:29,33.46,-0.6187172690093163,-0.4900385190874377
2023-08-12 12:03:30,33.52,-0.5583619830909825,-0.4437188565004311
2023-08-12 12:03:31,33.55,-0.528006697172664,-0.42099064498607625
2023-08-12 12:03:32,33.6,-0.4776514112543353,-0.38209560574813495
2023-08-12 12:03:33,33.65,-0.4272961253360137,-0.34292960183168675
2023-08-12 12:03:34,33.71,-0.36694083941767985,-0.2954433887230234
2023-08-12 12:03:35,33.77,-0.3065855534993531,-0.24763918352570716
2023-08-12 12:03:36,33.84,-0.23623026758102839,-0.191416775528072
2023-08-12 12:03:37,33.9,-0.17587498166270166,-0.14295939574713817
2023-08-12 12:03:38,33.95,-0.12551969574437294,-0.10234630941654667
2023-08-12 12:03:39,33.99,-0.08516440982604934,-0.06965586401582541
2023-08-12 12:03:40,34.0,-0.07480912390772687,-0.061373513242778135
2023-08-12 12:03:41,33.98,-0.09445383798939844,-0.07772497910356496
2023-08-12 12:03:42,33.96,-0.11409855207107,-0.09417237330245819
2023-08-12 12:03:43,33.97,-0.10374326615274754,-0.08588029732139668
2023-08-12 12:03:44,33.96,-0.11338798023442109,-0.09414100196676174
2023-08-12 12:03:45,34.01,-0.06303269431609237,-0.0524860449186131
2023-08-12 12:03:46,34.03,-0.04267740839776479,-0.035639390613417934
2023-08-12 12:03:47,34.07,-0.002322122479441191,-0.0019447319583228196
2023-08-12 12:03:48,34.1,0.028033163438891506,0.02354384263592835
2023-08-12 12:03:49,34.16,0.08838844935721113,0.07444227531010245
2023-08-12 12:03:50,34.24,0.16874373527554098,0.14251448642254275
2023-08-12 12:03:51,34.29,0.2190990211938626,0.1855527644451461
2023-08-12 12:03:52,34.31,0.23945430711219728,0.20334511997561333
2023-08-12 12:03:53,34.37,0.2998095930305169,0.25528733513107577
2023-08-12 12:03:54,34.39,0.3201648789488445,0.2733497458205585
2023-08-12 12:03:55,34.34,0.2705201648671718,0.23157652096406525
2023-08-12 12:03:56,34.25,0.18087545078549994,0.15524339145241836
2023-08-12 12:03:57,34.13,0.06123073670382695,0.05269026337526248
2023-08-12 12:03:58,34.06,-0.00841397737784888,-0.007259027606709485
2023-08-12 12:03:59,33.94,-0.12805869145952187,-0.11076212580026014
2023-08-12 12:04:00,33.93,-0.13770340554119542,-0.11940457457585563
2023-08-12 12:04:01,33.87,-0.19734811962287324,-0.17155064000761658
2023-08-12 12:04:02,33.98,-0.08699283370454935,-0.07580798459549573
2023-08-12 12:04:03,34.1,0.03336245221378675,0.0291441016214732
2023-08-12 12:04:04,34.14,0.07371773813211036,0.06455280358759687
2023-08-12 12:04:05,34.25,0.18407302405043424,0.16157451887068255
2023-08-12 12:04:06,34.26,0.1944283099687567,0.17106891885513348
2023-08-12 12:04:07,34.3,0.23478359588708742,0.20706064573299338
2023-08-12 12:04:08,34.31,0.24513888180541699,0.21669534842926283
2023-08-12 12:04:09,34.32,0.25549416772373945,0.22636817594822634
2023-08-12 12:04:10,34.35,0.28584945364207215,0.25383891719696833
2023-08-12 12:04:11,34.36,0.2962047395603946,0.2636263505351281
2023-08-12 12:04:12,34.41,0.3465600254787162,0.30912976022647654
2023-08-12 12:04:13,34.49,0.4269153113970461,0.381644690926987
2023-08-12 12:04:14,34.53,0.4672705973153768,0.41863038394391516
2023-08-12 12:04:15,34.62,0.5576258832336976,0.5006563307523523
2023-08-12 12:04:16,34.71,0.6479811691520254,0.5830199450426872
2023-08-12 12:04:17,34.78,0.7183364550703502,0.6476836883131285
2023-08-12 12:04:18,34.86,0.79869174098868,0.7216358508239775
2023-08-12 12:04:19,34.91,0.8490470269070016,0.7687132715337047
2023-08-12 12:04:20,34.96,0.8994023128253303,0.8159626371999561
2023-08-12 12:04:21,34.86,0.7997575987436605,0.7270231526660382
2023-08-12 12:04:22,34.87,0.810112884661983,0.7379025207411412
2023-08-12 12:04:23,34.75,0.69046817058031,0.6301598652255571
2023-08-12 12:04:24,34.7,0.6408234564986373,0.5859886063776396
2023-08-12 12:04:25,34.77,0.7111787424169691,0.6515733991601368
2023-08-12 12:04:26,34.64,0.581534028335291,0.5338062668240378
2023-08-12 12:04:27,34.62,0.5618893142536123,0.5167416316966007
2023-08-12 12:04:28,34.6,0.5422446001719408,0.49959983064812635
2023-08-12 12:04:29,34.57,0.5125998860902712,0.47315145409506126
2023-08-12 12:04:30,34.57,0.5129551720085956,0.4743359153122546
2023-08-12 12:04:31,34.49,0.4333104579269218,0.4014033753841182
2023-08-12 12:04:32,34.38,0.32366574384525393,0.30036145820226984
2023-08-12 12:04:33,34.35,0.29402102976357725,0.27332658678772603
2023-08-12 12:04:34,34.25,0.19437631568190028,0.18100612812637737
2023-08-12 12:04:35,34.27,0.21473160160022786,0.20030085802025788
2023-08-12 12:04:36,34.34,0.2850868875185597,0.2663737961107616
2023-08-12 12:04:37,34.29,0.2354421734368799,0.2203517255282021
2023-08-12 12:04:38,34.24,0.1857974593552072,0.17417285430775206
2023-08-12 12:04:39,34.21,0.1561527452735305,0.14661871649910976
2023-08-12 12:04:40,34.22,0.16650803119186008,0.15659023941595782
2023-08-12 12:04:41,34.17,0.11686331711018738,0.11007484326967146
2023-08-12 12:04:42,34.16,0.10721860302850672,0.10114654557717877
2023-08-12 12:04:43,34.21,0.15757388894684254,0.1488767630422772
2023-08-12 12:04:44,34.19,0.13792917486516387,0.13051225478018055
2023-08-12 12:04:45,34.14,0.08828446078349117,0.08366092831328475
2023-08-12 12:04:46,34.12,0.0686397467018125,0.06514005649684175
2023-08-12 12:04:47,34.16,0.1089950326201432,0.10358670814643664
2023-08-12 12:04:48,34.12,0.06935031853846851,0.06600266929120514
2023-08-12 12:04:49,34.05,-0.0002943955432073153,-0.00028057621700458427
2023-08-12 12:04:50,34.03,-0.01993910962487888,-0.019029302385640642
2023-08-12 12:04:51,34.03,-0.01958382370654732,-0.01871556752923098
2023-08-12 12:04:52,34.02,-0.029228537788220876,-0.02796996676402164
2023-08-12 12:04:53,34.01,-0.03887325186990154,-0.03724826551593258
2023-08-12 12:04:54,34.0,-0.04851796595156799,-0.04654993547905609
2023-08-12 12:04:55,33.96,-0.08816268003324268,-0.08469418928485486
2023-08-12 12:04:56,34.0,-0.04780739411491908,-0.045984056210101355
2023-08-12 12:04:57,34.0,-0.04745210819659462,-0.045698522025261014
2023-08-12 12:04:58,34.07,0.022903177721737222,0.022083500089436575
2023-08-12 12:04:59,34.1,0.053258463640062814,0.051413530407556245
2023-08-12 12:05:00,34.17,0.12361374955838755,0.11947122816395427
2023-08-12 12:05:01,34.06,0.013969035476712577,0.013516426048415358
2023-08-12 12:05:02,34.01,-0.035675678604960126,-0.03455872948813272
2023-08-12 12:05:03,34.11,0.06467960731336575,0.06272405986672705
2023-08-12 12:05:04,34.06,0.015034893231693047,0.014596193215762086
2023-08-12 12:05:05,34.11,0.06539017915002177,0.06354998886567209
2023-08-12 12:05:06,34.09,0.0457454650683502,0.044504706459921106
2023-08-12 12:05:07,34.08,0.03610075098666954,0.03515769032054095
2023-08-12 12:05:08,34.09,0.04645603690499911,0.04528806304022821
2023-08-12 12:05:09,34.12,0.0768113228233247,0.07495413918647906
2023-08-12 12:05:10,34.13,0.08716660874165427,0.08514136940929361
2023-08-12 12:05:11,34.31,0.26752189465997844,0.2615539307154594
2023-08-12 12:05:12,34.27,0.22787718057830375,0.2230003503874805
2023-08-12 12:05:13,34.3,0.25823246649662934,0.2529354522551527
2023-08-12 12:05:14,34.41,0.36858775241495323,0.3613477032022354
2023-08-12 12:05:15,34.54,0.49894303833328024,0.48956718367150337
2023-08-12 12:05:16,34.59,0.5492983242516161,0.5394335457754653
2023-08-12 12:05:17,34.63,0.5896536101699397,0.5795439941089908
2023-08-12 12:05:18,34.69,0.6500088960882593,0.6393813439252009
2023-08-12 12:05:19,34.67,0.6303641820065877,0.620547248339537
2023-08-12 12:05:20,34.68,0.6407194679249173,0.6312267288517581
2023-08-12 12:05:21,34.74,0.701074753843244,0.6912058483571875
2023-08-12 12:05:22,34.85,0.8114300397615679,0.8005920381841192
2023-08-12 12:05:23,34.92,0.8817853256798927,0.8706260707426917
2023-08-12 12:05:24,34.97,0.9321406115982214,0.9209803501290679
2023-08-12 12:05:25,35.04,1.002495897516546,0.9911587113350959
2023-08-12 12:05:26,35.08,1.0428511834348697,1.0317301970727335
2023-08-12 12:05:27,35.16,1.1232064693531996,1.111931816842846
2023-08-12 12:05:28,35.15,1.113561755271526,1.1030601334625076
2023-08-12 12:05:29,35.15,1.1139170411898505,1.104067495043589
2023-08-12 12:05:30,35.19,1.154272327108174,1.144723338792038
2023-08-12 12:05:31,35.24,1.20462761302651,1.19532537271914
2023-08-12 12:05:32,35.21,1.1749828989448332,1.166534380642754
2023-08-12 12:05:33,35.18,1.1453381848631565,1.1376902123236097
2023-08-12 12:05:34,35.16,1.1256934707814779,1.118732702492013
2023-08-12 12:05:35,35.25,1.2160487566998128,1.2091069217391117
2023-08-12 12:05:36,35.25,1.2164040426181373,1.210014970559235
2023-08-12 12:05:37,35.22,1.1867593285364606,1.1810447579952374
2023-08-12 12:05:38,35.26,1.2271146144547913,1.221718908455362
2023-08-12 12:05:39,35.29,1.257469900373117,1.2524427660066717
2023-08-12 12:05:40,35.3,1.2678251862914394,1.2632387925575674
2023-08-12 12:05:41,35.37,1.338180472209764,1.3338230758271203
2023-08-12 12:05:42,35.42,1.3885357581281,1.3844897486383976
2023-08-12 12:05:43,35.49,1.4588910440464247,1.4551117741589628
2023-08-12 12:05:44,35.54,1.5092463299647463,1.505795983267306
2023-08-12 12:05:45,35.47,1.4396016158830705,1.4367213126393574
2023-08-12 12:05:46,35.49,1.4599569018014051,1.457424767420167
2023-08-12 12:05:47,35.56,1.5303121877197299,1.5280365812678534
2023-08-12 12:05:48,35.55,1.5206674736380492,1.5187534664334414
2023-08-12 12:05:49,35.5,1.4710227595563836,1.46947918795324
2023-08-12 12:05:50,35.43,1.4013780454747078,1.400174271108425
2023-08-12 12:05:51,35.43,1.4017333313930322,1.4007693731404152
2023-08-12 12:05:52,35.57,1.5420886173113573,1.5412629637530948
2023-08-12 12:05:53,35.66,1.6324439032296851,1.6317873943195536
2023-08-12 12:05:54,35.71,1.6827991891480139,1.6823146358133647
2023-08-12 12:05:55,35.78,1.7531544750663386,1.7528165378548588
2023-08-12 12:05:56,35.82,1.7935097609846622,1.7933006214441343
2023-08-12 12:05:57,35.86,1.833865046902993,1.8337559411023021
2023-08-12 12:05:58,35.87,1.8442203328213154,1.8441808326908073
2023-08-12 12:05:59,35.93,1.904575618739642,1.9045710861874494
2023-08-12 12:06:00,35.95,1.9249309046579768,1.9249309046579768
2023-08-12 12:06:01,36.01,1.9852861905762964,1.9852861905762964
2023-08-12 12:06:02,36.05,2.02564147649462,2.02564147649462
2023-08-12 12:06:03,36.07,2.0459967624129476,2.0459967624129476
2023-08-12 12:06:04,36.07,2.046352048331279,2.046352048331279
2023-08-12 12:06:05,36.09,2.0667073342496067,2.0667073342496067
2023-08-12 12:06:06,36.07,2.047062620167928,2.047062620167928
2023-08-12 12:06:07,36.07,2.0474179060862525,2.0474179060862525
2023-08-12 12:06:08,36.15,2.1277731920045824,2.1277731920045824
2023-08-12 12:06:09,36.19,2.168128477922906,2.168128477922906
2023-08-12 12:06:10,36.23,2.2084837638412296,2.2084837638412296
2023-08-12 12:06:11,36.21,2.188839049759565,2.188839049759565
2023-08-12 12:06:12,36.24,2.2191943356778907,2.2191943356778907
2023-08-12 12:06:13,36.21,2.189549621596214,2.189549621596214
2023-08-12 12:06:14,35.97,1.9499049075145365,1.9499049075145365
2023-08-12 12:06:15,35.79,1.7702601934328683,1.7702601934328683
2023-08-12 12:06:16,35.77,1.7506154793511968,1.7506154793511968
2023-08-12 12:06:17,35.67,1.6509707652695198,1.6509707652695198
2023-08-12 12:06:18,35.58,1.5613260511878408,1.5613260511878408
2023-08-12 12:06:19,35.45,1.431681337106177,1.431681337106177
2023-08-12 12:06:20,35.41,1.3920366230244952,1.3920366230244952
2023-08-12 12:06:21,35.48,1.46239190894282,1.46239190894282
2023-08-12 12:06:22,35.58,1.5627471948611529,1.5627471948611529
2023-08-12 12:06:23,35.59,1.5731024807794824,1.5731024807794824
2023-08-12 12:06:24,35.72,1.7034577666978024,1.7034577666978024
2023-08-12 12:06:25,35.63,1.6138130526161305,1.6138130526161305
2023-08-12 12:06:26,35.55,1.5341683385344567,1.5341683385344567
2023-08-12 12:06:27,35.67,1.6545236244527857,1.6545236244527857
