datetime,t,wind3d,wind2d,t_det,wind3d_det,wind2d_det,t_tap,wind3d_tap,wind2d_tap
2023-08-12 12:22:32.000,30.42,0.6022457969965419,0.40024992192379,-0.3868563798961482,-0.16030947696290487,-0.27382522485437083,-0.3868563798961482,-0.16030947696290487,-0.27382522485437083
2023-08-12 12:22:32.500,30.31,0.42461747491124285,0.11045361017187261,-0.4969133671462451,-0.33788416646046565,-0.5635702352320966,-0.4969133671462451,-0.33788416646046565,-0.5635702352320966
2023-08-12 12:22:33.000,30.36,0.18867962264113208,0.18867962264113208,-0.4469703543963348,-0.5737683861428382,-0.4852929213886455,-0.4469703543963348,-0.5737683861428382,-0.4852929213886455
2023-08-12 12:22:33.500,30.5,0.4189272013130682,0.41303752856126763,-0.3070273416464282,-0.343467174883164,-0.2608837140943183,-0.3070273416464282,-0.343467174883164,-0.2608837140943183
2023-08-12 12:22:34.000,30.45,0.10954451150103323,0.044721359549995794,-0.3570843288965193,-0.6527962321074607,-0.6291485817313985,-0.3570843288965193,-0.6527962321074607,-0.6291485817313985
2023-08-12 12:22:34.500,30.31,0.49325449820554096,0.4830113870293329,-0.4971413161466103,-0.2690326128152148,-0.19080725287786993,-0.4971413161466103,-0.2690326128152148,-0.19080725287786993
2023-08-12 12:22:35.000,30.33,0.7951100552753688,0.723394774656273,-0.47719830339670466,0.032876576842351235,0.049627436123261814,-0.47719830339670466,0.032876576842351235,0.049627436123261814
2023-08-12 12:22:35.500,30.8,0.2664582518894846,0.2202271554554524,-0.007255290646792645,-0.49572159395579474,-0.45348888170336715,-0.007255290646792645,-0.49572159395579474,-0.45348888170336715
2023-08-12 12:22:36.000,30.31,0.5069516742254631,0.35693136595149494,-0.4973122778968886,-0.2551745390320781,-0.316733369833133,-0.4973122778968886,-0.2551745390320781,-0.316733369833133
2023-08-12 12:22:36.500,30.59,0.5220153254455274,0.378021163428716,-0.21736926514697785,-0.24005725522427557,-0.2955922709817203,-0.21736926514697785,-0.24005725522427557,-0.2955922709817203
2023-08-12 12:22:37.000,30.75,0.6862215385719105,0.38209946349085605,-0.05742625239706811,-0.07579740951015423,-0.29146266954538863,-0.05742625239706811,-0.07579740951015423,-0.29146266954538863
2023-08-12 12:22:37.500,30.45,0.7003570517957252,0.51,-0.3574832396471628,-0.061608263698601395,-0.16351083166205305,-0.3574832396471628,-0.061608263698601395,-0.16351083166205305
2023-08-12 12:22:38.000,30.57,0.6772001181334806,0.65,-0.23754022689725218,-0.08471156477310782,-0.023459530287861408,-0.23754022689725218,-0.08471156477310782,-0.023459530287861408
2023-08-12 12:22:38.500,30.68,0.870976463516667,0.8060397012554655,-0.1275972141473467,0.1091184131978169,0.13263147234179573,-0.1275972141473467,0.1091184131978169,0.13263147234179573
2023-08-12 12:22:39.000,30.5,0.5966573556070519,0.5966573556070519,-0.3076542013974368,-0.16514706212406005,-0.07669957193242627,-0.3076542013974368,-0.16514706212406005,-0.07669957193242627
