Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2023-07-11;05:05:32;1;1;49;1219;510307557;134353595
2023-07-11;05:05:33;1;0;48;2043;81240;1005946
2023-07-11;05:05:33;1;2;34;2086;75474;11
2023-07-11;05:05:33;1;1;49;1220;510307547;134353611
2023-07-11;05:05:34;1;0;48;2047;81688;1005971
2023-07-11;05:05:34;1;2;34;2096;75855;11
2023-07-11;05:05:34;1;1;49;1219;510307537;134353626
2023-07-11;05:05:35;1;0;48;2045;81234;1005936
2023-07-11;05:05:35;1;2;34;2090;76069;11
2023-07-11;05:05:35;1;1;49;1219;510307526;134353647
2023-07-11;05:05:36;1;0;48;2045;80896;1005927
2023-07-11;05:05:36;1;2;34;2088;75909;11
2023-07-11;05:05:36;1;1;49;1219;510307521;134353657
2023-07-11;05:05:37;1;0;48;2045;80344;1005909
2023-07-11;05:05:37;1;2;34;2101;75977;45
2023-07-11;05:05:37;1;1;49;1219;510307523;134353667
2023-07-11;05:05:38;1;0;48;2047;80685;1005909
2023-07-11;05:05:38;1;2;34;2111;76084;11
2023-07-11;05:05:38;1;1;49;1218;510307528;134353670
2023-07-11;05:05:39;1;0;48;2049;80577;1005952
2023-07-11;05:05:39;1;2;34;2115;76084;11
2023-07-11;05:05:39;1;1;49;1218;510307529;134353678
2023-07-11;05:05:40;1;101;2023-07-11;05:05:40
2023-07-11;05:05:40;1;0;48;2050;80312;1005916
2023-07-11;05:05:40;1;2;34;2117;76000;45
2023-07-11;05:05:40;1;1;49;1218;510307533;134353680
2023-07-11;05:05:41;1;0;48;2054;80391;1005951
2023-07-11;05:05:41;1;2;34;2120;75840;11
2023-07-11;05:05:41;1;1;49;1218;510307534;134353687
2023-07-11;05:05:42;1;0;48;2055;80733;1005950
2023-07-11;05:05:42;1;2;34;2119;75649;11
2023-07-11;05:05:43;1;0;48;2057;80837;1005959
2023-07-11;05:05:43;1;2;34;2126;75581;25
2023-07-11;05:05:43;1;1;49;1218;510307536;134353701
2023-07-11;05:05:44;1;0;48;2063;81419;1005912
2023-07-11;05:05:44;1;2;34;2141;75596;11
2023-07-11;05:05:44;1;1;49;1217;510307545;134353697
2023-07-11;05:05:45;1;0;48;2064;80748;1006019
2023-07-11;05:05:45;1;2;34;2156;75802;11
2023-07-11;05:05:45;1;1;49;1217;510307550;134353695
2023-07-11;05:05:46;1;0;48;2065;80811;1005956
2023-07-11;05:05:46;1;2;34;2154;75947;239
2023-07-11;05:05:46;1;1;49;1217;510307552;134353699
2023-07-11;05:05:47;1;0;48;2067;80794;1005937
2023-07-11;05:05:47;1;2;34;2154;75680;11
2023-07-11;05:05:47;1;1;49;1216;510307558;134353700
2023-07-11;05:05:48;1;0;48;2070;80993;1006008
2023-07-11;05:05:48;1;2;34;2154;75733;11
2023-07-11;05:05:49;1;0;48;2072;81038;1005989
2023-07-11;05:05:49;1;2;34;2153;75787;11
2023-07-11;05:05:49;1;1;49;1217;510307570;134353692
2023-07-11;05:05:50;1;101;2023-07-11;05:05:50
2023-07-11;05:05:50;1;0;48;2072;80935;1005935
2023-07-11;05:05:50;1;2;34;2150;75733;45
2023-07-11;05:05:50;1;1;49;1216;510307587;134353679
2023-07-11;05:05:51;1;0;48;2070;80083;1005936
2023-07-11;05:05:51;1;2;34;2143;75596;11
2023-07-11;05:05:52;1;0;48;2069;80029;1005963
2023-07-11;05:05:52;1;2;34;2138;75375;11
2023-07-11;05:05:53;1;0;48;2069;79528;1005963
2023-07-11;05:05:53;1;2;34;2130;75115;11
2023-07-11;05:05:53;1;1;49;1214;510307607;134353662
2023-07-11;05:05:54;1;0;48;2068;79743;1005955
2023-07-11;05:05:54;1;2;34;2125;74955;20228
2023-07-11;05:05:54;1;1;49;1214;510307617;134353653
2023-07-11;05:05:55;1;0;48;2069;79261;1005936
2023-07-11;05:05:55;1;2;34;2119;74749;6673
2023-07-11;05:05:55;1;1;49;1214;510307631;134353641
2023-07-11;05:05:56;1;0;48;2070;79140;1006008
2023-07-11;05:05:56;1;2;34;2112;74665;11
2023-07-11;05:05:56;1;1;49;1213;510307650;134353624
2023-07-11;05:05:57;1;0;48;2067;79380;1005928
2023-07-11;05:05:57;1;2;34;2107;74589;11
2023-07-11;05:05:57;1;1;49;1213;510307661;134353616
2023-07-11;05:05:58;1;0;48;2064;78947;1005911
2023-07-11;05:05:58;1;2;34;2100;74543;11
2023-07-11;05:05:58;1;1;49;1212;510307668;134353611
2023-07-11;05:05:59;1;0;48;2063;79170;1005894
2023-07-11;05:05:59;1;2;34;2093;74520;11
2023-07-11;05:05:59;1;1;49;1211;510307670;134353609
